arm,opponent,seed,seat,done,decisions,self_cash,opp_cash,margin,points,error,order_cap_violations,b1_sha256,opponent_sha256,entry,opponent_entry,seconds,max_callback_seconds,replay_sha256,replay_path,response_eligible,response_changes,response_evaluations,response_predicted_gain
wool_gate_open,order_book,402609244,1,True,719,72902.0,73129.0,-227.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.388,"[0.06364214000006996, 0.10208648200000425]",9055908f8985ea75972c921b86650e87d773e9f02594c61e10111a1949ff4aec,development_replays/wool_gate_open__order_book__402609244__seat1.json.gz,0,0,0,0.0
wool_gate_open,v57,402609241,0,True,719,117580.0,121467.0,-3887.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.308,"[0.3701762130000361, 0.04741690200000903]",7b8efdb4becbd18f6684bddc6126a673ba162e159c0845f366a3d27cc65fec9a,development_replays/wool_gate_open__v57__402609241__seat0.json.gz,0,0,0,0.0
wool_gate_open,v57,402609241,1,True,719,117580.0,121467.0,-3887.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.122,"[0.039767391999930624, 0.07493523699997695]",11fd9cee4b178a6013964164635bcf0ee6509ee37898d4b40cb846b47a50bc1c,development_replays/wool_gate_open__v57__402609241__seat1.json.gz,0,0,0,0.0
wool_gate_open,v57,402609242,0,True,719,105559.0,104974.0,585.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.433,"[0.4082596890000332, 0.13429856900006598]",35d5c80ad93f8fcf47eb088c1c0443b2524019c092165e226d13e57789783caf,development_replays/wool_gate_open__v57__402609242__seat0.json.gz,0,0,0,0.0
wool_gate_open,v57,402609242,1,True,719,105559.0,104974.0,585.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.399,"[0.09270485399997597, 0.3226664009999922]",7c08d6bcaa727054c3662fe18e64eb2cc1dc51de89d02f2222ba7143fee98e7f,development_replays/wool_gate_open__v57__402609242__seat1.json.gz,0,0,0,0.0
wool_gate_open,v57,402609243,0,True,719,85267.0,85393.0,-126.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,7.505,"[0.17415107700003318, 0.20022056300001623]",e17d78f5ce1e82cd36a47593b815209c57612cd8080d92219ac23afc471eca8d,development_replays/wool_gate_open__v57__402609243__seat0.json.gz,0,0,0,0.0
wool_gate_open,v57,402609243,1,True,719,85267.0,85393.0,-126.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.362,"[0.10387695099996108, 0.0672622260000253]",1741a2feb2e45889493e6c0089fc896ccba87e458fef5ddefcb5b3483fd0c01f,development_replays/wool_gate_open__v57__402609243__seat1.json.gz,0,0,0,0.0
wool_gate_open,v57,402609244,0,True,719,73202.0,72722.0,480.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.591,"[0.2245045909999135, 0.2868163960000629]",ac92b468897e62b70b887e30425eeae86a306f7327b1a66e39cc6e45bcb00370,development_replays/wool_gate_open__v57__402609244__seat0.json.gz,0,0,0,0.0
wool_gate_open,v57,402609244,1,True,719,73202.0,72722.0,480.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.737,"[0.026373304000003372, 0.29714072199999464]",22c30cdd07f97179820196cd569e014ae588ca151eaf56ea3819efe3a4b2ab20,development_replays/wool_gate_open__v57__402609244__seat1.json.gz,0,0,0,0.0
final_response,B1,402609241,0,True,719,114627.0,114627.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.774,"[0.36927514300009534, 0.04822358299998086]",fdff8debed2e6fd7088341a9544a9f1d02d5e09b133f34cd5223361e2e0d7d69,development_replays/final_response__B1__402609241__seat0.json.gz,6,0,10,0.0
final_response,B1,402609241,1,True,719,114627.0,114627.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.547,"[0.07633046399996601, 0.06366748200002803]",5445ca9c3960a6aa50d807bfff79e1c9451c2f9b00efcd3b3e5b8d51a6f209f8,development_replays/final_response__B1__402609241__seat1.json.gz,6,0,10,0.0
final_response,B1,402609242,0,True,719,105619.0,105619.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,4.329,"[0.3482392939999954, 0.07361454599993067]",01837685f3c9f6236d5eee02c12bbff68ae4032ef8546cdccb5f38c5d1026b2b,development_replays/final_response__B1__402609242__seat0.json.gz,18,0,18,0.0
final_response,B1,402609242,1,True,719,105619.0,105619.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,4.484,"[0.05775375799998983, 0.2709044330000552]",84964944298eba414c86f81ffbce91556ffbd751eaf5478e6aaaeef83946a174,development_replays/final_response__B1__402609242__seat1.json.gz,18,0,18,0.0
final_response,B1,402609243,0,True,719,85636.0,85636.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.469,"[0.05385732000002008, 0.060933700000077806]",df61dbee8954363800866e308a67929d8b396cefcc7942877ee4f515524db1fb,development_replays/final_response__B1__402609243__seat0.json.gz,8,0,34,0.0
final_response,B1,402609243,1,True,719,85636.0,85636.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.788,"[0.04989297000008719, 0.37993769600007]",59af4b8828be40ed97dad96e57dbe0aa37530531a91fa1d45f17137888ee35cd,development_replays/final_response__B1__402609243__seat1.json.gz,8,0,34,0.0
final_response,B1,402609244,0,True,719,74119.0,74119.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,8.649,"[0.8497857639999893, 0.22629584999992858]",ecacc63bba191834c6e58f05cbbdccc984b66a74edb310acaf4186c55adea8aa,development_replays/final_response__B1__402609244__seat0.json.gz,13,0,13,0.0
final_response,B1,402609244,1,True,719,74119.0,74119.0,0.0,0.5,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.865,"[0.3729098860000022, 0.2786306479999894]",8921dbc40947636517950e927dc68348b69731c564dfe8506f427c02a6f7c32e,development_replays/final_response__B1__402609244__seat1.json.gz,13,0,13,0.0
final_response,metav4,402609241,0,True,719,117926.0,121614.0,-3688.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.145,"[0.2930527800000391, 0.06536605700000564]",48b70d73be13eeffb214acbbd8469d513ff3a5e4223e44e9d43aad4c1a22fd57,development_replays/final_response__metav4__402609241__seat0.json.gz,6,0,10,0.0
final_response,metav4,402609241,1,True,719,117926.0,121614.0,-3688.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,2.917,"[0.07545317199992496, 0.27255801000001156]",1cdd0db0426a24ba2dea7622a84f579edb3b57eb04e69dd082b05fec8a31768d,development_replays/final_response__metav4__402609241__seat1.json.gz,6,0,10,0.0
final_response,metav4,402609242,0,True,719,106057.0,104916.0,1141.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.815,"[0.05541844399999718, 0.0646647529999882]",b5344c1ae90586187a69b7ea819f8334113987a245e307c62fc04d8c476a5510,development_replays/final_response__metav4__402609242__seat0.json.gz,14,0,14,0.0
final_response,metav4,402609242,1,True,719,106057.0,104916.0,1141.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,8.302,"[0.17660376799994992, 0.6527908750000506]",cc50b8312b2bae76a8576774b09a614612a4a1838f00e5bf17cc00d326da379e,development_replays/final_response__metav4__402609242__seat1.json.gz,14,0,14,0.0
final_response,metav4,402609243,0,True,719,85898.0,85285.0,613.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,6.99,"[0.7337408289999985, 0.14398209600005885]",da26fa9e05d4ff48eed9274792bc4a67e894cd1a9722c723d925e7ae6bca9775,development_replays/final_response__metav4__402609243__seat0.json.gz,8,0,34,0.0
final_response,metav4,402609243,1,True,719,85898.0,85285.0,613.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.4,"[0.27177510599995003, 0.26637990399990485]",587d94644cf057458ff6de252e8aa664715001c34309a49db58ef10abce7c50e,development_replays/final_response__metav4__402609243__seat1.json.gz,8,0,34,0.0
final_response,metav4,402609244,0,True,719,74477.0,72625.0,1852.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.014,"[0.2976622019999695, 0.07026053900005991]",31b85fae6b0883a5018e59f38975f3119b4a1c421b4191225af49cc3543b5fa3,development_replays/final_response__metav4__402609244__seat0.json.gz,12,0,12,0.0
final_response,metav4,402609244,1,True,719,74477.0,72625.0,1852.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.563,"[0.10630710199995974, 0.23663939199991546]",de8150ea5251a5b93b7a261a1bc27160a0f07e36b890d58980e91d947c741169,development_replays/final_response__metav4__402609244__seat1.json.gz,12,0,12,0.0
final_response,order_book,402609241,0,True,719,114633.0,114458.0,175.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.802,"[0.28972072800002024, 0.056149671999946804]",cfc2bea3894f2d8eabac1a4ac41b7fdf8ae8f0a752a56fce931a2bc53be8ec2a,development_replays/final_response__order_book__402609241__seat0.json.gz,6,0,10,0.0
final_response,order_book,402609241,1,True,719,114633.0,114458.0,175.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,8.435,"[0.5834015560000125, 0.7495264960000441]",7b3f13c09b1909a9fa359da26db575c47c8882fa49015528e256523912889d48,development_replays/final_response__order_book__402609241__seat1.json.gz,6,0,10,0.0
final_response,order_book,402609242,0,True,719,105729.0,105187.0,542.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,8.027,"[0.682853800000089, 0.12492032599993763]",e627a6ee71574f1bfe4708d9a15da8ccac48f2051c9b034974187f0c7a234856,development_replays/final_response__order_book__402609242__seat0.json.gz,18,0,18,0.0
final_response,order_book,402609242,1,True,719,105729.0,105187.0,542.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,4.194,"[0.04575093799996921, 0.3109660459999759]",88daeba19b4de8fe6c8e267f75f5ff17686fc47c4b695f6bfc22482a47c3aaed,development_replays/final_response__order_book__402609242__seat1.json.gz,18,0,18,0.0
final_response,order_book,402609243,0,True,719,85640.0,85630.0,10.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.457,"[0.37078848900000594, 0.0751754149999897]",08450a911964f4b6077b9c8fee00d08db3adb749ac91c8b76fd5ece6466a032a,development_replays/final_response__order_book__402609243__seat0.json.gz,8,0,34,0.0
final_response,order_book,402609243,1,True,719,85640.0,85630.0,10.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.416,"[0.06886235599995416, 0.3614462980000326]",5f4126697dc1d3e30759b05560bcac5966e18ef99a1ea23cb0d5893cbfa0a844,development_replays/final_response__order_book__402609243__seat1.json.gz,8,0,34,0.0
final_response,order_book,402609244,0,True,719,74123.0,73955.0,168.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.498,"[0.08259763299997758, 0.062023889999977655]",b659112bc06bbdaaa7a4df7219f4a54f4c21c5aaae05bcdf4ad552a6c5dde615,development_replays/final_response__order_book__402609244__seat0.json.gz,13,0,13,0.0
final_response,order_book,402609244,1,True,719,74123.0,73955.0,168.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,opening_liquidity_agent,_cxd_agent,3.181,"[0.0681161060000477, 0.0741224759999568]",f3ba7f4c76d036d90385e742866d58ad9eb391eeee2d986a39c0edb716caa0c3,development_replays/final_response__order_book__402609244__seat1.json.gz,13,0,13,0.0
final_response,v57,402609241,0,True,719,117912.0,121848.0,-3936.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,6.95,"[0.12944970900002772, 0.19285227299997132]",44a1b4192973445b91f3d22bb146720bd7ac583686d84d225a5d89f4be88a62f,development_replays/final_response__v57__402609241__seat0.json.gz,6,0,10,0.0
final_response,v57,402609241,1,True,719,117912.0,121848.0,-3936.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.791,"[0.2258309349999763, 0.06371578599998884]",6499cb93683ea6dda3ee3588a86580562a7ff4bd6881fb8528ec3b717b3a72a6,development_replays/final_response__v57__402609241__seat1.json.gz,6,0,10,0.0
final_response,v57,402609242,0,True,719,105937.0,105425.0,512.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.252,"[0.3892876830000205, 0.10393979899993155]",9a336355ae3450d9da22b1abddb2066e919ab6f303e6f9c5f03cbd9fd6884db8,development_replays/final_response__v57__402609242__seat0.json.gz,14,0,14,0.0
final_response,v57,402609242,1,True,719,105937.0,105425.0,512.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.388,"[0.10425528400003259, 0.5127695480000511]",58182a8a78c9f848e49c141f5947907cf0367dd6373d3ee309df4d75c9dd8222,development_replays/final_response__v57__402609242__seat1.json.gz,14,0,14,0.0
final_response,v57,402609243,0,True,719,85674.0,85581.0,93.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.255,"[0.3668128220000426, 0.06727560899992113]",aca4d2c4a8eafbb169d10dda6731352ae3b2e889d3096c16f83ed2103225b84e,development_replays/final_response__v57__402609243__seat0.json.gz,8,0,34,0.0
final_response,v57,402609243,1,True,719,85674.0,85581.0,93.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.199,"[0.08920997400002761, 0.29441159999998945]",760d290afd5b3a0b43132d23ef91940042e8eb5fb6c35b15bfa032b560609e82,development_replays/final_response__v57__402609243__seat1.json.gz,8,0,34,0.0
final_response,v57,402609244,0,True,719,74444.0,72907.0,1537.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,3.657,"[0.07174954000004163, 0.0626530270000103]",3eae806ef4a5757ca8117cecc5d26f21117aac4c261d47b5ed9a4846cbd1509b,development_replays/final_response__v57__402609244__seat0.json.gz,13,0,13,0.0
final_response,v57,402609244,1,True,719,74444.0,72907.0,1537.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,opening_liquidity_agent,v57_agent,4.893,"[0.04678154900000209, 0.06348093000008248]",8beec98d9e85c6c3b3157c46fd41903c1175f7125397ce8ca398bf9675f372d3,development_replays/final_response__v57__402609244__seat1.json.gz,13,0,13,0.0
combined,B1,402609241,0,True,719,114266.0,114221.0,45.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.91,"[0.28643020099991645, 0.06847500499998205]",08fe7eebd6b9bcd60b808faba5921f1b8d78ba74ff6154b42a865e38a131d4c3,development_replays/combined__B1__402609241__seat0.json.gz,6,0,10,0.0
combined,B1,402609241,1,True,719,114266.0,114221.0,45.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.596,"[0.08611489699990216, 0.3956680690000667]",de34fc83a5b7ce3c55845891f76f4ff7d148e46c1a7460898ffd90b79e041d6f,development_replays/combined__B1__402609241__seat1.json.gz,6,0,10,0.0
combined,B1,402609242,0,True,719,105772.0,105686.0,86.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.72,"[0.24598977699997704, 0.06739119700000629]",ed005171851a4202f4c1bac67742a57678c02a7b129d12ccc611f3424dd6a751,development_replays/combined__B1__402609242__seat0.json.gz,16,0,16,0.0
combined,B1,402609242,1,True,719,105772.0,105686.0,86.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.917,"[0.06864566700005525, 0.30164245100002063]",13f78b36238e59e9587b460a94d6773ecf7d69b9d3a410403ad005e1a9f9be55,development_replays/combined__B1__402609242__seat1.json.gz,16,0,16,0.0
combined,B1,402609243,0,True,719,85229.0,85556.0,-327.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.064,"[0.3091725059999817, 0.06103017299994917]",1c9e5960bd0c1e02ad69f9e7a24f2f10332e3479a04445eaaeb852311d92ca58,development_replays/combined__B1__402609243__seat0.json.gz,7,0,33,0.0
combined,B1,402609243,1,True,719,85229.0,85556.0,-327.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.4,"[0.05777281899997888, 0.3398918800000956]",d6b5e075fdfb2ab4bdda34757a168bb22a5198810b3fff1dec4f536e38af1581,development_replays/combined__B1__402609243__seat1.json.gz,7,0,33,0.0
combined,B1,402609244,0,True,719,72898.0,73293.0,-395.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,8.264,"[0.14228434699998616, 0.10981370100000731]",ecf35ac0b5bd426e89a171fa41772005a39bf2a7ab85e17b1f92a61345bbdde1,development_replays/combined__B1__402609244__seat0.json.gz,12,0,12,0.0
combined,B1,402609244,1,True,719,72898.0,73293.0,-395.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,opening_liquidity_agent,opening_liquidity_agent,3.725,"[0.2850055300000349, 0.050011963000088144]",b99b69980a7094df792fdeaf5db429c554a72ca4225c51fc26f2c5ec4e93fbee,development_replays/combined__B1__402609244__seat1.json.gz,12,0,12,0.0
combined,metav4,402609241,0,True,719,117602.0,121236.0,-3634.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.221,"[0.05799155900001551, 0.07406698499994491]",fbf1756d69c4b49f856c1fd5c7bb6a7daa69def0aa852dfebf7d09992f04c0e3,development_replays/combined__metav4__402609241__seat0.json.gz,6,0,10,0.0
combined,metav4,402609241,1,True,719,117602.0,121236.0,-3634.0,0.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.326,"[0.062217823999958455, 0.05435953899996093]",6ab62798c1cc79ebec9a5ccc38b0dccee8bca9c01d36e051782ab2b910241b36,development_replays/combined__metav4__402609241__seat1.json.gz,6,0,10,0.0
combined,metav4,402609242,0,True,719,105688.0,104457.0,1231.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,4.422,"[0.2544676759999902, 0.3360420620000468]",9103a4b8cd1080421fcc11e0b0636643b76203a1726304496a0a48068a225daa,development_replays/combined__metav4__402609242__seat0.json.gz,13,0,13,0.0
combined,metav4,402609242,1,True,719,105688.0,104457.0,1231.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,4.497,"[0.08734518500000377, 0.46272637000004124]",ba1f01366e537b5133807e4184273aa44370f6a8c09d1826765811bd70321413,development_replays/combined__metav4__402609242__seat1.json.gz,13,0,13,0.0
combined,metav4,402609243,0,True,719,85491.0,85100.0,391.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.31,"[0.3190279670000109, 0.0859171529999685]",386994b73ab8fd437a731d3839869540a2d3f53159c6468da184bd2d270973e1,development_replays/combined__metav4__402609243__seat0.json.gz,7,0,33,0.0
combined,metav4,402609243,1,True,719,85491.0,85100.0,391.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,3.258,"[0.04389826399994945, 0.3994162879999976]",bd34a4cecc657e5da1014291448b47ec82cf9ff275b855a048177707379c3f9b,development_replays/combined__metav4__402609243__seat1.json.gz,7,0,33,0.0
combined,metav4,402609244,0,True,719,73261.0,72411.0,850.0,1.0,,0,b6553c296c556aff5b5e2d12b75618e505fa4d852afb5338414ac6d6e039cb02,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,opening_liquidity_agent,agent,4.075,"[0.41475108200006616, 0.21679856800005837]",97a6d70dfbec1ccb5e6c3f8dec8f4a71d204c6e7f79a76503053149b59a7c6d4,development_replays/combined__metav4__402609244__seat0.json.gz,12,0,12,0.0
