after_step0.day,after_step0.hands,after_step0.hour,after_step0.land_quadrants,after_step0.money,after_step0.seeds.CARROT,after_step0.seeds.MELON,after_step0.seeds.STRAWBERRY,after_step0.seeds.TOMATO,after_step0.seeds.WHEAT,after_step0.shed.CARROT,after_step0.shed.COW,after_step0.shed.EGG,after_step0.shed.FERTILIZER,after_step0.shed.GOOSE,after_step0.shed.MELON,after_step0.shed.MILK,after_step0.shed.SHEEP,after_step0.shed.STRAWBERRY,after_step0.shed.TOMATO,after_step0.shed.WHEAT,after_step0.shed.WOOL,after_step0.step,after_step1.day,after_step1.hands,after_step1.hour,after_step1.land_quadrants,after_step1.money,after_step1.seeds.CARROT,after_step1.seeds.MELON,after_step1.seeds.STRAWBERRY,after_step1.seeds.TOMATO,after_step1.seeds.WHEAT,after_step1.shed.CARROT,after_step1.shed.COW,after_step1.shed.EGG,after_step1.shed.FERTILIZER,after_step1.shed.GOOSE,after_step1.shed.MELON,after_step1.shed.MILK,after_step1.shed.SHEEP,after_step1.shed.STRAWBERRY,after_step1.shed.TOMATO,after_step1.shed.WHEAT,after_step1.shed.WOOL,after_step1.step,arm,day0_1_actions.actor:BUILD_PASTURE,day0_1_actions.actor:CARE,day0_1_actions.actor:COLLECT_FERTILIZER,day0_1_actions.actor:EAST,day0_1_actions.actor:FEED,day0_1_actions.actor:NORTH,day0_1_actions.actor:PASS,day0_1_actions.actor:PICKUP,day0_1_actions.actor:PLACE,day0_1_actions.actor:PLANT,day0_1_actions.actor:SOUTH,day0_1_actions.actor:WATER,day0_1_actions.actor:WEST,day0_1_actions.market_orders:BUY_ANIMAL,day0_1_actions.market_orders:BUY_PRODUCT,day0_1_actions.market_orders:BUY_SEED,day0_1_actions.market_orders:HIRE,day0_1_actions.market_orders:SELL,day0_1_actions.market_quantity:BUY_ANIMAL:COW,day0_1_actions.market_quantity:BUY_ANIMAL:SHEEP,day0_1_actions.market_quantity:BUY_PRODUCT:WHEAT,day0_1_actions.market_quantity:BUY_SEED:MELON,day0_1_actions.market_quantity:BUY_SEED:WHEAT,day0_1_actions.market_quantity:HIRE:,day0_1_actions.market_quantity:SELL:FERTILIZER,day0_1_actions.market_quantity:SELL:WHEAT,day0_final_decision.animals.COW,day0_final_decision.animals.SHEEP,day0_final_decision.crops.MELON,day0_final_decision.crops.WHEAT,day0_final_decision.day,day0_final_decision.hands,day0_final_decision.hour,day0_final_decision.land_quadrants,day0_final_decision.money,day0_final_decision.seeds.CARROT,day0_final_decision.seeds.MELON,day0_final_decision.seeds.STRAWBERRY,day0_final_decision.seeds.TOMATO,day0_final_decision.seeds.WHEAT,day0_final_decision.shed.CARROT,day0_final_decision.shed.COW,day0_final_decision.shed.EGG,day0_final_decision.shed.FERTILIZER,day0_final_decision.shed.GOOSE,day0_final_decision.shed.MELON,day0_final_decision.shed.MILK,day0_final_decision.shed.SHEEP,day0_final_decision.shed.STRAWBERRY,day0_final_decision.shed.TOMATO,day0_final_decision.shed.WHEAT,day0_final_decision.shed.WOOL,day0_final_decision.step,day1_start.animals.COW,day1_start.animals.SHEEP,day1_start.crops.MELON,day1_start.crops.WHEAT,day1_start.day,day1_start.hands,day1_start.hour,day1_start.land_quadrants,day1_start.money,day1_start.seeds.CARROT,day1_start.seeds.MELON,day1_start.seeds.STRAWBERRY,day1_start.seeds.TOMATO,day1_start.seeds.WHEAT,day1_start.shed.CARROT,day1_start.shed.COW,day1_start.shed.EGG,day1_start.shed.FERTILIZER,day1_start.shed.GOOSE,day1_start.shed.MELON,day1_start.shed.MILK,day1_start.shed.SHEEP,day1_start.shed.STRAWBERRY,day1_start.shed.TOMATO,day1_start.shed.WHEAT,day1_start.shed.WOOL,day1_start.step,day2_start.animals.COW,day2_start.animals.SHEEP,day2_start.crops.MELON,day2_start.crops.WHEAT,day2_start.day,day2_start.hands,day2_start.hour,day2_start.land_quadrants,day2_start.money,day2_start.seeds.CARROT,day2_start.seeds.MELON,day2_start.seeds.STRAWBERRY,day2_start.seeds.TOMATO,day2_start.seeds.WHEAT,day2_start.shed.CARROT,day2_start.shed.COW,day2_start.shed.EGG,day2_start.shed.FERTILIZER,day2_start.shed.GOOSE,day2_start.shed.MELON,day2_start.shed.MILK,day2_start.shed.SHEEP,day2_start.shed.STRAWBERRY,day2_start.shed.TOMATO,day2_start.shed.WHEAT,day2_start.shed.WOOL,day2_start.step,margin,opp_final_cash,opp_opening_market_json,opponent_id,result,seat,seed,self_final_cash,self_opening_market_json,shop_sequence_hash
0,0,1,1,2858.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1046.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,buy8_sell3_B1,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,12,8,0,5,23,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1832.0,138034.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,0,2026092419,139866.0,"[[""BUY_PRODUCT"",""WHEAT"",8],[""SELL"",""WHEAT"",3],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2858.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1046.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,buy8_sell3_B1,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,12,8,0,5,23,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1832.0,138034.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,1,2026092419,139866.0,"[[""BUY_PRODUCT"",""WHEAT"",8],[""SELL"",""WHEAT"",3],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2858.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1046.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,buy8_sell3_B1,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,12,8,0,5,23,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1830.0,57735.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,0,2026092420,59565.0,"[[""BUY_PRODUCT"",""WHEAT"",8],[""SELL"",""WHEAT"",3],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2858.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1046.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,buy8_sell3_B1,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,12,8,0,5,23,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1830.0,57735.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,1,2026092420,59565.0,"[[""BUY_PRODUCT"",""WHEAT"",8],[""SELL"",""WHEAT"",3],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2854.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1042.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,107.0,102014.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,W,0,2026092419,102121.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",a69183dc49893cf933627c80ff0494e01b3d250ba7e1e51211817c177c965511
0,0,1,1,2854.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1042.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,107.0,102014.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,W,1,2026092419,102121.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",a69183dc49893cf933627c80ff0494e01b3d250ba7e1e51211817c177c965511
0,0,1,1,2854.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1042.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,109.0,83550.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,W,0,2026092420,83659.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",0ce20f2fe933861d5d03f2fb0cef438ef62f924abf6a56d06a96964e0e8f997b
0,0,1,1,2854.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1042.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,109.0,83550.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,W,1,2026092420,83659.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",0ce20f2fe933861d5d03f2fb0cef438ef62f924abf6a56d06a96964e0e8f997b
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,108442.0,39960.0,[],stress_no_trade,W,0,2026092419,148402.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",dda9e0adcb61fa94aba3bba9a2e081b6a377f75f764c747037cc9529a7fb0ce1
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,108442.0,39960.0,[],stress_no_trade,W,1,2026092419,148402.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",dda9e0adcb61fa94aba3bba9a2e081b6a377f75f764c747037cc9529a7fb0ce1
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,96387.0,37992.0,[],stress_no_trade,W,0,2026092420,134379.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",81db59d09605d56905cdb758e0c6c608011edd58144357c074b02e66b1e482b1
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,96387.0,37992.0,[],stress_no_trade,W,1,2026092420,134379.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",81db59d09605d56905cdb758e0c6c608011edd58144357c074b02e66b1e482b1
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1830.0,138035.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,0,2026092419,139865.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1830.0,138035.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,1,2026092419,139865.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1828.0,57736.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,0,2026092420,59564.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2857.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,2,1,1045.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,5,0,2,direct_buy5,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,2,2,2,13,12,8,8,3,,2,2,12,8,0,5,23,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,2,12,8,1,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,2,12,8,2,0,0,1,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,48,1828.0,57736.0,"[[""SELL"",""WHEAT"",5],[""BUY_PRODUCT"",""WHEAT"",10]]",stress_sell5_buy10,W,1,2026092420,59564.0,"[[""BUY_PRODUCT"",""WHEAT"",5],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2710.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,898.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,48,-1740.0,139812.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,L,0,2026092419,138072.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2710.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,898.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,48,-1740.0,139812.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,L,1,2026092419,138072.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",ad3c6f7062b5e7c3ceb48d9fe576613251dfc4d7b97c17d2f0e6aec1687cd8e8
0,0,1,1,2710.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,898.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,48,-1734.0,59508.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,L,0,2026092420,57774.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2710.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,898.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,48,-1734.0,59508.0,"[[""BUY_PRODUCT"",""WHEAT"",90],[""SELL"",""WHEAT"",90],[""BUY_PRODUCT"",""WHEAT"",5]]",stress_buy90_sell90_buy5,L,1,2026092420,57774.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",d60eeab30d872460194420b9adbf4034caeab123dbb5f4899a5b924e9c31eb64
0,0,1,1,2774.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,962.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,48,132451.0,47279.0,[],stress_no_trade,W,0,2026092419,179730.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",6f55ad5fc3473a4a53184d7333c9a2fec77bd4c3d8da6fdefe9ea68e79f2ee00
0,0,1,1,2774.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,962.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,48,132451.0,47279.0,[],stress_no_trade,W,1,2026092419,179730.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",6f55ad5fc3473a4a53184d7333c9a2fec77bd4c3d8da6fdefe9ea68e79f2ee00
0,0,1,1,2774.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,5,2,1,962.0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,8,0,2,sell3_buy8,5,7,4,4,6,26,73,10,7,20,6,28,31,2,7,14,8,3,2,2,16,12,8,8,3,3,2,2,10,8,0,5,23,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,23,2,2,10,8,1,0,0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,2,2,10,8,2,0,0,1,103.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,48,59569.0,32593.0,[],stress_no_trade,W,0,2026092420,92162.0,"[[""SELL"",""WHEAT"",3],[""BUY_PRODUCT"",""WHEAT"",8],[""BUY_SEED"",""WHEAT"",1]]",1631acd85df7fe85fc63dc5423e3ecf20d82c5b35fddfc2455f660b84735d686
