episode_id,target_submission,opponent_submission,opponent_rating,result,margin,revenue_delta_WHEAT,qty_effect_WHEAT,price_effect_WHEAT,revenue_delta_FERTILIZER,qty_effect_FERTILIZER,price_effect_FERTILIZER,revenue_delta_WOOL,qty_effect_WOOL,price_effect_WOOL,revenue_delta_MILK,qty_effect_MILK,price_effect_MILK,revenue_delta_STRAWBERRY,qty_effect_STRAWBERRY,price_effect_STRAWBERRY,revenue_delta_TOMATO,qty_effect_TOMATO,price_effect_TOMATO,revenue_delta_CARROT,qty_effect_CARROT,price_effect_CARROT,revenue_delta_EGG,qty_effect_EGG,price_effect_EGG,revenue_delta_MELON,qty_effect_MELON,price_effect_MELON,cost_saving_HIRE,cost_saving_BUY_LAND,cost_saving_BUY_SEED,cost_saving_BUY_PRODUCT,cost_saving_BUY_ANIMAL
110817855,56357320,56110484,1416.4585,win,10229.0,-8238,-9752.278786509238,1514.2787865092378,1160,1145.0863287250386,14.913671274961018,3365,2922.535714285714,442.46428571428726,2308,2921.295238095238,-613.2952380952433,1240,170.48661581811115,1069.5133841818883,0,0.0,0.0,3070,3089.4285714285716,-19.42857142857136,140,153.80923076923077,-13.809230769230503,0,0.0,0.0,1770,0,-100,5314,200
110816755,56357320,55501032,1021.6874,win,22195.0,-6172,-5626.593040624923,-545.4069593750776,6019,6783.08048070413,-764.0804807041299,5304,4420.629944620253,883.3700553797454,6778,1726.1055514065222,5051.894448593476,-1899,-4539.447707949343,2640.447707949339,0,0.0,0.0,3014,3014.0,0.0,5006,5006.0,0.0,2574,-5441.892670517052,8015.892670517052,3526,0,-30,-25,-1900
110815723,56357320,56336852,1248.5693,win,8524.0,-110,170.49063928491705,-280.4906392849175,10167,12449.76368863335,-2282.7636886333466,-3183,3823.497624326893,-7006.497624326893,6448,5056.935248173344,1391.0647518266562,-3805,-4513.2513002471605,708.2513002471595,12187,12187.0,0.0,-277,-1030.764652014652,753.7646520146524,-1792,-1836.0,44.0,4848,0.0,4847.999999999998,-4340,-4000,-400,-5019,-2200
110814569,56357320,56357279,1084.2841,loss,-9037.0,1424,1573.907110379298,-149.90711037929904,78,426.6354440549226,-348.63544405492325,-3357,-1210.9972156553717,-2146.0027843446273,-79,439.5118974984747,-518.5118974984749,-2069,-1455.7844595395795,-613.215540460419,-11770,-11770.0,0.0,77,70.12401960784314,6.875980392157814,0,0.0,0.0,0,0.0,0.0,2817,4000,500,-658,0
110814566,56357320,56338365,1279.2762,win,9905.0,-3407,-3842.3738798637496,435.37387986374944,6680,8222.112835028749,-1542.1128350287488,-701,-729.5730661619486,28.573066161949114,5222,6580.380701754386,-1358.3807017543857,11413,14990.90706049113,-3577.9070604911303,-5455,-5455.0,0.0,1055,1021.5151515151515,33.48484848484851,-1828,-1828.0,0.0,-585,-1165.6891025641025,580.6891025641022,-228,0,-360,-1901,0
110813491,56357320,55492712,1028.7003,win,12115.0,-5275,-4972.735936086826,-302.2640639131745,6002,6408.202345687286,-406.202345687287,-952,1067.9449228307924,-2019.9449228307924,4119,652.233032747983,3466.7669672520174,-5280,-6034.914821741841,754.9148217418481,0,0.0,0.0,4515,4515.0,0.0,5475,5475.0,0.0,2555,-5611.556372549019,8166.556372549019,3526,0,-30,-640,-1900
110812419,56357320,55322580,722.051,win,41719.0,-14180,-15864.193963293,1684.1939632929978,5457,5491.784914052169,-34.78491405217088,2105,-1418.0601387153752,3523.0601387153747,8556,8071.364981777589,484.63501822241363,-2807,-4745.708633791673,1938.7086337916767,0,0.0,0.0,3543,3543.0,0.0,4211,4211.0,0.0,2636,-8211.80131826742,10847.80131826742,3773,0,-60,29285,-800
110811334,56357320,55228029,738.0437,win,52054.0,-20902,-21433.275608166983,531.27560816698,5741,7073.689049079348,-1332.689049079346,24729,24734.49151101641,-5.491511016414634,-687,-3438.9057109079067,2751.9057109079085,4720,-890.3135972461273,5610.313597246127,0,0.0,0.0,4395,4395.0,0.0,0,0.0,0.0,2545,-8528.866666666667,11073.866666666667,3231,0,230,29752,-1700
110810180,56357320,56320375,823.6749,win,42105.0,614,671.4171269270676,-57.4171269270685,7159,6626.543608422988,532.4563915770112,1953,-858.6101830176633,2811.610183017664,7298,3197.066583712803,4100.933416287198,4150,-1338.248551120831,5488.248551120831,0,0.0,0.0,6599,6599.0,0.0,4649,4649.0,0.0,1774,-11604.5,13378.5,5103,0,700,2906,-800
110809121,56357320,56226000,569.2362,win,64600.0,-9579,-13623.197846469784,4044.197846469787,11421,10166.230891719744,1254.769108280255,17102,17893.94744933965,-791.947449339652,3971,4472.4659649122805,-501.46596491228036,26455,23806.02298850575,2648.9770114942544,-2160,-2160.0,0.0,2631,1936.8644688644688,694.1355311355312,2553,2553.0,0.0,4601,-3463.9,8064.9,3792,-2000,-1910,9523,-1800
111057969,56360233,56374831,1505.7834,loss,-14755.0,-7073,-6681.047426427861,-391.95257357213853,5630,8778.498822605965,-3148.498822605965,-89,107.10421862905305,-196.10421862905272,4233,4147.182302994191,85.81769700580898,-5775,1162.9015027980581,-6937.901502798057,1627,1265.8369565217392,361.1630434782605,-7362,-7362.222358121331,0.22235812133071775,-4478,-4447.339229559748,-30.660770440250996,3933,0.0,3933.0,-2683,-4000,560,822,-100
111055792,56360233,56373788,1595.2029,loss,-3387.0,3998,4283.53319265144,-285.53319265144034,3068,730.4109007458404,2337.5890992541586,-15489,-7766.382978723404,-7722.6170212765965,-1838,-4902.127967055453,3064.1279670554545,5923,-3489.2954545454545,9412.295454545452,-982,-982.0,0.0,3037,3037.0,0.0,74,55.44074519230769,18.559254807692174,58,-2081.1867469879517,2139.186746987951,2477,0,-160,-4953,1400
111051413,56360233,56373733,1577.1457,win,380.0,249,258.81915827551194,-9.819158275512194,-120,-291.40398632684867,171.4039863268464,-145,0.0,-145.00000000000026,-226,0.0,-225.99999999999943,858,0.0,858.0000000000009,0,0.0,0.0,-2,0.0,-2.000000000000142,-10,0.0,-10.000000000000242,0,0.0,0.0,0,0,0,-224,0
111046517,56360233,56147223,1588.7398,loss,-62427.0,4820,4674.806780464675,145.1932195353246,-8724,-10311.02482430861,1587.024824308609,-14360,-16283.981159420291,1923.9811594202904,-18403,-21375.876330532214,2972.8763305322154,-13593,-14297.569341194567,704.5693411945663,0,0.0,0.0,567,549.6643870314083,17.33561296859149,-4430,-4430.0,0.0,-9560,-8082.500000000001,-1477.5000000000002,-733,0,210,279,1500
111043849,56360233,56372161,1470.6552,win,2453.0,-1650,-1545.7394860770792,-104.26051392292067,15837,16944.35775862069,-1107.357758620689,-1492,641.0307952916648,-2133.030795291664,6340,7337.56285339824,-997.5628533982393,-2977,1782.1797621520564,-4759.179762152055,-3937,-3937.0,0.0,-5037,-4744.5,-292.5000000000006,2122,2056.285714285714,65.7142857142857,1869,-2572.573611111111,4441.573611111111,168,0,510,-6600,-2700
111042316,56360233,56375075,1525.235,loss,-8567.0,-1025,-531.9318280503692,-493.0681719496314,312,179.91198667753252,132.08801332246742,-11091,-11764.646432871763,673.6464328717622,348,2177.6330749354,-1829.633074935401,-355,-31.86864413781707,-323.1313558621829,-286,0.0,-286.0000000000002,-1851,-1863.78110667996,12.781106679959631,4085,4084.9999999999995,0.0,0,0.0,0.0,1220,0,310,-834,600
111031799,56360233,56097904,1517.1399,win,316.0,-1403,-1469.8503036437246,66.85030364372471,532,729.3052509652509,-197.30525096525082,289,34.80819600350291,254.19180399649662,328,912.3984754750331,-584.3984754750326,623,-850.3802001900732,1473.380200190072,0,0.0,0.0,3871,3905.0391937290033,-34.03919372900336,-5124,-5107.067193675889,-16.932806324110786,0,0.0,0.0,2346,0,-190,-756,-200
111007532,56360233,56120103,1504.0513,loss,-46970.0,5060,4846.20669889266,213.79330110733986,-4875,-5907.154120968178,1032.1541209681766,-30673,-30526.711219512195,-146.28878048780433,-5399,-6285.015920990005,886.0159209900036,-3048,-4987.057761197193,1939.057761197192,0,0.0,0.0,736,721.4017857142857,14.598214285714164,0,0.0,0.0,-9133,-8074.75,-1058.2500000000005,254,0,50,58,0
111004321,56360233,56361130,1538.473,win,14682.0,29121,28442.02494654312,678.9750534568774,681,180.25011515430677,500.7498848456928,-164,-346.3814407933113,182.38144079331036,19671,19200.428571428572,470.5714285714304,-840,386.3800016392099,-1226.380001639212,0,0.0,0.0,-2867,-2675.3030927835052,-191.69690721649488,-3811,-3818.5650979455327,7.565097945532877,346,0.0,346.00000000000114,589,0,290,-28234,-100
110981978,56360233,56371761,1623.3618,loss,-7041.0,-1688,-1357.8201766172149,-330.1798233827836,518,573.6384151268179,-55.63841512681851,-91,2788.990589121024,-2879.9905891210237,-264,3560.787896222319,-3824.7878962223203,73,329.92756450904835,-256.9275645090497,154,0.0,153.99999999999977,-6314,-6196.0380952380965,-117.96190476190458,-267,-297.85714285714283,30.857142857143323,0,0.0,0.0,521,0,480,-163,0
110967571,56360233,56194125,1586.7192,win,17056.0,-510,-536.9743313265642,26.974331326565025,-238,0.0,-238.00000000000054,-38,-2485.285445532728,2447.285445532728,15637,15309.708330231519,327.29166976848313,1091,80.43583097329557,1010.5641690267059,0,0.0,0.0,2540,2559.510559360731,-19.510559360731257,-201,-221.3136635054443,20.313663505444314,0,0.0,0.0,-466,0,-350,-509,100
110965262,56360233,56297464,1637.8042,loss,-14590.0,-13556,-13132.254555330288,-423.745444669711,233,-669.3083615638739,902.3083615638723,-17536,-11283.276606078722,-6252.723393921278,-1563,-1666.1030732044198,103.10307320442024,1424,-736.1317675766356,2160.1317675766377,8756,8756.0,0.0,-40,76.16144018583043,-116.1614401858306,3798,3798.0,0.0,0,0.0,0.0,-3584,-4000,-520,11398,600
110946332,56360233,56364824,1605.4965,loss,-30612.0,-125609,-115099.04140421623,-10509.958595783783,-7706,-7654.799999999999,-51.20000000000033,-8993,-9655.052662037036,662.052662037037,-5798,-1906.7350332594237,-3891.2649667405767,-3169,-2863.2789473684215,-305.72105263157886,0,0.0,0.0,-7134,-6581.9442318206675,-552.0557681793327,-5165,-5205.132211538462,40.132211538461874,-612,-811.8774509803922,199.8774509803934,-140,0,1870,129744,2100
110941017,56360233,56172432,1649.4213,win,3061.0,2979,2654.5795487733644,324.42045122663563,-104,-163.88829701372075,59.88829701372015,-124,-69.17285831477793,-54.82714168522193,14,-491.4404622122821,505.4404622122828,15,0.0,15.000000000001513,0,0.0,0.0,618,609.2983789260385,8.701621073961647,-88,-66.9539627039627,-21.04603729603781,0,0.0,0.0,-356,0,0,107,0
110925497,56360233,56363161,1537.9055,win,1584.0,-1049,-1139.752246074022,90.75224607402185,184,497.94001369550335,-313.94001369550256,611,-445.8111521525235,1056.8111521525261,268,-396.28648289028376,664.286482890285,316,0.0,315.9999999999998,0,0.0,0.0,15,0.0,15.00000000000017,0,0.0,0.0,0,0.0,0.0,0,0,0,1239,0
110920547,56360233,56274729,1567.67,win,3043.0,955,879.5420708323934,75.4579291676067,-149,41.298174680704804,-190.2981746807048,1007,976.0542284304079,30.94577156959494,272,219.55943588252399,52.44056411747631,1997,0.0,1996.9999999999998,0,0.0,0.0,13,0.0,12.999999999999432,0,0.0,0.0,0,0.0,0.0,0,0,0,-1052,0
110910760,56360233,56363334,1566.1768,win,3664.0,2572,2304.1502373535086,267.8497626464909,-59,41.16282865282865,-100.162828652829,89,-130.08980819563266,219.0898081956334,-197,-785.9397073898052,588.9397073898058,738,0.0,738.0000000000013,0,0.0,0.0,641,632.560625480646,8.439374519353755,-3,0.0,-2.999999999999986,0,0.0,0.0,-356,0,0,239,0
110904914,56360233,56357789,1570.4898,loss,-5647.0,-8771,-8066.918352948522,-704.0816470514769,4983,7364.089368123416,-2381.089368123416,-1453,3724.1974216380186,-5177.197421638018,-4948,-5417.178544875199,469.17854487520225,3484,4225.298430564363,-741.2984305643566,-5123,-5123.0,0.0,771,748.6740558292282,22.325944170771812,-212,-210.4490306441526,-1.5509693558476556,3980,0.0,3979.9999999999995,1299,0,630,313,-600
110903786,56360233,56157372,1580.172,win,4858.0,3748,3569.904098219661,178.0959017803392,23,83.25410271742741,-60.254102717428125,-146,-69.13449744130631,-76.86550255869292,497,-1146.8797228983337,1643.8797228983335,1151,229.29303112752245,921.7069688724768,0,0.0,0.0,487,476.54002026342454,10.459979736575242,-60,-63.72564935064935,3.725649350649146,0,0.0,0.0,-356,0,0,-486,0
110902679,56360233,56102493,1484.9023,win,4115.0,324,342.99595235273205,-18.995952352733976,42,291.6063118333057,-249.60631183330466,1476,911.1121505879316,564.887849412065,599,284.5885577202675,314.41144227973234,2133,0.0,2133.0000000000005,0,0.0,0.0,104,63.10032989099254,40.89967010900758,0,0.0,0.0,0,0.0,0.0,0,0,0,-563,0
110901579,56360233,56231076,1469.296,win,5843.0,936,880.4468035441128,55.55319645588709,-100,-84.66266108928043,-15.337338910720064,271,-2795.2921136834184,3066.2921136834175,5506,5279.778537252221,226.2214627477798,-1128,-1433.0697605235757,305.0697605235764,0,0.0,0.0,-7,27.85154905335628,-34.85154905335624,259,276.52198084160113,-17.52198084160091,65,0.0,64.99999999999955,-89,0,0,30,100
110900468,56360233,56143279,1521.22,win,1473.0,260,288.9956263750212,-28.99562637502001,80,123.46861184792219,-43.46861184792186,-109,0.0,-108.99999999999969,1125,0.0,1124.9999999999984,320,0.0,320.000000000004,0,0.0,0.0,15,0.0,15.00000000000017,2,0.0,2.00000000000027,0,0.0,0.0,0,0,0,-220,0
110899382,56360233,56157367,1547.1852,win,1699.0,264,286.9460621509562,-22.946062150956426,7,164.85905235761146,-157.85905235761166,447,0.0,446.99999999999943,322,0.0,322.00000000000057,854,0.0,853.9999999999991,0,0.0,0.0,15,0.0,15.00000000000017,11,0.0,10.999999999999545,0,0.0,0.0,0,0,0,-221,0
110898287,56360233,56135770,1559.4483,win,5462.0,2863,2832.402459189417,30.597540810581528,188,421.172331871345,-233.17233187134457,1969,0.0,1969.000000000001,1215,0.0,1214.9999999999989,1543,0.0,1542.999999999994,0,0.0,0.0,734,732.4485930735931,1.551406926407342,-206,-207.73804573804574,1.7380457380458267,-1365,0.0,-1365.0000000000007,-822,0,0,-657,0
110897185,56360233,56292883,1495.3159,win,3098.0,-809,-776.5291403198809,-32.47085968011842,-287,-780.3874269005848,493.387426900583,4,-1792.0125285342674,1796.0125285342674,207,-1893.1269638581691,2100.1269638581693,1431,-2300.905120481928,3731.905120481928,0,0.0,0.0,97,0.0,96.99999999999943,2487,2589.6666666666665,-102.66666666666686,0,0.0,0.0,0,0,0,-232,200
110896084,56360233,56292569,1574.778,loss,-4303.0,-1265,-1670.474166404176,405.4741664041761,-163,83.13789416530928,-246.13789416530716,-1845,106.59498417906948,-1951.59498417907,-819,0.0,-818.9999999999997,-1500,0.0,-1499.9999999999957,0,0.0,0.0,7,0.0,7.000000000000199,350,358.90109890109886,-8.90109890109887,0,0.0,0.0,0,0,0,932,0
110894976,56360233,56166262,1587.2557,win,5360.0,63746,63200.24769585689,545.7523041431148,-96,-245.39552893045004,149.39552893044822,-12,-1366.9806763285023,1354.9806763285028,3631,3894.4860902255637,-263.4860902255649,935,-63.50940346752865,998.5094034675292,0,0.0,0.0,35,0.0,34.9999999999998,210,225.95997498436523,-15.959974984365317,0,0.0,0.0,0,0,0,-63189,100
110893876,56360233,56207247,1598.965,loss,-283.0,-4218,-5161.50949624866,943.5094962486621,166,-123.67915561450043,289.6791556144998,-7,34.53934394409938,-41.53934394410032,314,147.86227863046045,166.1377213695397,-1070,0.0,-1069.9999999999982,0,0.0,0.0,208,88.45080321285141,119.54919678714955,228,228.1053361053361,-0.10533610533565252,0,0.0,0.0,0,0,0,4096,0
110892775,56360233,56151149,1590.1072,win,615.0,350,333.3106890938687,16.68931090613114,-40,41.479422840769544,-81.4794228407697,76,176.83084211386097,-100.8308421138608,762,2606.3341619887733,-1844.3341619887726,-395,0.0,-395.0000000000007,0,0.0,0.0,157,-59.76085992907801,216.7608599290781,64,65.20266575529735,-1.2026657552975237,0,0.0,0.0,0,0,0,-359,0
110891678,56360233,56335941,1529.0056,win,2125.0,598,614.3184210526315,-16.318421052631322,-304,0.0,-304.00000000000136,-431,-1199.5745541975557,768.5745541975589,516,0.0,515.9999999999997,1598,0.0,1597.9999999999977,0,0.0,0.0,33,0.0,33.000000000000256,354,329.2549773755656,24.745022624434156,0,0.0,0.0,0,0,0,-239,0
110890568,56360233,56186085,1459.166,win,21853.0,-1650,-1330.6567068732454,-319.34329312675425,1209,1035.8863346104727,173.113665389527,2713,0.0,2712.999999999999,7316,5213.289680400462,2102.7103195995405,1425,202.50028453896556,1222.499715461035,17278,17278.0,0.0,100,50.920395869191054,49.079604130808974,74,46.39885114885115,27.60114885114909,1929,2498.0666666666666,-569.0666666666656,-3599,-4000,-640,98,-400
110889465,56360233,56285222,1489.4667,win,1887.0,-4017,-5224.018446636264,1207.0184466362632,232,-332.10954125239834,564.1095412523981,341,0.0,340.99999999999943,1066,789.3775931860348,276.6224068139623,59,0.0,58.99999999999852,0,0.0,0.0,67,32.7592512908778,34.24074870912201,168,177.05890505890505,-9.058905058904998,0,0.0,0.0,0,0,0,3971,0
110888363,56360233,56183100,1603.1559,win,13810.0,-5679,-6001.042331819915,322.04233181991435,-525,804.8394583736206,-1329.8394583736194,27305,27137.535228321034,167.46477167896444,76,-23.60173601543125,99.60173601543065,-1971,-428.4657147106946,-1542.5342852893066,0,0.0,0.0,-1177,-1129.1974789915967,-47.80252100840369,-6036,-6036.0,0.0,-47,0.0,-46.999999999999545,-636,0,-40,3340,-800
110887270,56360233,56119212,1497.8355,win,2452.0,243,258.797168514131,-15.797168514130995,-43,41.9812030075188,-84.98120300752086,-189,0.0,-188.9999999999984,1255,0.0,1254.9999999999984,1460,0.0,1459.9999999999986,0,0.0,0.0,-49,0.0,-49.0000000000002,2,0.0,1.9999999999997158,0,0.0,0.0,0,0,0,-227,0
110886175,56360233,56284502,1523.5673,loss,-4435.0,2399,2443.652014652015,-44.65201465201449,204,504.06534771614463,-300.0653477161437,-8374,-8616.381197134342,242.38119713434364,-291,-1334.8168709233964,1043.816870923398,249,438.4301789541728,-189.4301789541728,0,0.0,0.0,991,938.6877192982456,52.31228070175462,0,0.0,0.0,47,0.0,46.999999999999545,-1076,0,-40,956,500
110885069,56360233,56098550,1408.6468,win,3567.0,-9549,-11251.591809834654,1702.591809834652,1035,1313.7122153209111,-278.71221532091175,421,848.9166666666667,-427.9166666666668,919,267.14529914529913,651.8547008547012,140,-812.1082591234504,952.1082591234506,0,0.0,0.0,3162,3193.570950468541,-31.570950468540595,7,0.0,7.000000000000739,0,0.0,0.0,1770,0,-100,5862,-100
110883974,56360233,56124520,1392.0031,win,10384.0,-12317,-11983.332147978204,-333.6678520217972,-554,-1591.6511262371878,1037.6511262371885,-12394,-13859.409037527357,1465.409037527358,18787,18612.915505287485,174.0844947125131,1060,-1652.7077377305834,2712.7077377305814,0,0.0,0.0,-50,65.42928858290304,-115.42928858290264,3651,3651.0,0.0,0,0.0,0.0,76,0,10,11315,800
110882874,56360233,56090939,1461.812,win,4171.0,-1951,-4161.444484664999,2210.444484665,499,561.5501744519086,-62.55017445190799,1031,-340.0326086956522,1371.032608695652,-264,1093.3058354591838,-1357.3058354591838,-724,-3253.8226683001917,2529.8226683001867,13183,13183.0,0.0,-2214,-2341.6804029304035,127.680402930403,-3911,-3897.5938228438226,-13.406177156177126,0,0.0,0.0,-2212,-4000,50,4884,-200
110881767,56360233,56363013,1579.1528,loss,-5559.0,-4005,-3509.817615620566,-495.1823843794345,261,368.9656401534342,-107.96564015343273,-4048,-400.1406166007905,-3647.859383399212,-1137,-1637.3587411155636,500.3587411155622,325,181.54707712056876,143.45292287943198,0,0.0,0.0,267,140.09531344183242,126.9046865581676,0,0.0,0.0,47,0.0,46.999999999999545,686,0,-40,1585,500
110880660,56360233,56203741,1651.3773,loss,-670.0,-1810,-1835.991515577292,25.991515577294024,91,41.2459639787147,49.754036021283966,-2894,-3098.700835604808,204.70083560480958,3292,4016.9458368142573,-724.945836814262,17,0.0,17.000000000000654,0,0.0,0.0,-335,-313.802380952381,-21.19761904761905,22,0.0,22.0000000000002,0,0.0,0.0,356,0,0,491,100
110879542,56360233,56359970,1578.9354,loss,-25981.0,-3007,-2636.1071669211155,-370.8928330788859,350,815.1752213508728,-465.17522135087313,685,3017.531272279474,-2332.531272279473,-13650,-13393.468487394957,-256.53151260504654,-1123,206.18693397070064,-1329.1869339707005,-21316,-21316.0,0.0,-473,-394.28934837092737,-78.71065162907261,3621,3620.9999999999995,0.0,0,0.0,0.0,4215,4000,500,-83,300
110879186,56360233,56362718,1487.1776,loss,-6369.0,5259,4859.424128974473,399.5758710255263,711,1248.5218763994626,-537.5218763994648,-5252,-5214.872988678866,-37.12701132112805,87,-691.94893274265,778.9489327426522,-1781,-1135.1715791738384,-645.8284208261612,-3052,-3052.0,0.0,-3487,-3167.3938679245284,-319.6061320754722,0,0.0,0.0,5171,0.0,5171.000000000001,-969,0,420,-3476,0
110878430,56360233,56098550,1411.7655,win,6808.0,-5815,-7648.1605281972925,1833.1605281972934,1009,1530.5500000000002,-521.5499999999985,429,779.31706316653,-350.31706316652924,-84,-91.24191750278706,7.24191750278672,889,-960.4570821748533,1849.4570821748548,0,0.0,0.0,3879,3898.740201567749,-19.74020156774886,308,324.5554550934298,-16.55545509343016,0,0.0,0.0,1414,0,-100,4979,-100
110877591,56360233,56118581,1490.0475,win,1826.0,209,257.54826546003017,-48.54826546003054,165,0.0,165.00000000000043,42,0.0,41.9999999999999,454,18.521860014284258,435.47813998571536,748,0.0,748.0000000000005,0,0.0,0.0,70,49.1729059093517,20.82709409064854,351,420.9570646595963,-69.95706465959604,0,0.0,0.0,0,0,0,-213,0
110876240,56360233,56359376,1442.1887,win,2769.0,-6376,-5582.114975334743,-793.8850246652574,2966,6430.104157155901,-3464.104157155901,-7752,-254.50098420547062,-7497.499015794534,2648,3159.7664522513605,-511.766452251357,2432,2720.1410256410254,-288.1410256410245,-424,-424.0,0.0,2674,2674.0,0.0,0,0.0,0.0,3770,406.45952380952383,3363.5404761904756,-285,0,100,2116,900
110877321,56360233,56284655,1474.1065,win,2555.0,-3180,-2876.576814464371,-303.4231855356293,1069,1358.058075772682,-289.05807577268126,153,814.4035479690782,-661.4035479690784,1593,530.8703512306209,1062.1296487693792,-85,825.9897682014365,-910.9897682014365,-6434,-6434.0,0.0,29,0.0,28.99999999999997,471,453.84175824175827,17.15824175824183,0,0.0,0.0,3603,4000,500,936,-100
110875120,56360233,56181391,1389.5559,win,23933.0,277,192.4384292829415,84.56157071705915,-1669,-1017.8936695745487,-651.1063304254506,31955,31699.68734405589,255.3126559441116,692,-1645.1316748678692,2337.1316748678687,-589,-477.739099991461,-111.26090000853742,0,0.0,0.0,-338,-253.42714285714285,-84.5728571428572,-4345,-4345.0,0.0,0,0.0,0.0,-1199,0,40,-591,-300
110874008,56360233,56361853,1591.8639,loss,-247.0,-2876,-2811.2199774288456,-64.7800225711557,176,500.3668568163989,-324.3668568163992,-134,981.8448828470381,-1115.8448828470382,-357,439.9708110580634,-796.9708110580649,747,266.6203139250228,480.3796860749827,0,0.0,0.0,2925,2887.0461584276354,37.95384157236445,-395,-379.33434804667684,-15.66565195332337,0,0.0,0.0,89,0,-350,-72,0
110872911,56360233,56134825,1554.6036,loss,-3324.0,-1540,-1909.1870087023851,369.187008702386,-281,-801.7013334357084,520.7013334357082,-934,-145.22469557786798,-788.7753044221317,369,-1208.32626386703,1577.3262638670292,-2898,-2817.679426567028,-80.32057343296731,0,0.0,0.0,-9,0.0,-8.999999999999744,-109,-108.53415915915916,-0.4658408408413237,0,0.0,0.0,0,0,20,2058,0
110872835,56360233,56360719,1490.109,loss,-1853.0,-2466,-2301.3566433566434,-164.6433566433546,-111,0.0,-110.9999999999992,36,3604.1227957449846,-3568.122795744984,255,-36.64834131183338,291.64834131183346,-94,0.0,-94.00000000000028,0,0.0,0.0,-92,-64.60979632816982,-27.39020367182941,163,178.93019943019942,-15.930199430199593,0,0.0,0.0,0,0,0,456,0
110871815,56360233,56197783,1507.6744,loss,-20843.0,8411,8170.163741634166,240.83625836583286,10567,12603.820536816125,-2036.8205368161252,-1728,4005.425982245603,-5733.425982245602,4337,5371.9737182677945,-1034.9737182677954,-16868,-18155.652942198398,1287.6529421983992,-8228,-12485.948919753086,4257.948919753088,-17548,-16700.858704137394,-847.1412958626061,3441,3441.0,0.0,21,1218.219696969697,-1197.2196969696972,668,-4000,1950,834,-2700
110869619,56360233,56088838,1430.5529,win,3142.0,-1390,-829.8544131028207,-560.1455868971791,1779,2098.4709340919862,-319.47093409198584,2900,4900.055944055945,-2000.055944055947,1162,2115.039855072464,-953.0398550724634,1092,-336.6046686633656,1428.6046686633656,0,0.0,0.0,-360,-408.68777056277054,48.687770562770694,-5093,-5093.0,0.0,58,0.0,58.00000000000114,1524,0,600,2070,-1200
110870709,56360233,56138611,1414.8903,win,6164.0,-179,-983.5326189872912,804.5326189872923,1200,964.4645833333334,235.53541666666808,-5768,-6322.981366459628,554.9813664596264,2190,737.0375109017966,1452.9624890982022,949,-1036.0694917072872,1985.0694917072842,0,0.0,0.0,2655,2930.4545454545455,-275.4545454545456,4383,4383.0,0.0,0,0.0,0.0,1380,0,-260,-886,500
110868497,56360233,56097904,1534.1428,win,11855.0,-4313,-3677.497215649822,-635.502784350178,1454,1835.053836563527,-381.0538365635264,422,1284.6395571641474,-862.6395571641476,3079,1896.6441408821593,1182.355859117841,-3519,-4418.566448339773,899.5664483397694,22362,22362.0,0.0,-259,-571.6728110599079,312.6728110599086,-736,-727.9191919191919,-8.08080808080831,0,0.0,0.0,-1424,-4000,-490,-621,-100
110867399,56360233,56253611,1480.6062,loss,-194.0,-3250,-2894.652268388264,-355.3477316117365,55,783.194670846395,-728.1946708463962,76,774.8902173913042,-698.8902173913038,6345,6195.947537130035,149.0524628699648,1659,1670.1288148187462,-11.128814818748566,0,0.0,0.0,-570,-569.8872847011146,-0.1127152988852842,-4798,-4784.360944555482,-13.63905544451871,0,0.0,0.0,770,0,-300,219,-400
110866288,56360233,56094084,1421.4168,win,15154.0,-3345,-5151.970172402795,1806.9701724027918,1200,1404.6110241983442,-204.61102419834273,431,848.547619047619,-417.5476190476188,2769,424.3997588908981,2344.6002411091013,642,-238.8652610441767,880.8652610441787,15128,15128.0,0.0,-1531,-1689.7082806573958,158.7082806573957,131,142.41615384615386,-11.416153846153833,0,0.0,0.0,-1924,-4000,-50,5803,-100
110864920,56360233,56361543,1490.5059,loss,-13084.0,-551,-378.41165251443124,-172.58834748556976,-2113,-3377.493955313628,1264.4939553136292,-26551,-26427.627806323457,-123.37219367654896,272,1245.448498763688,-973.448498763688,-1060,-90.46004259954799,-969.5399574004514,0,0.0,0.0,-19,0.0,-18.999999999999858,0,0.0,0.0,0,0.0,0.0,6820,4000,0,3118,3000
110865195,56360233,56100112,1462.2192,win,5239.0,-260,-226.22255828329213,-33.77744171670836,275,165.98485112744487,109.0151488725555,1527,0.0,1527.0000000000027,2511,0.0,2510.9999999999986,726,0.0,726.0000000000045,0,0.0,0.0,2,65.21184738955823,-63.2118473895585,175,177.08038808038808,-2.0803880803880475,0,0.0,0.0,0,0,0,283,0
110864082,56360233,56094954,1439.0984,win,11391.0,-6948,-8198.259823670229,1250.259823670228,1209,1210.4156609195402,-1.415660919542134,6356,6267.005831871415,88.99416812858954,2275,457.91476997578695,1817.0852300242138,2034,-1322.6153413353338,3356.615341335337,0,0.0,0.0,-345,-665.3270050125313,320.32700501253134,-803,-767.8633984153934,-35.136601584606666,0,0.0,0.0,1948,0,10,5755,-100
