episode_id,seed,units_same,market_same,actions_same,first_units_difference,first_market_difference,shops_json,own_PASS,own_NORTH,own_SOUTH,own_PICKUP,own_WEST,own_BUILD_PASTURE,own_PLACE,own_PLANT,own_CARE,own_WATER,own_FEED,own_COLLECT_FERTILIZER,own_EAST,own_HARVEST,own_DROP,own_BUILD_COOP,own_DIG,own_FERTILIZE,opp_PASS,opp_NORTH,opp_SOUTH,opp_PICKUP,opp_WEST,opp_BUILD_PASTURE,opp_PLACE,opp_PLANT,opp_CARE,opp_WATER,opp_FEED,opp_COLLECT_FERTILIZER,opp_EAST,opp_HARVEST,opp_DROP,opp_BUILD_COOP,opp_DIG,opp_FERTILIZE,create_time,end_time,state,episode_type,agent_0_submission_id,agent_1_submission_id,agent_0_initial_score,agent_1_initial_score,agent_0_updated_score,agent_1_updated_score,submission_id,episode_state,submission_seat,opponent_submission_id,team_name,opponent_team_name,result,own_reward,opponent_reward,step_count,replay_status,agent_0_log_status,agent_1_log_status,replay_path,log_path,error,seat,opponent_id,own_before,own_after,opp_rating,margin
112719043,1490620457,699,599,590,424.0,1.0,"[[0, []], [72, [""FARMERS_MARKET""]], [144, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]], [216, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE""]], [288, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET""]], [360, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE""]], [432, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY""]], [504, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""FARMERS_MARKET""]], [576, [""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""PET_CAFE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""FARMERS_MARKET"", ""BAKERY""]]]",466,920,499,208,873,14,99,239,403,1100,309,376,586,483,52,5.0,37,119,468,921,499,208,872,14,99,239,404,1100,309,375,586,482,52.0,5.0,37,118,2026-09-24T04:04:44.684937700Z,2026-09-24T04:07:36.804082500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56496817,56509493,2335.0562511502817,2264.4579891299195,2338.271438617282,2240.290746734041,56509493,COMPLETED,1,,rsraki,おかゆん,loss,94796.0,96549.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112719043.json,logs/round10_b1_herd_safe_submission_56509493/episode_112719043/agent_1_observation_logs.json,,1,56496817,2264.4579891299195,2240.290746734041,2335.0562511502817,-1753.0
112720203,264224269,609,597,564,187.0,1.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP""]], [216, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP""]], [288, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""YARN_STORE""]], [360, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET""]], [432, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""PIZZA_SHOP""]], [504, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""PET_CAFE""]], [576, [""PIZZA_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""PET_CAFE"", ""BRUNCH_SPOT""]]]",486,918,507,211,901,19,108,249,405,1176,364,369,656,520,50,,39,129,502,916,509,211,904,19,108,249,405,1178,364,372,653,517,50.0,,37,128,2026-09-24T04:08:44.843649800Z,2026-09-24T04:11:26.597429200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56474783,56509493,2231.249103149918,2240.290746734041,2235.5676714238584,2210.885908058689,56509493,COMPLETED,1,,rsraki,ほのぼの牧場,loss,118731.0,118866.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112720203.json,logs/round10_b1_herd_safe_submission_56509493/episode_112720203/agent_1_observation_logs.json,,1,56474783,2240.290746734041,2210.885908058689,2231.249103149918,-135.0
112721366,1986832308,719,719,719,,,"[[0, []], [72, [""FARMERS_MARKET""]], [144, [""FARMERS_MARKET"", ""PIZZA_SHOP""]], [216, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY""]], [288, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE""]], [360, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""PET_CAFE""]], [432, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""PET_CAFE"", ""BRUNCH_SPOT""]], [504, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""PET_CAFE"", ""BRUNCH_SPOT"", ""BAKERY""]], [576, [""FARMERS_MARKET"", ""PIZZA_SHOP"", ""BAKERY"", ""PET_CAFE"", ""PET_CAFE"", ""BRUNCH_SPOT"", ""BAKERY"", ""PET_CAFE""]]]",586,920,513,212,907,14,108,249,405,1178,280,369,655,521,49,5.0,38,134,586,920,513,212,907,14,108,249,405,1178,280,369,655,521,49.0,5.0,38,134,2026-09-24T04:12:43.140797100Z,2026-09-24T04:14:29.042266600Z,COMPLETED,EPISODE_TYPE_PUBLIC,56505305,56509493,2246.036817036868,2210.885908058689,2245.2363972184435,2215.7980693061154,56509493,COMPLETED,1,,rsraki,ouga,draw,64195.0,64195.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112721366.json,logs/round10_b1_herd_safe_submission_56509493/episode_112721366/agent_1_observation_logs.json,,1,56505305,2210.885908058689,2215.7980693061154,2246.036817036868,0.0
112722513,1256361157,719,709,709,,314.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""PET_CAFE""]], [216, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE""]], [288, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE"", ""PIZZA_SHOP""]], [360, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE"", ""PIZZA_SHOP"", ""YARN_STORE""]], [432, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE"", ""PIZZA_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET""]], [504, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE"", ""PIZZA_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""BRUNCH_SPOT""]], [576, [""YARN_STORE"", ""PET_CAFE"", ""YARN_STORE"", ""PIZZA_SHOP"", ""YARN_STORE"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]]]",742,955,615,181,916,23,137,239,500,1096,444,439,676,497,25,2.0,36,96,742,955,615,181,916,23,137,239,500,1096,444,439,676,497,25.0,2.0,36,96,2026-09-24T04:16:42.828642700Z,2026-09-24T04:19:38.156986600Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56486641,2215.7980693061154,2282.033168905049,2195.528688989604,2285.341278653286,56509493,COMPLETED,0,,rsraki,yuki0731,loss,110884.0,111684.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112722513.json,logs/round10_b1_herd_safe_submission_56509493/episode_112722513/agent_0_observation_logs.json,,0,56486641,2215.7980693061154,2195.528688989604,2282.033168905049,-800.0
112723670,1296181032,719,701,701,,1.0,"[[0, []], [72, [""SMOOTHIE_SHOP""]], [144, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET""]], [216, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP""]], [288, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE""]], [360, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY""]], [432, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""BAKERY""]], [504, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [576, [""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""PIZZA_SHOP"", ""YARN_STORE"", ""BAKERY"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]]]",437,917,493,207,870,14,99,239,404,1097,342,373,586,482,52,5.0,38,112,437,917,493,207,870,14,99,239,404,1097,342,373,586,482,52.0,5.0,38,112,2026-09-24T04:20:47.759702200Z,2026-09-24T04:22:38.080361200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56480420,2195.528688989604,2148.710653415917,2167.586365640895,2153.6658171586214,56509493,COMPLETED,0,,rsraki,N_noa21,loss,101141.0,101409.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112723670.json,logs/round10_b1_herd_safe_submission_56509493/episode_112723670/agent_0_observation_logs.json,,0,56480420,2195.528688989604,2167.586365640895,2148.710653415917,-268.0
112724829,24885410,717,717,715,186.0,541.0,"[[0, []], [72, [""PIZZA_SHOP""]], [144, [""PIZZA_SHOP"", ""FARMERS_MARKET""]], [216, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE""]], [288, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP""]], [360, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP"", ""BAKERY""]], [432, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP"", ""BAKERY"", ""ICE_CREAM_SHOP""]], [504, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT""]], [576, [""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP"", ""BAKERY"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE""]]]",528,917,514,212,908,19,108,248,405,1178,341,372,655,517,49,,40,132,528,917,514,212,908,19,108,249,405,1178,341,372,655,517,49.0,,38,133,2026-09-24T04:24:44.062760700Z,2026-09-24T04:28:27.059717Z,COMPLETED,EPISODE_TYPE_PUBLIC,56505996,56509493,2169.8112929124627,2167.586365640895,2174.05904653736,2145.8087063305816,56509493,COMPLETED,1,,rsraki,Jacky Chan,loss,91537.0,91961.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112724829.json,logs/round10_b1_herd_safe_submission_56509493/episode_112724829/agent_1_observation_logs.json,,1,56505996,2167.586365640895,2145.8087063305816,2169.8112929124627,-424.0
112726090,1613232500,638,497,451,3.0,1.0,"[[0, []], [72, [""SMOOTHIE_SHOP""]], [144, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [216, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE""]], [288, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE""]], [360, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE"", ""SMOOTHIE_SHOP""]], [432, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT""]], [504, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""PET_CAFE""]], [576, [""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE"", ""YARN_STORE"", ""SMOOTHIE_SHOP"", ""BRUNCH_SPOT"", ""PET_CAFE"", ""YARN_STORE""]]]",524,928,528,234,897,25,127,238,501,1098,420,446,640,501,49,,39,113,536,930,527,234,889,25,126,238,507,1094,420,442,635,500,48.0,,38,116,2026-09-24T04:28:43.343799600Z,2026-09-24T04:31:13.325632Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56425352,2145.8087063305816,2118.74576584186,2164.2910020571644,2114.8544537532694,56509493,COMPLETED,0,,rsraki,Stefano Blando,win,110510.0,109320.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112726090.json,logs/round10_b1_herd_safe_submission_56509493/episode_112726090/agent_0_observation_logs.json,,0,56425352,2145.8087063305816,2164.2910020571644,2118.74576584186,1190.0
112727153,1967736805,719,711,711,,427.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""BRUNCH_SPOT""]], [216, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET""]], [288, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP""]], [360, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET""]], [432, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]], [504, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT""]], [576, [""YARN_STORE"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""BRUNCH_SPOT"", ""YARN_STORE""]]]",703,940,583,157,907,17,110,239,397,1096,333,379,620,462,30,2.0,36,106,703,940,583,157,907,17,110,239,397,1096,333,379,620,462,30.0,2.0,36,106,2026-09-24T04:32:42.688953900Z,2026-09-24T04:35:27.286246700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56508951,2164.2910020571644,2099.7286740512127,2141.146071694021,2111.736731933381,56509493,COMPLETED,0,,rsraki,ZJUwlm,loss,113457.0,114478.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112727153.json,logs/round10_b1_herd_safe_submission_56509493/episode_112727153/agent_0_observation_logs.json,,0,56508951,2164.2910020571644,2141.146071694021,2099.7286740512127,-1021.0
112728327,195479406,712,594,590,188.0,1.0,"[[0, []], [72, [""PET_CAFE""]], [144, [""PET_CAFE"", ""ICE_CREAM_SHOP""]], [216, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET""]], [288, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BRUNCH_SPOT""]], [360, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP""]], [432, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BAKERY""]], [504, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""SMOOTHIE_SHOP""]], [576, [""PET_CAFE"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""SMOOTHIE_SHOP"", ""BAKERY"", ""SMOOTHIE_SHOP"", ""FARMERS_MARKET""]]]",472,919,495,207,867,14,99,239,403,1099,302,375,585,484,52,5.0,38,112,473,919,495,207,867,14,99,239,403,1099,302,376,585,482,52.0,5.0,38,112,2026-09-24T04:36:43.432648200Z,2026-09-24T04:42:20.218606Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56471495,2154.1076121599776,2207.5014293756303,2140.288705564242,2211.051301290721,56509493,COMPLETED,0,,rsraki,Panagiotis Anagnostou,loss,95484.0,95486.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112728327.json,logs/round10_b1_herd_safe_submission_56509493/episode_112728327/agent_0_observation_logs.json,,0,56471495,2154.1076121599776,2140.288705564242,2207.5014293756303,-2.0
112728524,5976012,714,681,681,567.0,1.0,"[[0, []], [72, [""FARMERS_MARKET""]], [144, [""FARMERS_MARKET"", ""BRUNCH_SPOT""]], [216, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET""]], [288, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP""]], [360, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET""]], [432, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE""]], [504, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""FARMERS_MARKET""]], [576, [""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""FARMERS_MARKET"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""FARMERS_MARKET"", ""BAKERY""]]]",544,919,514,212,910,12,108,249,409,1181,314,361,655,530,50,7.0,36,132,544,919,514,212,910,12,108,249,409,1181,314,361,655,530,50.0,7.0,36,132,2026-09-24T04:36:43.767427200Z,2026-09-24T04:41:50.801981900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56507962,2141.146071694021,2060.113844598721,2154.1076121599776,2054.911296361935,56509493,COMPLETED,0,,rsraki,Jamie Nojek,win,118583.0,118156.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112728524.json,logs/round10_b1_herd_safe_submission_56509493/episode_112728524/agent_0_observation_logs.json,,0,56507962,2141.146071694021,2154.1076121599776,2060.113844598721,427.0
112729476,469744459,698,671,650,3.0,1.0,"[[0, []], [72, [""SMOOTHIE_SHOP""]], [144, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP""]], [216, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP""]], [288, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP""]], [360, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY""]], [432, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET""]], [504, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""BRUNCH_SPOT""]], [576, [""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""SMOOTHIE_SHOP"", ""ICE_CREAM_SHOP"", ""BAKERY"", ""FARMERS_MARKET"", ""BRUNCH_SPOT"", ""BRUNCH_SPOT""]]]",443,917,493,207,870,19,99,239,404,1098,333,379,586,477,53,,37,112,457,917,493,207,864,19,99,238,404,1094,333,379,582,476,52.0,,37,115,2026-09-24T04:40:46.286533500Z,2026-09-24T04:43:53.921775200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56509493,56508786,2140.288705564242,2119.4863903374444,2154.9937788256984,2112.452110804143,56509493,COMPLETED,0,,rsraki,Zachary Zhang,win,140752.0,139973.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112729476.json,logs/round10_b1_herd_safe_submission_56509493/episode_112729476/agent_0_observation_logs.json,,0,56508786,2140.288705564242,2154.9937788256984,2119.4863903374444,779.0
112730657,1140452672,695,566,548,34.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""FARMERS_MARKET""]], [216, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE""]], [288, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY""]], [360, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP""]], [432, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""FARMERS_MARKET""]], [504, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE""]], [576, [""YARN_STORE"", ""FARMERS_MARKET"", ""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""FARMERS_MARKET"", ""YARN_STORE"", ""PIZZA_SHOP""]]]",740,957,611,181,917,22,137,239,500,1096,448,439,677,495,25,2.0,37,96,749,957,611,181,917,23,137,239,500,1095,442,439,675,495,25.0,2.0,36,96,2026-09-24T04:44:43.254192800Z,2026-09-24T04:47:46.364111300Z,COMPLETED,EPISODE_TYPE_PUBLIC,56502917,56509493,2090.33206269942,2154.9937788256984,2095.732296873867,2136.186954190752,56509493,COMPLETED,1,,rsraki,Mencius silverio MENSAH,loss,94724.0,96574.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112730657.json,logs/round10_b1_herd_safe_submission_56509493/episode_112730657/agent_1_observation_logs.json,,1,56502917,2154.9937788256984,2136.186954190752,2090.33206269942,-1850.0
112731810,480691165,719,682,682,,1.0,"[[0, []], [72, [""BRUNCH_SPOT""]], [144, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [216, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [288, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP""]], [360, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""BRUNCH_SPOT""]], [432, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [504, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP""]], [576, [""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""SMOOTHIE_SHOP"", ""PET_CAFE""]]]",452,918,498,208,874,14,99,239,404,1098,327,373,588,482,52,5.0,38,118,452,918,498,208,874,14,99,239,404,1098,327,373,588,482,52.0,5.0,38,118,2026-09-24T04:48:46.160035800Z,2026-09-24T04:54:01.475172Z,COMPLETED,EPISODE_TYPE_PUBLIC,56492686,56509493,2154.867973969974,2136.186954190752,2150.208753804092,2151.460013705342,56509493,COMPLETED,1,,rsraki,oycr,win,132989.0,132863.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112731810.json,logs/round10_b1_herd_safe_submission_56509493/episode_112731810/agent_1_observation_logs.json,,1,56492686,2136.186954190752,2151.460013705342,2154.867973969974,126.0
112732949,79884044,698,684,668,54.0,1.0,"[[0, []], [72, [""YARN_STORE""]], [144, [""YARN_STORE"", ""BAKERY""]], [216, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP""]], [288, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""BRUNCH_SPOT""]], [360, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP""]], [432, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET""]], [504, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE""]], [576, [""YARN_STORE"", ""BAKERY"", ""PIZZA_SHOP"", ""BRUNCH_SPOT"", ""ICE_CREAM_SHOP"", ""FARMERS_MARKET"", ""PET_CAFE"", ""BAKERY""]]]",697,945,583,157,907,17,110,239,397,1096,337,379,618,462,30,2.0,36,105,699,943,581,157,909,17,112,239,397,1095,337,377,618,464,29.0,2.0,36,105,2026-09-24T04:52:44.259538600Z,2026-09-24T04:55:27.363670400Z,COMPLETED,EPISODE_TYPE_PUBLIC,56443900,56509493,2060.848087803909,2151.460013705342,2057.782719447592,2160.98231627744,56509493,COMPLETED,1,,rsraki,栗ご飯,win,74252.0,74249.0,720,downloaded,extracted_empty,extracted_empty,replays/round10_b1_herd_safe_submission_56509493/episode_112732949.json,logs/round10_b1_herd_safe_submission_56509493/episode_112732949/agent_1_observation_logs.json,,1,56443900,2151.460013705342,2160.98231627744,2060.848087803909,3.0
