candidate,anchor,seed,seat,score,our_cash,opponent_cash,margin,statuses,states,elapsed_seconds,inference_p99_seconds,inference_max_seconds,replay,replay_sha256,diagnostics,diagnostics_sha256,first_land_record,first_animal_yield_record,first_animal_harvest_record,first_crop_harvest_record,successful_feed_actions,successful_care_actions,actual_harvest_units_json,actual_sell_units_json,animal_exit_count,state192_land,state192_crops,state192_animals,final_land,final_crops,final_animals,first_divergence_record,lifecycle_json
round9_a2_v2_expanded,v122,2026102311,0,0.0,12137.0,108786.0,-96649.0,DONE/DONE,720,31.509202899997035,0.055076727997802666,0.2911829000004218,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102311_seat_0.json.gz,25a8660c1415716a99ea497a8e334cc6f88a9ecf5f5e3a366303d4cde5a9b4cf,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102311_seat_0.json.gz,b1266ec1db66dedd1b4881447d8bb070e63cd769fb92576f1eb0f8964c65207c,,144,148,63,43,45,"{""MELON"": 12, ""MILK"": 25, ""WHEAT"": 85, ""WOOL"": 12}","{""FERTILIZER"": 55, ""MELON"": 12, ""MILK"": 25, ""WHEAT"": 91, ""WOOL"": 12}",5,1,12,3,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":148,""first_crop_harvest_record"":63,""successful_feed_actions"":43,""successful_care_actions"":45,""actual_harvest_units"":{""WHEAT"":85,""WOOL"":12,""MILK"":25,""MELON"":12},""actual_sell_units"":{""WHEAT"":91,""FERTILIZER"":55,""WOOL"":12,""MILK"":25,""MELON"":12},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":1,""remaining_steps"":623,""day_changed"":true},{""record"":168,""count"":1,""remaining_steps"":551,""day_changed"":true},{""record"":336,""count"":1,""remaining_steps"":383,""day_changed"":true},{""record"":456,""count"":1,""remaining_steps"":263,""day_changed"":true},{""record"":480,""count"":1,""remaining_steps"":239,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":12,""mature_crop_cells"":12,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1828.0,""shed"":{""WHEAT"":37,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":6,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":12137.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102311,1,0.0,14163.0,161484.0,-147321.0,DONE/DONE,720,30.71045690000028,0.05325625199890058,0.34957719999874826,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102311_seat_1.json.gz,ec38d2d775da6ea64f3173ee712ef76435da99dbe04070a24a00afad4e94d416,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102311_seat_1.json.gz,4048f0e4a6be5053d74bcb760f22592c15e09c06d602f4ba96c8970dda1ddccc,,144,150,60,22,21,"{""MELON"": 29, ""MILK"": 14, ""WHEAT"": 110, ""WOOL"": 5}","{""FERTILIZER"": 25, ""MELON"": 25, ""MILK"": 14, ""WHEAT"": 126, ""WOOL"": 5}",4,1,15,3,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":150,""first_crop_harvest_record"":60,""successful_feed_actions"":22,""successful_care_actions"":21,""actual_harvest_units"":{""WHEAT"":110,""WOOL"":5,""MILK"":14,""MELON"":29},""actual_sell_units"":{""WHEAT"":126,""FERTILIZER"":25,""WOOL"":5,""MELON"":25,""MILK"":14},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":264,""count"":1,""remaining_steps"":455,""day_changed"":true},{""record"":288,""count"":2,""remaining_steps"":431,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":15,""mature_crop_cells"":15,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1013.0,""shed"":{""WHEAT"":39,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":14163.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102312,0,0.0,11844.0,161679.0,-149835.0,DONE/DONE,720,30.66283399999884,0.04720152200177838,0.2779754999974102,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102312_seat_0.json.gz,149aa764bc18af20398f4d98dab86e25d263a7356d2175f166dbf96cbc247faa,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102312_seat_0.json.gz,b114334fd6d8957f0d4d20a7724a282a50cb60c70d74bd57a2a094735d9007fb,,144,148,60,20,23,"{""MELON"": 21, ""MILK"": 13, ""WHEAT"": 65, ""WOOL"": 5}","{""FERTILIZER"": 29, ""MELON"": 22, ""MILK"": 13, ""WHEAT"": 95, ""WOOL"": 5}",5,1,12,1,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":148,""first_crop_harvest_record"":60,""successful_feed_actions"":20,""successful_care_actions"":23,""actual_harvest_units"":{""WHEAT"":65,""WOOL"":5,""MILK"":13,""MELON"":21},""actual_sell_units"":{""WHEAT"":95,""FERTILIZER"":29,""WOOL"":5,""MILK"":13,""MELON"":22},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":2,""remaining_steps"":671,""day_changed"":true},{""record"":168,""count"":1,""remaining_steps"":551,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true},{""record"":408,""count"":1,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":12,""mature_crop_cells"":12,""animals"":1,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":1320.0,""shed"":{""WHEAT"":35,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":11844.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102312,1,0.0,6611.0,112225.0,-105614.0,DONE/DONE,720,32.783187900000485,0.055255971999577026,0.40314930000022287,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102312_seat_1.json.gz,8a3ef203bfa1a7c1a81cf61be834898db0f2655e470d4c34bc825be3771a0fde,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102312_seat_1.json.gz,8c100637b1bb51ebafda633d37c70d7ebfc9948fc9644393da581bebbe76b3a1,357,144,193,61,21,23,"{""MELON"": 18, ""MILK"": 12, ""WHEAT"": 54, ""WOOL"": 6}","{""FERTILIZER"": 27, ""MELON"": 18, ""MILK"": 12, ""WHEAT"": 68, ""WOOL"": 6}",5,1,12,3,2,0,0,,"{""first_land_record"":357,""first_animal_yield_record"":144,""first_animal_harvest_record"":193,""first_crop_harvest_record"":61,""successful_feed_actions"":21,""successful_care_actions"":23,""actual_harvest_units"":{""WHEAT"":54,""MILK"":12,""WOOL"":6,""MELON"":18},""actual_sell_units"":{""WHEAT"":68,""FERTILIZER"":27,""WOOL"":6,""MELON"":18,""MILK"":12},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true},{""record"":264,""count"":2,""remaining_steps"":455,""day_changed"":true},{""record"":408,""count"":1,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":12,""mature_crop_cells"":12,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":16,""cash"":1264.0,""shed"":{""WHEAT"":20,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":2,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":6611.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102313,0,0.0,7429.0,155144.0,-147715.0,DONE/DONE,720,33.27131039999949,0.05115398800007827,0.40641880000111996,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102313_seat_0.json.gz,6c9565fa25cd6d1e49883307659014acdf9cf28f4c0964b877326c80f7f8d876,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102313_seat_0.json.gz,d970cdf25aec4ecda24e1666f181a8aa0d7621a28693fb19e9b31b731fb9543d,,144,196,63,21,25,"{""MELON"": 11, ""MILK"": 13, ""WHEAT"": 40}","{""FERTILIZER"": 33, ""MELON"": 12, ""MILK"": 13, ""WHEAT"": 75}",5,1,7,1,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":196,""first_crop_harvest_record"":63,""successful_feed_actions"":21,""successful_care_actions"":25,""actual_harvest_units"":{""WHEAT"":40,""MILK"":13,""MELON"":11},""actual_sell_units"":{""WHEAT"":75,""FERTILIZER"":33,""MELON"":12,""MILK"":13},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":2,""remaining_steps"":623,""day_changed"":true},{""record"":168,""count"":2,""remaining_steps"":551,""day_changed"":true},{""record"":384,""count"":1,""remaining_steps"":335,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":7,""mature_crop_cells"":7,""animals"":1,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":1466.0,""shed"":{""WHEAT"":39,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7429.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102313,1,0.0,7473.0,127901.0,-120428.0,DONE/DONE,720,32.63472799999727,0.05643330399987466,0.4457838999987871,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102313_seat_1.json.gz,850d54ee0eea2115d29ea39d8e22eae58496ec37feb3b490c257f122d7c7e419,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102313_seat_1.json.gz,2008f8b451ca50d7992c3b8ce5026b4e12f1b5b181ee79eeb2c5ef37423fc971,,144,147,60,18,17,"{""MELON"": 10, ""MILK"": 7, ""WHEAT"": 77, ""WOOL"": 5}","{""FERTILIZER"": 22, ""MELON"": 11, ""MILK"": 7, ""WHEAT"": 99, ""WOOL"": 5}",4,1,7,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":147,""first_crop_harvest_record"":60,""successful_feed_actions"":18,""successful_care_actions"":17,""actual_harvest_units"":{""WHEAT"":77,""WOOL"":5,""MILK"":7,""MELON"":10},""actual_sell_units"":{""WHEAT"":99,""FERTILIZER"":22,""WOOL"":5,""MILK"":7,""MELON"":11},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true},{""record"":216,""count"":1,""remaining_steps"":503,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":7,""mature_crop_cells"":7,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":7,""cash"":1444.0,""shed"":{""WHEAT"":20,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7473.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102314,0,0.0,17493.0,164125.0,-146632.0,DONE/DONE,720,35.39738690000013,0.06032896800104943,0.41005829999994603,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102314_seat_0.json.gz,97a0054e2a557b7265252b3cf6f14178e51fd6e653d458ed53b4536307a8234e,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102314_seat_0.json.gz,93d3dfff8bad7247c478d58c12a03887e13c3068a05d043735fe19f2fa7ed70b,,144,148,63,47,50,"{""MELON"": 12, ""MILK"": 30, ""WHEAT"": 74, ""WOOL"": 12}","{""FERTILIZER"": 58, ""MELON"": 12, ""MILK"": 33, ""WHEAT"": 80, ""WOOL"": 16}",5,1,12,3,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":148,""first_crop_harvest_record"":63,""successful_feed_actions"":47,""successful_care_actions"":50,""actual_harvest_units"":{""WHEAT"":74,""WOOL"":12,""MILK"":30,""MELON"":12},""actual_sell_units"":{""WHEAT"":80,""FERTILIZER"":58,""WOOL"":16,""MILK"":33,""MELON"":12},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":1,""remaining_steps"":623,""day_changed"":true},{""record"":168,""count"":1,""remaining_steps"":551,""day_changed"":true},{""record"":408,""count"":1,""remaining_steps"":311,""day_changed"":true},{""record"":432,""count"":2,""remaining_steps"":287,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":12,""mature_crop_cells"":12,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1736.0,""shed"":{""WHEAT"":38,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":6,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":17493.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102314,1,0.0,7965.0,188002.0,-180037.0,DONE/DONE,720,32.03894819999914,0.05351665599984704,0.42061540000213427,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102314_seat_1.json.gz,8a377c5214dc6826b81487a6b4d2be2be7459d5aed11ecba2ccb01dccd174676,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102314_seat_1.json.gz,6acbefcc373987a0b2a815f0411208571404dcd2fe5d31fab41465217a7922fb,,144,147,60,26,27,"{""MELON"": 10, ""MILK"": 7, ""WHEAT"": 63, ""WOOL"": 5}","{""FERTILIZER"": 34, ""MELON"": 11, ""MILK"": 7, ""WHEAT"": 75, ""WOOL"": 5}",6,1,8,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":147,""first_crop_harvest_record"":60,""successful_feed_actions"":26,""successful_care_actions"":27,""actual_harvest_units"":{""WHEAT"":63,""WOOL"":5,""MILK"":7,""MELON"":10},""actual_sell_units"":{""WHEAT"":75,""FERTILIZER"":34,""WOOL"":5,""MILK"":7,""MELON"":11},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":192,""count"":1,""remaining_steps"":527,""day_changed"":true},{""record"":264,""count"":1,""remaining_steps"":455,""day_changed"":true},{""record"":288,""count"":1,""remaining_steps"":431,""day_changed"":true},{""record"":552,""count"":2,""remaining_steps"":167,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":8,""mature_crop_cells"":8,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":7,""cash"":1401.0,""shed"":{""WHEAT"":20,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":5,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":7965.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102315,0,0.0,11690.0,179936.0,-168246.0,DONE/DONE,720,38.661000799998874,0.05851763599843254,0.45480590000079246,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102315_seat_0.json.gz,7c9b13c1a398a5d42deca962011d446138c89caea23d59a8c3ea80ba43fc8bbb,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102315_seat_0.json.gz,f5e51a42658d8be77a556e8cd6d023afc9e47553074f3303404f4a138de64613,226,144,146,63,32,36,"{""MELON"": 12, ""MILK"": 12, ""WHEAT"": 99, ""WOOL"": 17}","{""FERTILIZER"": 40, ""MELON"": 10, ""MILK"": 12, ""WHEAT"": 123, ""WOOL"": 17}",6,1,13,3,2,0,0,,"{""first_land_record"":226,""first_animal_yield_record"":144,""first_animal_harvest_record"":146,""first_crop_harvest_record"":63,""successful_feed_actions"":32,""successful_care_actions"":36,""actual_harvest_units"":{""WHEAT"":99,""WOOL"":17,""MILK"":12,""MELON"":12},""actual_sell_units"":{""WHEAT"":123,""FERTILIZER"":40,""WOOL"":17,""MILK"":12,""MELON"":10},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":96,""count"":2,""remaining_steps"":623,""day_changed"":true},{""record"":240,""count"":1,""remaining_steps"":479,""day_changed"":true},{""record"":264,""count"":2,""remaining_steps"":455,""day_changed"":true},{""record"":480,""count"":1,""remaining_steps"":239,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":13,""mature_crop_cells"":13,""animals"":3,""animals_fed_today"":0,""animal_product_units_on_tiles"":6,""cash"":1447.0,""shed"":{""WHEAT"":30,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":11,""FERTILIZER"":2,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0},""719"":{""land_quadrants"":2,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":11690.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":2,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":0},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
round9_a2_v2_expanded,v122,2026102315,1,0.0,9085.0,127701.0,-118616.0,DONE/DONE,720,34.09180230000129,0.05577700799920426,0.4308982000002288,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\replays\v122\seed_2026102315_seat_1.json.gz,f4dd06dc90dd3e54c66d6d59dc7988db0efed3534da666da63e3ab8663ffcc30,experiments\round9_teacher_reproduction_and_closed_loop_bc_20260923\development_panel_a2_v2_expanded64\diagnostics\v122_seed_2026102315_seat_1.json.gz,7a63afc382da7c92b7d89e692ab5842d2599432e1b9b84dff3d0c6c0b53fcd86,,144,193,60,25,25,"{""MELON"": 16, ""MILK"": 17, ""WHEAT"": 105}","{""FERTILIZER"": 31, ""MELON"": 15, ""MILK"": 23, ""WHEAT"": 113}",4,1,16,2,1,0,0,,"{""first_land_record"":null,""first_animal_yield_record"":144,""first_animal_harvest_record"":193,""first_crop_harvest_record"":60,""successful_feed_actions"":25,""successful_care_actions"":25,""actual_harvest_units"":{""WHEAT"":105,""MILK"":17,""MELON"":16},""actual_sell_units"":{""WHEAT"":113,""FERTILIZER"":31,""MELON"":15,""MILK"":23},""sell_unit_limit"":""exact from pre-market shed unless the same item was bought earlier in the market sequence"",""sell_items_with_prior_buy_ambiguity"":[""WHEAT""],""animal_exits"":[{""record"":48,""count"":1,""remaining_steps"":671,""day_changed"":true},{""record"":168,""count"":1,""remaining_steps"":551,""day_changed"":true},{""record"":312,""count"":1,""remaining_steps"":407,""day_changed"":true},{""record"":408,""count"":1,""remaining_steps"":311,""day_changed"":true}],""snapshots"":{""192"":{""land_quadrants"":1,""crop_cells"":16,""mature_crop_cells"":16,""animals"":2,""animals_fed_today"":0,""animal_product_units_on_tiles"":12,""cash"":1140.0,""shed"":{""WHEAT"":38,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":1,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0},""719"":{""land_quadrants"":1,""crop_cells"":0,""mature_crop_cells"":0,""animals"":0,""animals_fed_today"":0,""animal_product_units_on_tiles"":0,""cash"":9085.0,""shed"":{""WHEAT"":0,""CARROT"":0,""TOMATO"":0,""STRAWBERRY"":0,""MELON"":0,""EGG"":0,""MILK"":0,""WOOL"":0,""FERTILIZER"":0,""GOOSE"":0,""COW"":0,""SHEEP"":1},""carried_wheat"":0}},""first_action_divergence"":{""available"":false}}"
