episode_id,create_time,end_time,state,episode_type,agent_0_submission_id,agent_1_submission_id,agent_0_initial_score,agent_1_initial_score,agent_0_updated_score,agent_1_updated_score,target_submission,archive,submission_seat,opponent_submission_id,team_name,opponent_team_name,result,own_reward,opponent_reward,step_count,seat,opponent_submission,opponent_rating,initial_rating,updated_rating,margin,module_version,steps,overage_min,money_72,margin_72,COW_72,SHEEP_72,GOOSE_72,WHEAT_72,CARROT_72,TOMATO_72,STRAWBERRY_72,MELON_72,land_72,money_144,margin_144,COW_144,SHEEP_144,GOOSE_144,WHEAT_144,CARROT_144,TOMATO_144,STRAWBERRY_144,MELON_144,land_144,money_216,margin_216,COW_216,SHEEP_216,GOOSE_216,WHEAT_216,CARROT_216,TOMATO_216,STRAWBERRY_216,MELON_216,land_216,money_288,margin_288,COW_288,SHEEP_288,GOOSE_288,WHEAT_288,CARROT_288,TOMATO_288,STRAWBERRY_288,MELON_288,land_288,money_360,margin_360,COW_360,SHEEP_360,GOOSE_360,WHEAT_360,CARROT_360,TOMATO_360,STRAWBERRY_360,MELON_360,land_360,money_432,margin_432,COW_432,SHEEP_432,GOOSE_432,WHEAT_432,CARROT_432,TOMATO_432,STRAWBERRY_432,MELON_432,land_432,money_504,margin_504,COW_504,SHEEP_504,GOOSE_504,WHEAT_504,CARROT_504,TOMATO_504,STRAWBERRY_504,MELON_504,land_504,money_576,margin_576,COW_576,SHEEP_576,GOOSE_576,WHEAT_576,CARROT_576,TOMATO_576,STRAWBERRY_576,MELON_576,land_576,money_648,margin_648,COW_648,SHEEP_648,GOOSE_648,WHEAT_648,CARROT_648,TOMATO_648,STRAWBERRY_648,MELON_648,land_648,money_696,margin_696,COW_696,SHEEP_696,GOOSE_696,WHEAT_696,CARROT_696,TOMATO_696,STRAWBERRY_696,MELON_696,land_696,money_719,margin_719,COW_719,SHEEP_719,GOOSE_719,WHEAT_719,CARROT_719,TOMATO_719,STRAWBERRY_719,MELON_719,land_719,max_COW,max_SHEEP,max_GOOSE,max_WHEAT,max_CARROT,max_TOMATO,max_STRAWBERRY,max_MELON,lost_COW,lost_SHEEP,lost_GOOSE,total_lost_animals,final_shed,final_carry,max_hands,hands_days,same_opening_120,hash_120,opening144_all,opening144_units,opening144_market,op_PASS,op_NORTH,op_SOUTH,op_PICKUP,op_BUILD_PASTURE,op_PLACE,op_WEST,op_CARE,op_PLANT,op_WATER,op_FEED,op_COLLECT_FERTILIZER,op_EAST,op_HARVEST,op_DROP,op_DIG,op_BUILD_COOP,op_FERTILIZE,orders_BUY_PRODUCT,BUY_PRODUCT_WHEAT,orders_SELL,SELL_WHEAT,orders_HIRE,orders_BUY_ANIMAL,BUY_ANIMAL_COW,BUY_ANIMAL_SHEEP,orders_BUY_SEED,BUY_SEED_MELON,BUY_SEED_WHEAT,SELL_FERTILIZER,BUY_SEED_STRAWBERRY,SELL_WOOL,orders_BUY_LAND,BUY_PRODUCT_FERTILIZER,SELL_MILK,BUY_ANIMAL_GOOSE,SELL_MELON,SELL_EGG,SELL_STRAWBERRY,BUY_SEED_CARROT,SELL_CARROT,orders_PASS,BUY_SEED_TOMATO,SELL_TOMATO,own_money_error_count,inventory_error_count,flows_reconciled,ledger_cash,ledger_residual,actual_BUY_PRODUCT_WHEAT_qty,actual_BUY_PRODUCT_WHEAT_cash,actual_SELL_WHEAT_qty,actual_SELL_WHEAT_cash,actual_HIRE__qty,actual_HIRE__cash,actual_BUY_ANIMAL_COW_qty,actual_BUY_ANIMAL_COW_cash,actual_BUY_ANIMAL_SHEEP_qty,actual_BUY_ANIMAL_SHEEP_cash,actual_BUY_SEED_MELON_qty,actual_BUY_SEED_MELON_cash,actual_BUY_SEED_WHEAT_qty,actual_BUY_SEED_WHEAT_cash,actual_SELL_FERTILIZER_qty,actual_SELL_FERTILIZER_cash,actual_BUY_SEED_STRAWBERRY_qty,actual_BUY_SEED_STRAWBERRY_cash,actual_SELL_WOOL_qty,actual_SELL_WOOL_cash,actual_BUY_LAND__qty,actual_BUY_LAND__cash,actual_BUY_PRODUCT_FERTILIZER_qty,actual_BUY_PRODUCT_FERTILIZER_cash,actual_SELL_MILK_qty,actual_SELL_MILK_cash,actual_BUY_ANIMAL_GOOSE_qty,actual_BUY_ANIMAL_GOOSE_cash,actual_SELL_MELON_qty,actual_SELL_MELON_cash,actual_SELL_EGG_qty,actual_SELL_EGG_cash,actual_SELL_STRAWBERRY_qty,actual_SELL_STRAWBERRY_cash,actual_BUY_SEED_CARROT_qty,actual_BUY_SEED_CARROT_cash,actual_SELL_CARROT_qty,actual_SELL_CARROT_cash,verified_PASS_noop,verified_NORTH_ok,verified_SOUTH_ok,verified_PICKUP_ok,verified_BUILD_PASTURE_ok,verified_PLACE_ok,verified_placed_COW,verified_WEST_ok,verified_CARE_ok,verified_PLANT_ok,verified_planted_MELON,verified_placed_SHEEP,verified_WATER_ok,verified_FEED_ok,verified_feed_SHEEP,verified_planted_WHEAT,verified_feed_COW,verified_COLLECT_FERTILIZER_ok,verified_harvest_FERTILIZER,verified_EAST_ok,verified_HARVEST_ok,verified_harvest_WHEAT,verified_CARE_noop,verified_noop_reason_precondition,verified_COLLECT_FERTILIZER_noop,verified_DROP_ok,verified_WATER_noop,verified_planted_STRAWBERRY,verified_harvest_WOOL,verified_DIG_noop,verified_DIG_ok,verified_dug_WEED,verified_harvest_MILK,verified_HARVEST_noop,verified_harvest_MELON,verified_BUILD_COOP_ok,verified_placed_GOOSE,verified_feed_GOOSE,verified_FERTILIZE_ok,verified_fertilized_STRAWBERRY,verified_harvest_EGG,verified_harvest_STRAWBERRY,verified_dug_COOP,verified_dug_STRAWBERRY,verified_planted_CARROT,verified_harvest_CARROT,verified_noop_reason_wrong_tile,overflow_WHEAT,overflow_STRAWBERRY,overflow_EGG,overflow_FERTILIZER,overflow_CARROT,overflow_MILK,overflow_total,overflow_correction_negative,atomic_seed_cancellations,terminal_2days_feed,terminal_2days_care,terminal_2days_fert_collect,terminal_2days_buy_wheat,effective_opening144_hash,retired_tiles_crop_reused_daily_observation,realized_WHEAT_unitcash_sum,realized_FERTILIZER_unitcash_sum,realized_WOOL_unitcash_sum,realized_MILK_unitcash_sum,realized_MELON_unitcash_sum,realized_EGG_unitcash_sum,realized_MILK_under5_qty,realized_MILK_floor_qty,realized_STRAWBERRY_unitcash_sum,realized_STRAWBERRY_under5_qty,realized_STRAWBERRY_floor_qty,realized_FERTILIZER_under5_qty,realized_FERTILIZER_floor_qty,realized_CARROT_unitcash_sum,price_unit_cash_check,realized_WOOL_floor_qty,realized_WOOL_under5_qty,verified_fertilized_WHEAT,verified_fertilized_CARROT,overflow_WOOL,verified_PICKUP_noop,verified_PLACE_noop,verified_FEED_noop,verified_FERTILIZE_noop,verified_noop_reason_not_shed,verified_NORTH_noop,verified_noop_reason_boundary,verified_BUILD_COOP_noop,verified_PLANT_noop,verified_BUILD_PASTURE_noop,verified_DROP_noop,overflow_MELON,overflow_SHEEP,verified_noop_reason_locked,verified_dug_WHEAT,actual_BUY_SEED_TOMATO_qty,actual_BUY_SEED_TOMATO_cash,actual_SELL_TOMATO_qty,actual_SELL_TOMATO_cash,verified_planted_TOMATO,verified_fertilized_TOMATO,verified_harvest_TOMATO,realized_TOMATO_unitcash_sum,verified_EAST_noop,overflow_COW,verified_WEST_noop,verified_dug_PASTURE
111171320,2026-09-20T09:29:45.367637200Z,2026-09-20T09:35:46.920202100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56387302,1475.4945413682462,1563.7442845078365,1468.6315080292854,1647.149120006408,56384919,v125_submission_56384919.zip,0,,rsraki,DSM,loss,83580.0,100949.0,720,0,56387302,1563.7442845078365,1475.4945413682462,1468.6315080292854,-17369.0,1.32.7,720,53.713705,191.0,173.0,3,2,0,7,0,0,0,12,1,778.0,-11.0,4,2,0,3,0,0,4,12,1,1355.0,776.0,6,6,0,5,0,0,20,12,2,17861.0,8282.0,6,10,0,20,0,0,33,0,3,28177.0,-1372.0,6,10,0,24,0,0,33,0,3,49859.0,-4311.0,6,10,0,25,0,0,33,0,3,62708.0,-9037.0,6,10,0,25,0,0,33,0,3,69154.0,-11307.0,6,10,0,38,0,0,20,0,3,73265.0,-14685.0,6,10,0,16,29,0,13,0,3,78394.0,-18311.0,6,10,0,9,12,0,0,0,3,83580.0,-17369.0,6,10,0,0,0,0,0,0,3,6,10,0,38,29,0,33,12,0,0,0,0,0,0,12,283,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,620,971,574,156,17,108,923,397,239,1102,338,382,658,475,35,36,2,106,56,127,277,10340,283,12,6,10,189,12,163,3346,33,1700,2,81,1203,,72,,1248,31,3047,,,,0,0,True,83580,0.0,127,4336,396,13819,283,5926,6,2400,10,5000,12,960,163,1630,331,15534,33,3300,239,19057,2,3000,81,2451,172,15240,,,72,16075,,,247,27158,31,620,95,3320,620,971,574,155,17,105,6,923,374,239,12,10,1096,315,194,163,121,357,357,658,452,584,23,108,25,32,6,33,239,1.0,35,20,172,23,72,2,,,105,60,,247,1.0,14,31,95,1.0,0.0,0.0,,2.0,0.0,0.0,2,False,0,5,15,18,0,0baa758ae9a180dd,0,13819,15534,19057,15240,16075,,29.0,21.0,27158,,,,,3320,0,62.0,77.0,34.0,11.0,,1.0,3.0,23.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,
111170199,2026-09-20T09:25:46.467134100Z,2026-09-20T09:29:15.375757700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56120608,1465.683901205089,1406.6095895413748,1475.4945413682462,1403.1033279880237,56384919,v125_submission_56384919.zip,0,,rsraki,ORiginators,win,126794.0,122566.0,720,0,56120608,1406.6095895413748,1465.683901205089,1475.4945413682462,4228.0,1.32.7,720,55.151344,219.0,73.0,3,2,0,7,0,0,0,12,1,792.0,578.0,4,2,0,3,0,0,4,12,1,1765.0,803.0,8,4,0,5,0,0,20,12,2,15023.0,747.0,8,6,3,20,0,0,33,0,3,25627.0,1308.0,8,6,3,24,0,0,33,0,3,45376.0,4154.0,8,6,3,25,0,0,33,0,3,65801.0,2318.0,8,6,3,25,0,0,33,0,3,86259.0,1925.0,8,6,3,38,0,0,20,0,3,102893.0,3161.0,8,6,3,16,29,0,13,0,3,114107.0,-1087.0,8,6,3,9,12,0,0,0,3,126794.0,4228.0,8,6,3,0,0,0,0,0,3,8,6,3,38,29,0,33,12,0,0,0,0,0,0,11,260,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,424,896,490,201,14,97,837,417,239,1110,367,367,559,476,48,35,5,61,64,161,409,7286,260,12,8,6,189,12,163,1355,33,176,2,46,1239,3.0,72,3074.0,283,31,2060,,,,0,0,True,126794,0.0,160,5690,310,13429,260,3630,8,3200,6,3000,12,960,163,1630,349,15038,33,3300,161,5712,2,3000,46,1882,245,52172,3.0,900.0,72,14267,78.0,4223.0,249,43571,31,620,84,3194,424,896,490,201,14,97,8,837,393,239,12,6,1097,367,133,163,182,364,364,559,472,517,24,43,3,48,13,33,161,,35,20,245,4,72,5,3.0,52.0,61,61,78.0,249,1.0,14,31,84,1.0,,,,,,,0,False,0,9,16,11,0,0baa758ae9a180dd,0,13429,15038,5712,52172,14267,4223.0,,,43571,,,59.0,37.0,3194,0,113.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111169085,2026-09-20T09:21:46.667136600Z,2026-09-20T09:23:35.922297800Z,COMPLETED,EPISODE_TYPE_PUBLIC,56128629,56384919,1371.021225607948,1456.5475328259088,1367.883524676595,1465.683901205089,56384919,v125_submission_56384919.zip,1,,rsraki,Daiki Yasui,win,101917.0,101612.0,720,1,56128629,1371.021225607948,1456.5475328259088,1465.683901205089,305.0,1.32.7,720,57.179392,219.0,73.0,3,2,0,7,0,0,0,12,1,792.0,578.0,4,2,0,3,0,0,4,12,1,782.0,102.0,6,6,0,5,0,0,20,12,2,13661.0,1563.0,6,10,0,20,0,0,33,0,3,21056.0,1126.0,6,10,0,24,0,0,33,0,3,41267.0,138.0,6,10,0,25,0,0,33,0,3,60694.0,511.0,6,10,0,25,0,0,33,0,3,77295.0,-627.0,6,10,0,38,0,0,20,0,3,84641.0,-3644.0,6,10,0,16,29,0,13,0,3,93409.0,-4396.0,6,10,0,9,12,0,0,0,3,101917.0,305.0,6,10,0,0,0,0,0,0,3,6,10,0,38,29,0,33,12,0,0,0,0,0,0,12,279,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,602,959,568,152,17,108,910,397,238,1102,343,386,648,474,34,35,2,80,51,117,266,10277,279,12,6,10,189,12,163,3355,33,2701,2,55,1205,,72,,1240,31,2060,,,,0,0,True,101917,0.0,116,3872,328,13232,279,5405,6,2400,10,5000,12,960,163,1630,335,13928,33,3300,239,27875,2,3000,55,1474,165,4253,,,72,14267,,,237,48523,31,620,84,4500,602,959,568,150,17,105,6,910,374,238,12,10,1096,317,195,162,122,361,361,648,452,554,23,108,25,34,6,33,239,1.0,34,19,165,22,72,2,,,79,60,,247,1.0,14,31,84,1.0,25.0,10.0,,2.0,,,37,False,0,9,15,22,0,0baa758ae9a180dd,0,13232,13928,27875,4253,14267,,102.0,78.0,48523,,,61.0,41.0,4500,0,36.0,44.0,19.0,,,2.0,3.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
111167976,2026-09-20T09:17:51.024957600Z,2026-09-20T09:21:11.924088700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56062250,1446.1365062228438,1381.7391659829973,1456.5475328259088,1378.3156273922057,56384919,v125_submission_56384919.zip,0,,rsraki,wpl,win,92751.0,82490.0,720,0,56062250,1381.7391659829973,1446.1365062228438,1456.5475328259088,10261.0,1.32.7,720,56.400361,192.0,49.0,3,2,0,7,0,0,0,12,1,795.0,583.0,4,2,0,3,0,0,4,12,1,1497.0,613.0,6,6,0,5,0,0,20,12,2,16138.0,2240.0,6,10,0,20,0,0,33,0,3,25722.0,1130.0,6,10,0,24,0,0,33,0,3,48676.0,2783.0,6,10,0,25,0,0,33,0,3,67195.0,4734.0,6,10,0,25,0,0,33,0,3,78020.0,5895.0,6,10,0,38,0,0,20,0,3,80488.0,6692.0,6,10,0,16,29,0,13,0,3,84971.0,7334.0,6,10,0,9,12,0,0,0,3,92751.0,10261.0,6,10,0,0,0,0,0,0,3,6,10,0,38,29,0,33,12,0,0,0,0,0,0,12,279,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,593,957,567,152,17,108,907,397,239,1102,356,382,650,475,35,36,2,80,52,127,271,10301,279,12,6,10,189,12,163,3341,33,1710,2,55,1209,,72,,1244,31,3047,,,,0,0,True,92751,0.0,127,4325,328,12965,279,5350,6,2400,10,5000,12,960,163,1630,333,13906,33,3300,251,31934,2,3000,55,1211,180,12285,,,72,14267,,,247,26202,31,620,94,5988,593,957,567,151,17,105,6,907,374,239,12,10,1096,333,204,163,129,357,357,650,452,534,23,108,25,32,6,33,251,1.0,35,20,180,23,72,2,,,79,60,,247,1.0,14,31,94,1.0,,,,,,,0,False,0,5,15,18,0,0baa758ae9a180dd,0,12965,13906,31934,12285,14267,,24.0,11.0,26202,24.0,18.0,64.0,37.0,5988,0,36.0,45.0,9.0,10.0,,1.0,3.0,23.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,
111166839,2026-09-20T09:13:48.952457500Z,2026-09-20T09:17:19.834076300Z,COMPLETED,EPISODE_TYPE_PUBLIC,56385038,56384919,1529.32171031507,1456.3893384890134,1540.70384164773,1446.1365062228438,56384919,v125_submission_56384919.zip,1,,rsraki,K S VIJAYARAAGHAVAN,loss,71606.0,77717.0,720,1,56385038,1529.32171031507,1456.3893384890134,1446.1365062228438,-6111.0,1.32.7,720,54.644175,199.0,0.0,3,2,0,7,0,0,0,12,1,803.0,0.0,4,2,0,3,0,0,4,12,1,1123.0,-203.0,8,4,0,5,0,0,20,12,2,12689.0,-613.0,8,6,3,20,0,0,33,0,3,20306.0,-442.0,8,6,3,24,0,0,33,0,3,32173.0,-1124.0,8,6,3,25,0,0,33,0,3,44088.0,-2248.0,8,6,3,25,0,0,33,0,3,51783.0,-2935.0,8,6,3,38,0,0,20,0,3,56910.0,-4135.0,8,6,3,16,29,0,13,0,3,62706.0,-5771.0,8,6,3,9,12,0,0,0,3,71606.0,-6111.0,8,6,3,0,0,0,0,0,3,8,6,3,38,29,0,33,12,0,0,0,0,0,0,11,260,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,423,896,490,201,14,97,837,415,239,1110,367,367,559,478,48,35,5,62,64,161,311,8286,260,12,8,6,189,12,163,1355,33,172,2,46,1242,3.0,72,6058.0,266,31,2060,,,,0,0,True,71606,0.0,161,5553,313,12052,260,3630,8,3200,6,3000,12,960,163,1630,347,14863,33,3300,161,5513,2,3000,46,1859,245,17034,3.0,900.0,72,14267,80.0,4035.0,249,23325,31,620,84,5169,423,896,490,201,14,97,8,837,391,239,12,6,1097,367,133,163,182,364,364,559,474,519,24,43,3,48,13,33,161,,35,20,245,4,72,5,3.0,52.0,62,61,80.0,249,1.0,14,31,84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,0,9,16,11,0,0baa758ae9a180dd,0,12052,14863,5513,17034,14267,4035.0,7.0,5.0,23325,29.0,21.0,38.0,15.0,5169,0,122.0,124.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111166862,2026-09-20T09:13:49.020766600Z,2026-09-20T09:16:52.591428100Z,COMPLETED,EPISODE_TYPE_PUBLIC,56270905,56384919,1387.7916660167498,1444.6784137388577,1384.2719417596693,1456.3893384890134,56384919,v125_submission_56384919.zip,1,,rsraki,Jackylw,win,58050.0,51534.0,720,1,56270905,1387.7916660167498,1444.6784137388577,1456.3893384890134,6516.0,1.32.7,720,55.16733,192.0,29.0,3,2,0,7,0,0,0,12,1,797.0,34.0,4,2,0,3,0,0,4,12,1,969.0,330.0,8,4,0,5,0,0,20,12,2,12077.0,65.0,8,6,3,20,0,0,33,0,3,17787.0,741.0,8,6,3,24,0,0,33,0,3,27548.0,1111.0,8,6,3,25,0,0,33,0,3,34249.0,2557.0,8,6,3,25,0,0,33,0,3,37457.0,3312.0,8,6,3,38,0,0,20,0,3,41435.0,3906.0,8,6,3,16,29,0,13,0,3,47915.0,5697.0,8,6,3,9,12,0,0,0,3,58050.0,6516.0,8,6,3,0,0,0,0,0,3,8,6,3,38,29,0,33,12,0,0,0,0,0,0,11,264,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,439,917,495,205,14,97,852,415,239,1105,336,374,577,476,51,36,5,91,69,161,320,391,264,12,8,6,189,12,163,359,33,168,2,70,227,3.0,72,2064.0,257,31,94,,,,0,0,True,58050,0.0,161,5542,380,15083,264,3986,8,3200,6,3000,12,960,163,1630,350,14892,33,3300,159,9039,2,3000,70,1980,219,4486,3.0,900.0,72,14267,77.0,4410.0,249,12657,31,620,94,8334,439,917,495,205,14,97,8,852,391,239,12,6,1092,336,130,163,154,371,371,577,472,555,24,44,3,51,13,33,159,1.0,35,20,219,4,72,5,3.0,52.0,91,61,77.0,249,1.0,14,31,94,1.0,,,,,,,0,False,0,7,16,16,0,0baa758ae9a180dd,0,15083,14892,9039,4486,14267,4410.0,143.0,98.0,12657,93.0,64.0,68.0,32.0,8334,0,58.0,66.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111165760,2026-09-20T09:09:48.219589800Z,2026-09-20T09:11:47.261622200Z,COMPLETED,EPISODE_TYPE_PUBLIC,56116662,56384919,1351.9854217976158,1433.5953618583872,1348.8096773333389,1444.6784137388577,56384919,v125_submission_56384919.zip,1,,rsraki,Cathy,win,117026.0,116589.0,720,1,56116662,1351.9854217976158,1433.5953618583872,1444.6784137388577,437.0,1.32.7,720,56.296507,192.0,49.0,3,2,0,7,0,0,0,12,1,795.0,583.0,4,2,0,3,0,0,4,12,1,870.0,205.0,8,4,0,5,0,0,20,12,2,12187.0,774.0,8,6,3,20,0,0,33,0,3,20609.0,2485.0,8,6,3,24,0,0,33,0,3,37107.0,-468.0,8,6,3,25,0,0,33,0,3,56490.0,-252.0,8,6,3,25,0,0,33,0,3,78570.0,-756.0,8,6,3,38,0,0,20,0,3,92525.0,-5095.0,8,6,3,16,29,0,13,0,3,105316.0,-5743.0,8,6,3,9,12,0,0,0,3,117026.0,437.0,8,6,3,0,0,0,0,0,3,8,6,3,38,29,0,33,12,0,0,0,0,0,0,11,261,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,441,898,493,201,14,100,840,414,239,1105,367,367,560,475,48,35,5,61,64,161,292,7286,261,12,8,6,187,12,163,1356,33,161,2,46,251,3.0,72,1073.0,253,31,84,,,,0,0,True,117026,0.0,161,5675,311,12415,261,3719,8,3200,6,3000,12,960,163,1630,342,14863,33,3300,161,36756,2,3000,46,1838,245,5369,3.0,900.0,72,14267,78.0,4746.0,251,49725,31,620,84,3727,441,898,493,201,14,99,8,840,393,239,12,6,1098,367,133,163,182,364,364,560,473,517,21,33,3,48,7,33,161,,35,19,245,2,72,5,3.0,52.0,61,61,78.0,251,1.0,15,31,84,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7,False,0,9,16,11,0,0baa758ae9a180dd,0,12415,14863,36756,5369,14267,4746.0,122.0,91.0,49725,,,62.0,40.0,3727,0,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
111164639,2026-09-20T09:05:52.110310100Z,2026-09-20T09:08:47.126121500Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56091814,1418.5506173441745,1400.7296519634854,1433.5953618583872,1396.6569095497678,56384919,v125_submission_56384919.zip,0,,rsraki,Muhammed Ashiq Abdul Khader,win,158565.0,68470.0,720,0,56091814,1400.7296519634854,1418.5506173441745,1433.5953618583872,90095.0,1.32.7,720,55.659781,328.0,326.0,3,2,0,7,0,0,0,12,1,945.0,460.0,4,2,0,3,0,0,4,12,1,2038.0,1700.0,8,4,0,5,0,0,20,12,2,17748.0,11336.0,9,5,3,20,0,0,33,0,3,29575.0,19802.0,9,5,3,24,0,0,33,0,3,49694.0,30127.0,9,5,3,25,0,0,33,0,3,75525.0,44488.0,9,5,3,25,0,0,33,0,3,101935.0,55623.0,9,5,3,33,5,0,20,0,3,126383.0,73788.0,9,5,2,14,31,0,13,0,3,145708.0,82906.0,9,5,2,0,21,0,0,0,3,158565.0,90095.0,9,5,2,0,0,0,0,0,3,9,5,3,35,38,0,33,12,0,0,1,1,0,0,12,268,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,462,920,499,209,14,99,875,404,238,1099,333,377,584,479,51,38,5,122,75,149,321,4338,268,12,9,5,180,12,152,3348,33,115,2,97,1248,3.0,72,1089.0,274,54,2102,,,,0,0,True,158565,0.0,149,4747,359,11283,268,4452,9,3600,5,2500,12,960,152,1520,344,20165,33,3300,87,8090,2,3000,97,4517,266,62236,3.0,900.0,72,15607,81.0,3789.0,249,56340,54,1080,146,8631,462,920,499,209,14,97,9,875,390,238,12,5,1087,331,82,147,199,369,369,584,472,545,14,47,8,51,12,33,87,4.0,34,19,266,7,72,5,3.0,50.0,121,61,82.0,249,1.0,14,46,146,3.0,4.0,,1.0,1.0,,,6,False,0,4,15,18,0,0baa758ae9a180dd,0,11283,20165,8090,62236,15607,3789.0,,,56340,,,,,8631,0,22.0,27.0,35.0,25.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
111163534,2026-09-20T09:01:49.234358300Z,2026-09-20T09:03:22.755621900Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56077160,1404.0972778903774,1360.992321784129,1418.5506173441745,1357.2978393167125,56384919,v125_submission_56384919.zip,0,,rsraki,raccoonForest,win,143317.0,130008.0,720,0,56077160,1360.992321784129,1404.0972778903774,1418.5506173441745,13309.0,1.32.7,720,54.289467,192.0,49.0,3,2,0,7,0,0,0,12,1,797.0,583.0,4,2,0,3,0,0,4,12,1,1674.0,719.0,8,4,0,4,0,0,20,12,2,16044.0,1576.0,9,5,3,20,0,0,33,0,3,27265.0,2783.0,9,5,3,24,0,0,33,0,3,47365.0,5038.0,9,5,3,25,0,0,33,0,3,72215.0,5591.0,9,5,3,25,0,0,33,0,3,96354.0,4855.0,9,5,3,33,5,0,20,0,3,113817.0,6549.0,9,5,2,15,30,0,13,0,3,130605.0,8421.0,9,5,2,9,12,0,0,0,3,143317.0,13309.0,9,5,2,0,0,0,0,0,3,9,5,3,35,30,0,33,12,0,0,1,1,0,0,11,263,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,448,903,491,204,14,99,854,405,237,1100,342,375,571,478,51,38,5,90,72,149,320,8322,263,12,9,5,186,12,158,3349,33,111,2,67,1248,3.0,72,2077.0,272,45,3060,,,,0,0,True,143317,0.0,149,5016,337,12598,263,3897,9,3600,5,2500,12,960,158,1580,342,15301,33,3300,93,5636,2,3000,67,2445,266,61189,3.0,900.0,72,14267,78.0,3761.0,249,50770,45,900,101,4893,448,903,491,204,14,98,9,853,391,237,12,5,1087,340,89,155,201,367,367,571,470,546,14,47,8,50,13,33,97,3.0,35,20,266,8,72,5,3.0,50.0,89,61,82.0,249,1.0,14,37,101,4.0,18.0,0.0,4.0,3.0,,0.0,29,False,0,9,16,16,0,0baa758ae9a180dd,0,12598,15301,5636,61189,14267,3761.0,,,50770,,,42.0,19.0,4893,0,47.0,54.0,26.0,2.0,4.0,,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,
111162430,2026-09-20T08:57:53.302418Z,2026-09-20T09:02:46.437603700Z,COMPLETED,EPISODE_TYPE_PUBLIC,56384919,56112320,1419.406966527229,1462.6930342711055,1404.0972778903774,1466.3759316814842,56384919,v125_submission_56384919.zip,0,,rsraki,ronsen sun,loss,110598.0,111234.0,720,0,56112320,1462.6930342711055,1419.406966527229,1404.0972778903774,-636.0,1.32.7,720,55.829625,219.0,73.0,3,2,0,7,0,0,0,12,1,794.0,578.0,4,2,0,3,0,0,4,12,1,1016.0,-418.0,6,6,0,5,0,0,20,12,2,14276.0,1684.0,6,10,0,20,0,0,33,0,3,22248.0,60.0,6,10,0,24,0,0,33,0,3,44457.0,-546.0,6,10,0,25,0,0,33,0,3,64627.0,335.0,6,10,0,25,0,0,33,0,3,80427.0,-2729.0,6,10,0,38,0,0,20,0,3,94071.0,-597.0,6,10,0,16,29,0,13,0,3,100740.0,-2494.0,6,10,0,9,12,0,0,0,3,110598.0,-636.0,6,10,0,0,0,0,0,0,3,6,10,0,38,29,0,33,12,0,0,0,0,0,0,12,276,False,f892132b10a11260,408038fe1ce51a7e,d91f2b872e210ec3,47047144ba7f8ead,578,952,559,149,17,108,895,398,239,1102,367,382,641,475,32,35,2,61,49,126,265,10260,276,12,6,10,189,12,163,2346,33,1800,2,36,1214,,72,,1241,31,2060,,,,0,0,True,110598,0.0,125,4171,293,10228,276,4973,6,2400,10,5000,12,960,163,1630,333,13599,33,3300,251,54531,2,3000,36,1094,191,9086,,,72,14278,,,247,27547,31,620,84,5477,578,952,559,148,17,105,6,895,375,239,12,10,1096,349,207,163,142,357,357,641,452,517,23,100,25,31,6,33,251,,35,20,191,23,72,2,,,60,60,,247,1.0,14,31,84,1.0,,,,,,,0,False,0,9,16,18,0,0baa758ae9a180dd,0,10228,13599,54531,9086,14278,,7.0,4.0,27547,27.0,16.0,75.0,57.0,5477,0,,,,,,1.0,3.0,18.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
