episode_id,side,day,opponent_rating,result,final_margin,PASS_noop,BUY_PRODUCT_WHEAT_qty,BUY_PRODUCT_WHEAT_cash,SELL_WHEAT_qty,SELL_WHEAT_cash,NORTH_ok,HIRE__qty,HIRE__cash,BUY_ANIMAL_COW_qty,BUY_ANIMAL_COW_cash,BUY_ANIMAL_SHEEP_qty,BUY_ANIMAL_SHEEP_cash,SOUTH_ok,PICKUP_ok,BUILD_PASTURE_ok,PLACE_ok,placed_COW,WEST_ok,CARE_ok,BUY_SEED_MELON_qty,BUY_SEED_MELON_cash,PLANT_ok,planted_MELON,placed_SHEEP,WATER_ok,FEED_ok,feed_SHEEP,BUY_SEED_WHEAT_qty,BUY_SEED_WHEAT_cash,planted_WHEAT,feed_COW,COLLECT_FERTILIZER_ok,harvest_FERTILIZER,SELL_FERTILIZER_qty,SELL_FERTILIZER_cash,EAST_ok,HARVEST_ok,harvest_WHEAT,CARE_noop,COLLECT_FERTILIZER_noop,DROP_ok,BUY_SEED_STRAWBERRY_qty,BUY_SEED_STRAWBERRY_cash,WATER_noop,planted_STRAWBERRY,harvest_WOOL,SELL_WOOL_qty,SELL_WOOL_cash,BUY_LAND__qty,BUY_LAND__cash,BUY_PRODUCT_FERTILIZER_qty,BUY_PRODUCT_FERTILIZER_cash,DIG_noop,DIG_ok,dug_WEED,harvest_MILK,SELL_MILK_qty,SELL_MILK_cash,HARVEST_noop,BUY_ANIMAL_GOOSE_qty,BUY_ANIMAL_GOOSE_cash,harvest_MELON,SELL_MELON_qty,SELL_MELON_cash,BUILD_COOP_ok,placed_GOOSE,feed_GOOSE,PLACE_noop,FERTILIZE_ok,fertilized_WHEAT,fertilized_STRAWBERRY,harvest_EGG,SELL_EGG_qty,SELL_EGG_cash,harvest_STRAWBERRY,dug_COOP,SELL_STRAWBERRY_qty,SELL_STRAWBERRY_cash,BUY_SEED_CARROT_qty,BUY_SEED_CARROT_cash,planted_CARROT,dug_STRAWBERRY,FERTILIZE_noop,harvest_CARROT,fertilized_CARROT,SELL_CARROT_qty,SELL_CARROT_cash,FEED_noop,overflow_WHEAT,overflow_EGG,overflow_FERTILIZER,overflow_MILK,overflow_STRAWBERRY,overflow_WOOL,PLANT_noop,PICKUP_noop,BUILD_PASTURE_noop,BUY_SEED_TOMATO_qty,BUY_SEED_TOMATO_cash,planted_TOMATO,fertilized_TOMATO,harvest_TOMATO,SELL_TOMATO_qty,SELL_TOMATO_cash,dug_TOMATO,dug_PASTURE,NORTH_noop,BUILD_COOP_noop,DROP_noop,overflow_CARROT,dug_WHEAT,WEST_noop,EAST_noop,SOUTH_noop,fertilized_MELON,overflow_TOMATO,dug_CARROT,overflow_MELON
111190173,own,23,1574.4788220014016,win,12552.0,1.0,0.0,0.0,12.0,514.0,25.0,10.0,143.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,1.0,0.0,25.0,17.0,0.0,0.0,14.0,0.0,0.0,41.0,17.0,6.0,14.0,140.0,14.0,8.0,16.0,16.0,21.0,253.0,25.0,31.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,92.0,0.0,0.0,4.0,44.0,0.0,7.0,7.0,9.0,9.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,434.0,29.0,0.0,21.0,4611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,23,1574.4788220014016,win,12552.0,6.0,0.0,0.0,24.0,1018.0,25.0,10.0,143.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,1.0,0.0,25.0,17.0,0.0,0.0,14.0,0.0,0.0,41.0,12.0,6.0,14.0,140.0,14.0,3.0,16.0,16.0,21.0,252.0,25.0,31.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,366.0,0.0,0.0,4.0,40.0,0.0,7.0,7.0,6.0,4.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,434.0,29.0,0.0,21.0,4626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,24,1574.4788220014016,win,12552.0,4.0,0.0,0.0,13.0,546.0,34.0,10.0,143.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,1.0,0.0,28.0,17.0,0.0,0.0,13.0,0.0,0.0,51.0,13.0,4.0,9.0,90.0,9.0,7.0,17.0,17.0,9.0,63.0,13.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,88.0,0.0,0.0,4.0,26.0,0.0,3.0,3.0,18.0,9.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,11.0,4.0,8.0,429.0,7.0,0.0,21.0,4547.0,4.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,24,1574.4788220014016,win,12552.0,7.0,0.0,0.0,13.0,546.0,40.0,11.0,232.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,1.0,0.0,28.0,17.0,0.0,0.0,13.0,0.0,0.0,51.0,11.0,3.0,9.0,90.0,9.0,6.0,17.0,17.0,9.0,72.0,17.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,92.0,0.0,0.0,10.0,75.0,0.0,3.0,3.0,9.0,6.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,6.0,11.0,4.0,6.0,323.0,7.0,0.0,21.0,4481.0,4.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,25,1574.4788220014016,win,12552.0,12.0,0.0,0.0,22.0,917.0,34.0,10.0,143.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,14.0,0.0,0.0,43.0,15.0,5.0,0.0,0.0,0.0,8.0,16.0,16.0,18.0,100.0,17.0,29.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,48.0,0.0,0.0,2.0,8.0,0.0,4.0,4.0,9.0,18.0,4574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,4.0,212.0,25.0,0.0,11.0,2375.0,14.0,280.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,25,1574.4788220014016,win,12552.0,15.0,0.0,0.0,31.0,1291.0,39.0,11.0,232.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,27.0,17.0,0.0,0.0,14.0,0.0,0.0,43.0,13.0,5.0,0.0,0.0,0.0,6.0,16.0,16.0,18.0,84.0,20.0,29.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,152.0,0.0,0.0,7.0,29.0,0.0,4.0,4.0,7.0,9.0,2286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,6.0,4.0,215.0,25.0,0.0,11.0,2354.0,14.0,280.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,26,1574.4788220014016,win,12552.0,8.0,0.0,0.0,22.0,898.0,26.0,10.0,143.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,12.0,0.0,0.0,62.0,17.0,6.0,1.0,10.0,1.0,8.0,17.0,17.0,17.0,26.0,18.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,160.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,9.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,212.0,0.0,0.0,3.0,675.0,11.0,220.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,26,1574.4788220014016,win,12552.0,17.0,0.0,0.0,28.0,1147.0,30.0,11.0,232.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,36.0,17.0,0.0,0.0,12.0,0.0,0.0,61.0,9.0,4.0,1.0,10.0,1.0,2.0,17.0,17.0,16.0,25.0,21.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,58.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,6.0,7.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,1.0,2.0,8.0,426.0,0.0,0.0,8.0,1801.0,11.0,220.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,27,1574.4788220014016,win,12552.0,6.0,0.0,0.0,21.0,836.0,29.0,10.0,143.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,1.0,0.0,27.0,17.0,0.0,0.0,10.0,0.0,0.0,46.0,17.0,6.0,8.0,80.0,8.0,8.0,11.0,11.0,20.0,23.0,19.0,33.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,295.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,11.0,15.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,26.0,0.0,24.0,5392.0,2.0,40.0,2.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,27,1574.4788220014016,win,12552.0,10.0,0.0,0.0,32.0,1277.0,34.0,11.0,232.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,1.0,0.0,30.0,17.0,0.0,0.0,10.0,0.0,0.0,46.0,14.0,5.0,8.0,80.0,8.0,6.0,11.0,11.0,20.0,23.0,23.0,33.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,7.0,295.0,0.0,0.0,7.0,14.0,0.0,9.0,0.0,8.0,10.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,106.0,26.0,0.0,19.0,4310.0,2.0,40.0,2.0,9.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,28,1574.4788220014016,win,12552.0,20.0,0.0,0.0,18.0,704.0,42.0,11.0,232.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,8.0,0.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,3.0,0.0,0.0,0.0,5.0,11.0,11.0,15.0,15.0,30.0,28.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,370.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,6.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,320.0,0.0,0.0,3.0,658.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,19.0,768.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,28,1574.4788220014016,win,12552.0,21.0,0.0,0.0,32.0,1254.0,42.0,11.0,232.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,8.0,0.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,3.0,0.0,0.0,0.0,2.0,11.0,11.0,15.0,18.0,30.0,28.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,11.0,385.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,10.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,215.0,0.0,0.0,20.0,4471.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,22.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,own,29,1574.4788220014016,win,12552.0,45.0,0.0,0.0,51.0,1866.0,33.0,11.0,232.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,42.0,31.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,8.0,331.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,18.0,26.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,633.0,0.0,0.0,19.0,4288.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,65.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111190173,opponent,29,1574.4788220014016,win,12552.0,42.0,0.0,0.0,62.0,2266.0,33.0,11.0,232.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,42.0,31.0,19.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,405.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,10.0,10.0,2743.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,74.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,0,1601.4515167828142,loss,-1780.0,40.0,37.0,1085.0,32.0,959.0,16.0,5.0,12.0,2.0,800.0,2.0,1000.0,2.0,6.0,4.0,4.0,2.0,19.0,3.0,12.0,960.0,19.0,12.0,2.0,19.0,2.0,2.0,7.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,opponent,0,1601.4515167828142,loss,-1780.0,40.0,31.0,891.0,26.0,746.0,16.0,5.0,12.0,2.0,800.0,2.0,1000.0,2.0,6.0,4.0,4.0,2.0,19.0,3.0,12.0,960.0,19.0,12.0,2.0,19.0,2.0,2.0,7.0,70.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,1,1601.4515167828142,loss,-1780.0,38.0,8.0,235.0,0.0,0.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,299.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,opponent,1,1601.4515167828142,loss,-1780.0,38.0,7.0,206.0,0.0,0.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,299.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,2,1601.4515167828142,loss,-1780.0,32.0,0.0,0.0,2.0,60.0,16.0,4.0,7.0,1.0,400.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,22.0,4.0,2.0,3.0,30.0,3.0,2.0,4.0,4.0,5.0,490.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,opponent,2,1601.4515167828142,loss,-1780.0,32.0,0.0,0.0,2.0,60.0,16.0,4.0,7.0,1.0,400.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,22.0,4.0,2.0,3.0,30.0,3.0,2.0,4.0,4.0,5.0,490.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,3,1601.4515167828142,loss,-1780.0,27.0,0.0,0.0,5.0,150.0,22.0,5.0,12.0,1.0,400.0,0.0,0.0,13.0,2.0,0.0,4.0,1.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,23.0,3.0,2.0,4.0,40.0,4.0,1.0,5.0,5.0,4.0,385.0,5.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,opponent,3,1601.4515167828142,loss,-1780.0,27.0,0.0,0.0,4.0,120.0,22.0,5.0,12.0,1.0,400.0,0.0,0.0,13.0,2.0,0.0,4.0,1.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,23.0,3.0,2.0,4.0,40.0,4.0,1.0,5.0,5.0,4.0,385.0,5.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,4,1601.4515167828142,loss,-1780.0,23.0,6.0,183.0,2.0,60.0,17.0,4.0,7.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,2.0,3.0,30.0,3.0,3.0,6.0,6.0,6.0,565.0,7.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,opponent,4,1601.4515167828142,loss,-1780.0,23.0,6.0,183.0,2.0,60.0,17.0,4.0,7.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0,15.0,6.0,0.0,0.0,3.0,0.0,0.0,10.0,5.0,2.0,3.0,30.0,3.0,3.0,6.0,6.0,6.0,565.0,7.0,3.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111189071,own,5,1601.4515167828142,loss,-1780.0,16.0,0.0,0.0,2.0,62.0,15.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,4.0,0.0,0.0,23.0,6.0,2.0,0.0,0.0,0.0,4.0,6.0,6.0,5.0,460.0,7.0,4.0,8.0,1.0,0.0,2.0,4.0,400.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
