episode_id,sid,opponent_rating,result,margin,item,own_sales,opp_sales,own_buy,opp_buy,delta_sales,net_delta,own_qty,opp_qty,own_price,opp_price,qty_effect,price_effect
111177947,56384917,1591.8662876425594,win,6303.0,MILK,43897,40783,3600,3200,3114,2714,266,245,165.02631578947367,166.4612244897959,3480.6191729323305,-366.61917293233216
111177947,56384917,1591.8662876425594,win,6303.0,WOOL,6810,8020,2500,3000,-1210,-710,87,161,78.27586206896552,49.81366459627329,-4739.312486613836,3529.312486613837
111177947,56384917,1591.8662876425594,win,6303.0,FERTILIZER,14463,14903,2367,1858,-440,-949,342,353,42.28947368421053,42.21813031161473,-464.7918219770389,24.791821977039934
111177947,56384917,1591.8662876425594,win,6303.0,HIRE,0,0,4452,3630,0,-822,0,0,,,,
111177947,56384917,1591.8662876425594,win,6303.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111176827,56384917,1584.8963005097726,loss,-12305.0,WHEAT,11883,14329,7263,6215,-2446,-3494,314,367,37.84394904458599,39.043596730245234,-2037.5199630330274,-408.4800369669725
111176827,56384917,1584.8963005097726,loss,-12305.0,CARROT,5995,13151,620,1280,-7156,-6496,84,184,71.36904761904762,71.47282608695652,-7142.093685300208,-13.906314699792034
111176827,56384917,1584.8963005097726,loss,-12305.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111176827,56384917,1584.8963005097726,loss,-12305.0,STRAWBERRY,27256,28061,3300,3300,-805,-805,249,249,109.46184738955823,112.69477911646587,0.0,-805.0000000000016
111176827,56384917,1584.8963005097726,loss,-12305.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111176827,56384917,1584.8963005097726,loss,-12305.0,EGG,4132,7852,900,1500,-3720,-3120,81,154,51.01234567901235,50.98701298701299,-3722.9765913099245,2.9765913099247676
111176827,56384917,1584.8963005097726,loss,-12305.0,MILK,5551,5332,3200,2400,219,-581,245,144,22.65714285714286,37.02777777777778,3014.088492063492,-2795.088492063492
111176827,56384917,1584.8963005097726,loss,-12305.0,WOOL,5529,5478,3000,3000,51,51,161,99,34.3416149068323,55.333333333333336,2779.9233954451347,-2728.9233954451347
111176827,56384917,1584.8963005097726,loss,-12305.0,FERTILIZER,15065,14482,1892,2538,583,1229,347,337,43.414985590778095,42.97329376854599,431.94139679662044,151.05860320337874
111176827,56384917,1584.8963005097726,loss,-12305.0,HIRE,0,0,3630,4541,0,911,0,0,,,,
111176827,56384917,1584.8963005097726,loss,-12305.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111175700,56384917,1591.522000828363,win,7676.0,WHEAT,11711,11259,7446,7223,452,229,367,355,31.91008174386921,31.71549295774648,381.75344820969417,70.2465517903052
111175700,56384917,1591.522000828363,win,7676.0,CARROT,8851,6327,920,620,2524,2224,129,90,68.6124031007752,70.3,2708.791860465116,-184.79186046511566
111175700,56384917,1591.522000828363,win,7676.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111175700,56384917,1591.522000828363,win,7676.0,STRAWBERRY,4658,4992,3300,3300,-334,-334,245,249,19.012244897959185,20.048192771084338,-78.12087533808705,-255.87912466191273
111175700,56384917,1591.522000828363,win,7676.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111175700,56384917,1591.522000828363,win,7676.0,EGG,0,4025,0,900,-4025,-3125,0,78,,51.6025641025641,,
111175700,56384917,1591.522000828363,win,7676.0,MILK,6958,7786,2400,3200,-828,-28,172,243,40.45348837209303,32.041152263374485,-2573.5597425590963,1745.5597425590975
111175700,56384917,1591.522000828363,win,7676.0,WOOL,49097,35999,5000,3000,13098,11098,221,161,222.15837104072398,223.59627329192546,13372.639329979484,-274.6393299794824
111175700,56384917,1591.522000828363,win,7676.0,FERTILIZER,13358,14944,1173,2023,-1586,-736,315,349,42.406349206349205,42.81948424068768,-1448.8391685996269,-137.16083140037333
111175700,56384917,1591.522000828363,win,7676.0,HIRE,0,0,5638,3986,0,-1652,0,0,,,,
111175700,56384917,1591.522000828363,win,7676.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111174605,56384917,1570.6342191201388,win,4248.0,WHEAT,11159,11442,6984,6782,-283,-485,309,315,36.11326860841424,36.32380952380952,-217.3112343966713,-65.68876560332887
111174605,56384917,1570.6342191201388,win,4248.0,CARROT,5764,5741,620,620,23,23,84,84,68.61904761904762,68.3452380952381,0.0,22.999999999999545
111174605,56384917,1570.6342191201388,win,4248.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111174605,56384917,1570.6342191201388,win,4248.0,STRAWBERRY,3851,4143,3400,3400,-292,-292,243,247,15.847736625514404,16.77327935222672,-65.24203195548225,-226.75796804451724
111174605,56384917,1570.6342191201388,win,4248.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111174605,56384917,1570.6342191201388,win,4248.0,EGG,0,0,0,0,0,0,0,0,,,,
111174605,56384917,1570.6342191201388,win,4248.0,MILK,4421,4650,2400,2400,-229,-229,190,191,23.268421052631577,24.345549738219894,-23.806985395425734,-205.19301460457436
111174605,56384917,1570.6342191201388,win,4248.0,WOOL,60654,55416,5500,5000,5238,4738,272,250,222.99264705882354,221.664,4891.223117647059,346.77688235294625
111174605,56384917,1570.6342191201388,win,4248.0,FERTILIZER,14472,13992,1615,1628,480,493,356,340,40.651685393258425,41.15294117647059,654.4370125578321,-174.4370125578337
111174605,56384917,1570.6342191201388,win,4248.0,HIRE,0,0,5028,5028,0,0,0,0,,,,
111174605,56384917,1570.6342191201388,win,4248.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111173507,56384917,1570.663546895296,win,895.0,WHEAT,14040,12852,7304,7081,1188,965,332,304,42.28915662650602,42.276315789473685,1183.916613823716,4.08338617628273
111173507,56384917,1570.663546895296,win,895.0,CARROT,2881,2933,620,620,-52,-52,84,84,34.29761904761905,34.916666666666664,0.0,-51.99999999999952
111173507,56384917,1570.663546895296,win,895.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111173507,56384917,1570.663546895296,win,895.0,STRAWBERRY,44453,44002,3300,3300,451,451,244,249,182.1844262295082,176.71485943775102,-897.248214168148,1348.248214168147
111173507,56384917,1570.663546895296,win,895.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111173507,56384917,1570.663546895296,win,895.0,EGG,3570,3869,900,900,-299,-299,72,78,49.583333333333336,49.6025641025641,-297.55769230769226,-1.4423076923074873
111173507,56384917,1570.663546895296,win,895.0,MILK,63951,63763,3600,3600,188,188,266,266,240.41729323308272,239.71052631578948,0.0,188.00000000000102
111173507,56384917,1570.663546895296,win,895.0,WOOL,5524,5494,2500,2500,30,30,116,139,47.62068965517241,39.52517985611511,-1002.1774993798065,1032.1774993798062
111173507,56384917,1570.663546895296,win,895.0,FERTILIZER,14439,14554,1994,1810,-115,-299,346,350,41.73121387283237,41.582857142857144,-166.628142031379,51.62814203137887
111173507,56384917,1570.663546895296,win,895.0,HIRE,0,0,3719,3630,0,-89,0,0,,,,
111173507,56384917,1570.663546895296,win,895.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111172393,56384917,1681.218084526815,loss,-4650.0,WHEAT,9623,10161,7032,6808,-538,-762,315,331,30.54920634920635,30.69788519637462,-489.9767323646478,-48.02326763535123
111172393,56384917,1681.218084526815,loss,-4650.0,CARROT,5940,4640,620,480,1300,1160,84,66,70.71428571428571,70.3030303030303,1269.155844155844,30.844155844155807
111172393,56384917,1681.218084526815,loss,-4650.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111172393,56384917,1681.218084526815,loss,-4650.0,STRAWBERRY,9946,10751,3400,4300,-805,95,243,228,40.93004115226338,47.15350877192982,660.6266244314489,-1465.6266244314475
111172393,56384917,1681.218084526815,loss,-4650.0,MELON,14267,14267,960,1040,0,80,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111172393,56384917,1681.218084526815,loss,-4650.0,EGG,0,0,0,0,0,0,0,0,,,,
111172393,56384917,1681.218084526815,loss,-4650.0,MILK,10537,7584,2400,1600,2953,2153,182,114,57.895604395604394,66.52631578947368,4230.345286292655,-1277.3452862926551
111172393,56384917,1681.218084526815,loss,-4650.0,WOOL,65364,73148,5500,6000,-7784,-7284,271,303,241.19557195571954,241.41254125412541,-7721.72981135752,-62.27018864248507
111172393,56384917,1681.218084526815,loss,-4650.0,FERTILIZER,14233,13559,1617,974,674,31,356,318,39.98033707865169,42.638364779874216,1569.755335311992,-895.7553353119924
111172393,56384917,1681.218084526815,loss,-4650.0,HIRE,0,0,5028,4905,0,-123,0,0,,,,
111172393,56384917,1681.218084526815,loss,-4650.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111171254,56384917,1514.8917748397494,loss,-9120.0,WHEAT,12291,168014,7222,157858,-155723,-5087,314,4271,39.14331210191083,39.33832826036057,-155275.925456754,-447.0745432460276
111171254,56384917,1514.8917748397494,loss,-9120.0,CARROT,6012,15828,620,1420,-9816,-9016,84,235,71.57142857142857,67.3531914893617,-10488.808814589667,672.8088145896647
111171254,56384917,1514.8917748397494,loss,-9120.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111171254,56384917,1514.8917748397494,loss,-9120.0,STRAWBERRY,30028,16634,3300,2400,13394,12494,249,174,120.59437751004016,95.59770114942529,8107.202949729954,5286.7970502700455
111171254,56384917,1514.8917748397494,loss,-9120.0,MELON,15434,13728,960,1040,1706,1786,72,78,214.36111111111111,176.0,-1171.0833333333333,2877.0833333333335
111171254,56384917,1514.8917748397494,loss,-9120.0,EGG,5760,19086,1500,3300,-13326,-11526,140,454,41.142857142857146,42.03964757709251,-13059.653241032098,-266.34675896790293
111171254,56384917,1514.8917748397494,loss,-9120.0,MILK,4582,3999,2400,2400,583,583,191,149,23.98952879581152,26.838926174496645,1067.3975543764714,-484.39755437647136
111171254,56384917,1514.8917748397494,loss,-9120.0,WOOL,6655,4508,3000,4000,2147,3147,160,156,41.59375,28.897435897435898,140.9823717948718,2006.0176282051282
111171254,56384917,1514.8917748397494,loss,-9120.0,FERTILIZER,12759,28606,1570,14662,-15847,-2755,346,701,36.8757225433526,40.8074179743224,-13788.757441887312,-2058.242558112688
111171254,56384917,1514.8917748397494,loss,-9120.0,HIRE,0,0,3630,4884,0,1254,0,0,,,,
111171254,56384917,1514.8917748397494,loss,-9120.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111170142,56384917,1642.7201105073204,loss,-4653.0,WHEAT,15317,59741,7327,47805,-44424,-3946,366,1321,41.849726775956285,45.224072672218014,-41577.73923650323,-2846.260763496769
111170142,56384917,1642.7201105073204,loss,-4653.0,CARROT,4082,4000,620,620,82,82,94,92,43.42553191489362,43.47826086956522,86.90379278445883,-4.903792784458851
111170142,56384917,1642.7201105073204,loss,-4653.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111170142,56384917,1642.7201105073204,loss,-4653.0,STRAWBERRY,13487,13530,3300,3300,-43,-43,249,251,54.16465863453815,53.90438247011952,-108.06904110465767,65.06904110465683
111170142,56384917,1642.7201105073204,loss,-4653.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111170142,56384917,1642.7201105073204,loss,-4653.0,EGG,4430,4818,900,900,-388,-388,76,83,58.28947368421053,58.04819277108434,-407.181832593532,19.181832593532064
111170142,56384917,1642.7201105073204,loss,-4653.0,MILK,22279,24303,3200,3200,-2024,-2024,227,242,98.1453744493392,100.42561983471074,-1489.2824571303747,-534.717542869627
111170142,56384917,1642.7201105073204,loss,-4653.0,WOOL,5473,5526,3000,3000,-53,-53,159,99,34.42138364779874,55.81818181818182,2707.1869639794168,-2760.186963979417
111170142,56384917,1642.7201105073204,loss,-4653.0,FERTILIZER,15370,15030,2234,3058,340,1164,352,334,43.66477272727273,45.0,797.9829545454545,-457.9829545454548
111170142,56384917,1642.7201105073204,loss,-4653.0,HIRE,0,0,3986,4541,0,555,0,0,,,,
111170142,56384917,1642.7201105073204,loss,-4653.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111169014,56384917,1617.30125160813,win,2158.0,WHEAT,12672,16565,7304,10497,-3893,-700,310,435,40.87741935483871,38.08045977011494,-4934.867445309603,1041.8674453096028
111169014,56384917,1617.30125160813,win,2158.0,CARROT,3793,3885,620,620,-92,-92,84,86,45.154761904761905,45.174418604651166,-90.32918050941308,-1.6708194905871565
111169014,56384917,1617.30125160813,win,2158.0,TOMATO,12214,0,500,0,12214,11714,80,0,152.675,,,
111169014,56384917,1617.30125160813,win,2158.0,STRAWBERRY,41195,41675,3300,3300,-480,-480,249,249,165.4417670682731,167.36947791164658,0.0,-479.99999999999886
111169014,56384917,1617.30125160813,win,2158.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111169014,56384917,1617.30125160813,win,2158.0,EGG,4132,4121,900,900,11,11,78,78,52.97435897435897,52.833333333333336,0.0,10.999999999999545
111169014,56384917,1617.30125160813,win,2158.0,MILK,21175,21810,3200,3200,-635,-635,245,245,86.42857142857143,89.0204081632653,0.0,-634.9999999999984
111169014,56384917,1617.30125160813,win,2158.0,WOOL,17551,17533,3000,3000,18,18,161,161,109.01242236024845,108.90062111801242,0.0,18.000000000000284
111169014,56384917,1617.30125160813,win,2158.0,FERTILIZER,14414,14556,1915,1895,-142,-162,344,355,41.901162790697676,41.00281690140845,-455.97188830658376,313.97188830658393
111169014,56384917,1617.30125160813,win,2158.0,HIRE,0,0,7324,3808,0,-3516,0,0,,,,
111169014,56384917,1617.30125160813,win,2158.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0,,,,
111167907,56384917,1612.9574967511471,loss,-1978.0,WHEAT,12746,16478,7303,10498,-3732,-537,313,435,40.722044728434504,37.88045977011494,-4794.752774411517,1062.7527744115173
111167907,56384917,1612.9574967511471,loss,-1978.0,CARROT,4121,4286,620,620,-165,-165,83,86,49.65060240963855,49.83720930232558,-149.2317175679462,-15.76828243205414
111167907,56384917,1612.9574967511471,loss,-1978.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111167907,56384917,1612.9574967511471,loss,-1978.0,STRAWBERRY,59028,59160,3300,3300,-132,-132,249,249,237.06024096385542,237.59036144578315,0.0,-132.0000000000034
111167907,56384917,1612.9574967511471,loss,-1978.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111167907,56384917,1612.9574967511471,loss,-1978.0,EGG,4549,4426,900,900,123,123,80,78,56.8625,56.743589743589745,113.60608974358973,9.39391025640996
111167907,56384917,1612.9574967511471,loss,-1978.0,MILK,7175,7957,3200,3200,-782,-782,245,245,29.285714285714285,32.477551020408164,0.0,-782.0000000000005
111167907,56384917,1612.9574967511471,loss,-1978.0,WOOL,8515,9006,3000,3000,-491,-491,161,161,52.88819875776397,55.93788819875776,0.0,-490.9999999999999
111167907,56384917,1612.9574967511471,loss,-1978.0,FERTILIZER,14310,14542,1803,1863,-232,-172,351,355,40.76923076923077,40.96338028169014,-163.46522210184182,-68.53477789815963
111167907,56384917,1612.9574967511471,loss,-1978.0,HIRE,0,0,3630,3808,0,178,0,0,,,,
111167907,56384917,1612.9574967511471,loss,-1978.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111166796,56384917,1540.70384164773,loss,-3122.0,WHEAT,11701,18671,6692,6576,-6970,-7086,295,460,39.664406779661014,40.58913043478261,-6620.916820191599,-349.0831798084026
111166796,56384917,1540.70384164773,loss,-3122.0,CARROT,5009,5904,620,620,-895,-895,84,99,59.63095238095238,59.63636363636363,-894.50487012987,-0.49512987012969845
111166796,56384917,1540.70384164773,loss,-3122.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111166796,56384917,1540.70384164773,loss,-3122.0,STRAWBERRY,38750,38012,3300,3300,738,738,245,239,158.16326530612244,159.0460251046025,951.6278712321749,-213.627871232176
111166796,56384917,1540.70384164773,loss,-3122.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111166796,56384917,1540.70384164773,loss,-3122.0,EGG,3831,4071,900,900,-240,-240,74,78,51.770270270270274,52.19230769230769,-207.92515592515593,-32.074844074843895
111166796,56384917,1540.70384164773,loss,-3122.0,MILK,10686,9082,3200,3200,1604,1604,243,158,43.97530864197531,57.48101265822785,4311.893655258634,-2707.8936552586338
111166796,56384917,1540.70384164773,loss,-3122.0,WOOL,22358,22921,3000,3000,-563,-563,161,161,138.8695652173913,142.3664596273292,0.0,-562.9999999999987
111166796,56384917,1540.70384164773,loss,-3122.0,FERTILIZER,15765,14392,2003,3039,1373,2409,353,322,44.6600566572238,44.69565217391305,1385.013486882621,-12.013486882621383
111166796,56384917,1540.70384164773,loss,-3122.0,HIRE,0,0,3630,4541,0,911,0,0,,,,
111166796,56384917,1540.70384164773,loss,-3122.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111165700,56384917,1604.436946651501,win,4458.0,WHEAT,9704,10072,6873,6749,-368,-492,305,315,31.81639344262295,31.974603174603175,-318.95498308613065,-49.045016913869794
111165700,56384917,1604.436946651501,win,4458.0,CARROT,8238,8192,620,620,46,46,84,84,98.07142857142857,97.52380952380952,0.0,46.000000000000284
111165700,56384917,1604.436946651501,win,4458.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111165700,56384917,1604.436946651501,win,4458.0,STRAWBERRY,15468,16613,3400,3400,-1145,-1145,243,247,63.65432098765432,67.25910931174089,-261.8268605987904,-883.1731394012079
111165700,56384917,1604.436946651501,win,4458.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111165700,56384917,1604.436946651501,win,4458.0,EGG,0,0,0,0,0,0,0,0,,,,
111165700,56384917,1604.436946651501,win,4458.0,MILK,8516,8135,2400,2400,381,381,191,191,44.58638743455497,42.59162303664922,0.0,380.9999999999991
111165700,56384917,1604.436946651501,win,4458.0,WOOL,38376,32693,5500,5000,5683,5183,271,250,141.60885608856088,130.772,2859.9989889298895,2823.001011070113
111165700,56384917,1604.436946651501,win,4458.0,FERTILIZER,14470,14001,1619,1635,469,485,354,340,40.87570621468927,41.17941176470588,574.385825855766,-105.3858258557658
111165700,56384917,1604.436946651501,win,4458.0,HIRE,0,0,5028,5028,0,0,0,0,,,,
111165700,56384917,1604.436946651501,win,4458.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111164613,56384917,1574.6179613350655,win,2212.0,WHEAT,14928,12942,7195,7633,1986,2424,362,321,41.23756906077348,40.3177570093458,1671.8841844374451,314.115815562554
111164613,56384917,1574.6179613350655,win,2212.0,CARROT,7861,4518,1080,620,3343,2883,146,84,53.842465753424655,53.785714285714285,3336.473581213307,6.526418786692574
111164613,56384917,1574.6179613350655,win,2212.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111164613,56384917,1574.6179613350655,win,2212.0,STRAWBERRY,33007,32189,3300,3300,818,818,249,249,132.5582329317269,129.27309236947792,0.0,817.9999999999969
111164613,56384917,1574.6179613350655,win,2212.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111164613,56384917,1574.6179613350655,win,2212.0,EGG,4151,4759,900,900,-608,-608,78,89,53.217948717948715,53.47191011235955,-586.7942235666955,-21.20577643330487
111164613,56384917,1574.6179613350655,win,2212.0,MILK,17223,17498,3600,3200,-275,-675,266,245,64.74812030075188,71.42040816326531,1429.7695488721804,-1704.769548872181
111164613,56384917,1574.6179613350655,win,2212.0,WOOL,6192,7952,2500,3000,-1760,-1260,91,161,68.04395604395604,49.391304347826086,-4110.234113712374,2350.234113712375
111164613,56384917,1574.6179613350655,win,2212.0,FERTILIZER,14550,14675,2264,1841,-125,-548,343,345,42.4198250728863,42.53623188405797,-84.95605695694427,-40.04394304305504
111164613,56384917,1574.6179613350655,win,2212.0,HIRE,0,0,4452,3630,0,-822,0,0,,,,
111164613,56384917,1574.6179613350655,win,2212.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111163490,56384917,1738.3005418875111,loss,-3976.0,WHEAT,12207,18224,7127,6952,-6017,-6192,327,482,37.330275229357795,37.809128630705395,-5823.303799154898,-193.69620084510402
111163490,56384917,1738.3005418875111,loss,-3976.0,CARROT,9864,9343,620,620,521,521,111,105,88.86486486486487,88.98095238095237,533.5374517374518,-12.537451737450397
111163490,56384917,1738.3005418875111,loss,-3976.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111163490,56384917,1738.3005418875111,loss,-3976.0,STRAWBERRY,17082,17253,3300,3300,-171,-171,249,247,68.60240963855422,69.8502024291498,138.45261206770402,-309.4526120677044
111163490,56384917,1738.3005418875111,loss,-3976.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111163490,56384917,1738.3005418875111,loss,-3976.0,EGG,4447,3880,900,900,567,567,78,68,57.01282051282051,57.05882352941177,570.3582202111614,-3.3582202111617647
111163490,56384917,1738.3005418875111,loss,-3976.0,MILK,7504,7418,3200,3200,86,86,239,182,31.397489539748953,40.75824175824176,2056.4383419927353,-1970.4383419927356
111163490,56384917,1738.3005418875111,loss,-3976.0,WOOL,5546,5488,3000,3000,58,58,160,101,34.6625,54.336633663366335,2625.4744430693067,-2567.4744430693067
111163490,56384917,1738.3005418875111,loss,-3976.0,FERTILIZER,14924,15162,2116,2865,-238,511,346,352,43.13294797687861,43.07386363636363,-258.6204348397267,20.620434839727444
111163490,56384917,1738.3005418875111,loss,-3976.0,HIRE,0,0,4329,4973,0,644,0,0,,,,
111163490,56384917,1738.3005418875111,loss,-3976.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111162406,56384917,1585.8099354810288,win,876.0,WHEAT,12442,12190,7136,6921,252,37,311,304,40.0064308681672,40.098684210526315,280.3679027754273,-28.367902775427787
111162406,56384917,1585.8099354810288,win,876.0,CARROT,3613,3537,620,620,76,76,84,83,43.01190476190476,42.6144578313253,42.81318129661503,33.186818703384546
111162406,56384917,1585.8099354810288,win,876.0,TOMATO,6983,6957,500,500,26,26,80,80,87.2875,86.9625,0.0,25.99999999999909
111162406,56384917,1585.8099354810288,win,876.0,STRAWBERRY,40358,40129,3300,3300,229,229,249,249,162.08032128514057,161.1606425702811,0.0,229.00000000000506
111162406,56384917,1585.8099354810288,win,876.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111162406,56384917,1585.8099354810288,win,876.0,EGG,4208,4264,900,900,-56,-56,77,78,54.64935064935065,54.666666666666664,-54.658008658008654,-1.3419913419909868
111162406,56384917,1585.8099354810288,win,876.0,MILK,38799,38189,3200,3200,610,610,245,245,158.36326530612246,155.8734693877551,0.0,610.0000000000006
111162406,56384917,1585.8099354810288,win,876.0,WOOL,5537,5542,3000,3000,-5,-5,161,161,34.391304347826086,34.422360248447205,0.0,-5.000000000000206
111162406,56384917,1585.8099354810288,win,876.0,FERTILIZER,14465,14529,1903,1926,-64,-41,342,344,42.2953216374269,42.23546511627907,-84.53078675370597,20.53078675370528
111162406,56384917,1585.8099354810288,win,876.0,HIRE,0,0,7324,7324,0,0,0,0,,,,
111162406,56384917,1585.8099354810288,win,876.0,BUY_LAND,0,0,7000,7000,0,0,0,0,,,,
111161231,56384917,1632.2463859574498,loss,-2261.0,WHEAT,11789,12328,7221,7618,-539,-142,317,335,37.18927444794953,36.8,-665.9034700315458,126.90347003154744
111161231,56384917,1632.2463859574498,loss,-2261.0,CARROT,11187,12075,620,620,-888,-888,84,90,133.17857142857142,134.16666666666666,-802.0357142857142,-85.96428571428595
111161231,56384917,1632.2463859574498,loss,-2261.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111161231,56384917,1632.2463859574498,loss,-2261.0,STRAWBERRY,13946,13662,3300,3300,284,284,243,249,57.390946502057616,54.86746987951807,-336.77524914472707,620.7752491447287
111161231,56384917,1632.2463859574498,loss,-2261.0,MELON,14267,14267,960,960,0,0,72,72,198.15277777777777,198.15277777777777,0.0,0.0
111161231,56384917,1632.2463859574498,loss,-2261.0,EGG,4185,4028,900,900,157,157,81,78,51.666666666666664,51.64102564102564,154.96153846153845,2.038461538461249
111161231,56384917,1632.2463859574498,loss,-2261.0,MILK,12213,12338,3600,3200,-125,-525,266,242,45.91353383458647,50.98347107438016,1162.7640589075995,-1287.7640589075986
111161231,56384917,1632.2463859574498,loss,-2261.0,WOOL,9862,11958,2500,3000,-2096,-1596,115,161,85.75652173913043,74.27329192546584,-3680.6857142857143,1584.6857142857139
111161231,56384917,1632.2463859574498,loss,-2261.0,FERTILIZER,14427,14436,1793,1895,-9,93,350,350,41.22,41.245714285714286,0.0,-9.000000000000341
111161231,56384917,1632.2463859574498,loss,-2261.0,HIRE,0,0,3630,3986,0,356,0,0,,,,
111161231,56384917,1632.2463859574498,loss,-2261.0,BUY_LAND,0,0,3000,3000,0,0,0,0,,,,
111160174,56384917,1555.9102108859536,win,10802.0,WHEAT,13820,13097,7312,7099,723,510,322,304,42.91925465838509,43.08223684210526,774.0134235044131,-51.01342350441242
111160174,56384917,1555.9102108859536,win,10802.0,CARROT,3804,3796,620,620,8,8,84,84,45.285714285714285,45.19047619047619,0.0,7.999999999999972
111160174,56384917,1555.9102108859536,win,10802.0,TOMATO,17278,0,500,0,17278,16778,80,0,215.975,,,
111160174,56384917,1555.9102108859536,win,10802.0,STRAWBERRY,12109,9958,3300,3300,2151,2151,243,249,49.83127572016461,39.99196787148595,-269.4697307749517,2420.4697307749516
111160174,56384917,1555.9102108859536,win,10802.0,MELON,13565,14930,960,960,-1365,-1365,72,72,188.40277777777777,207.36111111111111,0.0,-1365.0000000000007
111160174,56384917,1555.9102108859536,win,10802.0,EGG,4100,4446,900,900,-346,-346,72,78,56.94444444444444,57.0,-341.8333333333333,-4.166666666666785
111160174,56384917,1555.9102108859536,win,10802.0,MILK,19046,17733,3200,3200,1313,1313,245,245,77.73877551020408,72.37959183673469,0.0,1313.0000000000002
111160174,56384917,1555.9102108859536,win,10802.0,WOOL,5508,5552,3000,3000,-44,-44,154,161,35.76623376623377,34.484472049689444,-245.87747035573125,201.877470355731
111160174,56384917,1555.9102108859536,win,10802.0,FERTILIZER,14626,14508,2156,1817,118,-221,346,344,42.27167630057804,42.174418604651166,84.4460949052292,33.5539050947704
111160174,56384917,1555.9102108859536,win,10802.0,HIRE,0,0,7612,3630,0,-3982,0,0,,,,
111160174,56384917,1555.9102108859536,win,10802.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0,,,,
111159037,56384917,1663.0197247251904,loss,-6457.0,WHEAT,10833,12678,5762,8167,-1845,560,309,361,35.05825242718446,35.119113573407205,-1824.6115160153831,-20.38848398461841
111159037,56384917,1663.0197247251904,loss,-6457.0,CARROT,4912,4922,620,560,-10,-70,84,87,58.476190476190474,56.57471264367816,-172.57635467980296,162.57635467980276
111159037,56384917,1663.0197247251904,loss,-6457.0,TOMATO,0,0,0,0,0,0,0,0,,,,
111159037,56384917,1663.0197247251904,loss,-6457.0,STRAWBERRY,27359,27880,3300,3300,-521,-521,247,246,110.76518218623482,113.33333333333333,112.04925775978407,-633.0492577597813
111159037,56384917,1663.0197247251904,loss,-6457.0,MELON,14278,14231,960,960,47,47,72,72,198.30555555555554,197.65277777777777,0.0,46.999999999999545
111159037,56384917,1663.0197247251904,loss,-6457.0,EGG,0,0,0,0,0,0,0,0,,,,
111159037,56384917,1663.0197247251904,loss,-6457.0,MILK,36179,39896,2400,2400,-3717,-3717,173,191,209.1271676300578,208.87958115183247,-3762.0607390370124,45.06073903701258
