episode_id,sid,opponent_rating,result,margin,item,own_sales,opp_sales,own_buy,opp_buy,delta_sales,net_delta,own_qty,opp_qty
111183504,56384917,1596.7046920280811,loss,-215.0,HIRE,0,0,4973,4973,0,0,0,0
111183504,56384917,1596.7046920280811,loss,-215.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111182387,56384917,1582.933012271418,win,4264.0,WHEAT,16228,17710,7336,11476,-1482,2658,366,448
111182387,56384917,1582.933012271418,win,4264.0,CARROT,2576,2291,620,620,285,285,94,83
111182387,56384917,1582.933012271418,win,4264.0,TOMATO,0,0,0,0,0,0,0,0
111182387,56384917,1582.933012271418,win,4264.0,STRAWBERRY,13273,12225,3300,3300,1048,1048,249,249
111182387,56384917,1582.933012271418,win,4264.0,MELON,14267,14267,960,960,0,0,72,72
111182387,56384917,1582.933012271418,win,4264.0,EGG,4855,4670,900,900,185,185,77,74
111182387,56384917,1582.933012271418,win,4264.0,MILK,17016,16098,3200,3200,918,918,227,245
111182387,56384917,1582.933012271418,win,4264.0,WOOL,5396,5661,3000,3000,-265,-265,159,161
111182387,56384917,1582.933012271418,win,4264.0,FERTILIZER,14349,14486,1869,1797,-137,-209,352,350
111182387,56384917,1582.933012271418,win,4264.0,HIRE,0,0,3986,3630,0,-356,0,0
111182387,56384917,1582.933012271418,win,4264.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111181280,56384917,1693.90941017669,loss,-9385.0,WHEAT,150000,14813,136107,7657,135187,6737,3337,356
111181280,56384917,1693.90941017669,loss,-9385.0,CARROT,196,3412,40,620,-3216,-2636,5,84
111181280,56384917,1693.90941017669,loss,-9385.0,TOMATO,0,18799,0,500,-18799,-18299,0,80
111181280,56384917,1693.90941017669,loss,-9385.0,STRAWBERRY,18108,18176,3300,3300,-68,-68,246,249
111181280,56384917,1693.90941017669,loss,-9385.0,MELON,14267,14267,960,960,0,0,72,72
111181280,56384917,1693.90941017669,loss,-9385.0,EGG,4571,4251,900,900,320,320,84,78
111181280,56384917,1693.90941017669,loss,-9385.0,MILK,20792,21215,3600,3600,-423,-423,266,266
111181280,56384917,1693.90941017669,loss,-9385.0,WOOL,23197,24110,2500,2500,-913,-913,135,139
111181280,56384917,1693.90941017669,loss,-9385.0,FERTILIZER,14864,15272,2574,2473,-408,-509,326,347
111181280,56384917,1693.90941017669,loss,-9385.0,HIRE,0,0,4363,6769,0,2406,0,0
111181280,56384917,1693.90941017669,loss,-9385.0,BUY_LAND,0,0,3000,7000,0,4000,0,0
111180189,56384917,1647.149301724182,loss,-4820.0,WHEAT,12523,16382,5822,11952,-3859,2271,332,471
111180189,56384917,1647.149301724182,loss,-4820.0,CARROT,8471,7479,620,620,992,992,95,83
111180189,56384917,1647.149301724182,loss,-4820.0,TOMATO,0,0,0,0,0,0,0,0
111180189,56384917,1647.149301724182,loss,-4820.0,STRAWBERRY,9527,11556,3300,3300,-2029,-2029,247,249
111180189,56384917,1647.149301724182,loss,-4820.0,MELON,14267,14267,960,960,0,0,72,72
111180189,56384917,1647.149301724182,loss,-4820.0,EGG,0,1149,0,300,-1149,-849,0,22
111180189,56384917,1647.149301724182,loss,-4820.0,MILK,10597,9313,2400,1600,1284,484,191,138
111180189,56384917,1647.149301724182,loss,-4820.0,WOOL,33025,37062,5000,6000,-4037,-3037,245,275
111180189,56384917,1647.149301724182,loss,-4820.0,FERTILIZER,13371,14825,1215,1829,-1454,-840,332,345
111180189,56384917,1647.149301724182,loss,-4820.0,HIRE,0,0,5439,3627,0,-1812,0,0
111180189,56384917,1647.149301724182,loss,-4820.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111179061,56384917,1632.4358723323862,win,1224.0,WHEAT,11790,13480,7132,7478,-1690,-1344,309,355
111179061,56384917,1632.4358723323862,win,1224.0,CARROT,3436,3715,620,620,-279,-279,84,90
111179061,56384917,1632.4358723323862,win,1224.0,TOMATO,0,0,0,0,0,0,0,0
111179061,56384917,1632.4358723323862,win,1224.0,STRAWBERRY,4685,4990,3300,3300,-305,-305,247,249
111179061,56384917,1632.4358723323862,win,1224.0,MELON,13943,14341,960,960,-398,-398,69,72
111179061,56384917,1632.4358723323862,win,1224.0,EGG,3794,4049,900,900,-255,-255,73,78
111179061,56384917,1632.4358723323862,win,1224.0,MILK,19612,24746,2400,3200,-5134,-4334,191,243
111179061,56384917,1632.4358723323862,win,1224.0,WOOL,47165,38359,4000,3000,8806,7806,198,161
111179061,56384917,1632.4358723323862,win,1224.0,FERTILIZER,14364,14496,1787,1896,-132,-23,346,349
111179061,56384917,1632.4358723323862,win,1224.0,HIRE,0,0,3630,3986,0,356,0,0
111179061,56384917,1632.4358723323862,win,1224.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111178246,56384917,1449.404912258083,win,4029.0,WHEAT,12670,12604,7304,7081,66,-157,307,304
111178246,56384917,1449.404912258083,win,4029.0,CARROT,4593,4494,620,620,99,99,84,83
111178246,56384917,1449.404912258083,win,4029.0,TOMATO,0,0,0,0,0,0,0,0
111178246,56384917,1449.404912258083,win,4029.0,STRAWBERRY,54571,54286,3300,3300,285,285,249,249
111178246,56384917,1449.404912258083,win,4029.0,MELON,14267,14267,960,960,0,0,72,72
111178246,56384917,1449.404912258083,win,4029.0,EGG,3447,3281,900,900,166,166,78,74
111178246,56384917,1449.404912258083,win,4029.0,MILK,33379,31264,3200,3200,2115,2115,245,245
111178246,56384917,1449.404912258083,win,4029.0,WOOL,31824,30590,3000,3000,1234,1234,161,161
111178246,56384917,1449.404912258083,win,4029.0,FERTILIZER,14539,14266,1802,1816,273,287,347,345
111178246,56384917,1449.404912258083,win,4029.0,HIRE,0,0,3630,3630,0,0,0,0
111178246,56384917,1449.404912258083,win,4029.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111177947,56384917,1591.8662876425594,win,6303.0,WHEAT,13383,15571,6632,11354,-2188,2534,359,448
111177947,56384917,1591.8662876425594,win,6303.0,CARROT,8406,4839,1080,620,3567,3107,146,84
111177947,56384917,1591.8662876425594,win,6303.0,TOMATO,0,0,0,0,0,0,0,0
111177947,56384917,1591.8662876425594,win,6303.0,STRAWBERRY,15446,14652,3300,3300,794,794,249,249
111177947,56384917,1591.8662876425594,win,6303.0,MELON,14267,14267,960,960,0,0,72,72
111177947,56384917,1591.8662876425594,win,6303.0,EGG,3940,4305,900,900,-365,-365,81,89
111177947,56384917,1591.8662876425594,win,6303.0,MILK,43897,40783,3600,3200,3114,2714,266,245
111177947,56384917,1591.8662876425594,win,6303.0,WOOL,6810,8020,2500,3000,-1210,-710,87,161
111177947,56384917,1591.8662876425594,win,6303.0,FERTILIZER,14463,14903,2367,1858,-440,-949,342,353
111177947,56384917,1591.8662876425594,win,6303.0,HIRE,0,0,4452,3630,0,-822,0,0
111177947,56384917,1591.8662876425594,win,6303.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111176827,56384917,1584.8963005097726,loss,-12305.0,WHEAT,11883,14329,7263,6215,-2446,-3494,314,367
111176827,56384917,1584.8963005097726,loss,-12305.0,CARROT,5995,13151,620,1280,-7156,-6496,84,184
111176827,56384917,1584.8963005097726,loss,-12305.0,TOMATO,0,0,0,0,0,0,0,0
111176827,56384917,1584.8963005097726,loss,-12305.0,STRAWBERRY,27256,28061,3300,3300,-805,-805,249,249
111176827,56384917,1584.8963005097726,loss,-12305.0,MELON,14267,14267,960,960,0,0,72,72
111176827,56384917,1584.8963005097726,loss,-12305.0,EGG,4132,7852,900,1500,-3720,-3120,81,154
111176827,56384917,1584.8963005097726,loss,-12305.0,MILK,5551,5332,3200,2400,219,-581,245,144
111176827,56384917,1584.8963005097726,loss,-12305.0,WOOL,5529,5478,3000,3000,51,51,161,99
111176827,56384917,1584.8963005097726,loss,-12305.0,FERTILIZER,15065,14482,1892,2538,583,1229,347,337
111176827,56384917,1584.8963005097726,loss,-12305.0,HIRE,0,0,3630,4541,0,911,0,0
111176827,56384917,1584.8963005097726,loss,-12305.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111175700,56384917,1591.522000828363,win,7676.0,WHEAT,11711,11259,7446,7223,452,229,367,355
111175700,56384917,1591.522000828363,win,7676.0,CARROT,8851,6327,920,620,2524,2224,129,90
111175700,56384917,1591.522000828363,win,7676.0,TOMATO,0,0,0,0,0,0,0,0
111175700,56384917,1591.522000828363,win,7676.0,STRAWBERRY,4658,4992,3300,3300,-334,-334,245,249
111175700,56384917,1591.522000828363,win,7676.0,MELON,14267,14267,960,960,0,0,72,72
111175700,56384917,1591.522000828363,win,7676.0,EGG,0,4025,0,900,-4025,-3125,0,78
111175700,56384917,1591.522000828363,win,7676.0,MILK,6958,7786,2400,3200,-828,-28,172,243
111175700,56384917,1591.522000828363,win,7676.0,WOOL,49097,35999,5000,3000,13098,11098,221,161
111175700,56384917,1591.522000828363,win,7676.0,FERTILIZER,13358,14944,1173,2023,-1586,-736,315,349
111175700,56384917,1591.522000828363,win,7676.0,HIRE,0,0,5638,3986,0,-1652,0,0
111175700,56384917,1591.522000828363,win,7676.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111174605,56384917,1570.6342191201388,win,4248.0,WHEAT,11159,11442,6984,6782,-283,-485,309,315
111174605,56384917,1570.6342191201388,win,4248.0,CARROT,5764,5741,620,620,23,23,84,84
111174605,56384917,1570.6342191201388,win,4248.0,TOMATO,0,0,0,0,0,0,0,0
111174605,56384917,1570.6342191201388,win,4248.0,STRAWBERRY,3851,4143,3400,3400,-292,-292,243,247
111174605,56384917,1570.6342191201388,win,4248.0,MELON,14267,14267,960,960,0,0,72,72
111174605,56384917,1570.6342191201388,win,4248.0,EGG,0,0,0,0,0,0,0,0
111174605,56384917,1570.6342191201388,win,4248.0,MILK,4421,4650,2400,2400,-229,-229,190,191
111174605,56384917,1570.6342191201388,win,4248.0,WOOL,60654,55416,5500,5000,5238,4738,272,250
111174605,56384917,1570.6342191201388,win,4248.0,FERTILIZER,14472,13992,1615,1628,480,493,356,340
111174605,56384917,1570.6342191201388,win,4248.0,HIRE,0,0,5028,5028,0,0,0,0
111174605,56384917,1570.6342191201388,win,4248.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111173507,56384917,1570.663546895296,win,895.0,WHEAT,14040,12852,7304,7081,1188,965,332,304
111173507,56384917,1570.663546895296,win,895.0,CARROT,2881,2933,620,620,-52,-52,84,84
111173507,56384917,1570.663546895296,win,895.0,TOMATO,0,0,0,0,0,0,0,0
111173507,56384917,1570.663546895296,win,895.0,STRAWBERRY,44453,44002,3300,3300,451,451,244,249
111173507,56384917,1570.663546895296,win,895.0,MELON,14267,14267,960,960,0,0,72,72
111173507,56384917,1570.663546895296,win,895.0,EGG,3570,3869,900,900,-299,-299,72,78
111173507,56384917,1570.663546895296,win,895.0,MILK,63951,63763,3600,3600,188,188,266,266
111173507,56384917,1570.663546895296,win,895.0,WOOL,5524,5494,2500,2500,30,30,116,139
111173507,56384917,1570.663546895296,win,895.0,FERTILIZER,14439,14554,1994,1810,-115,-299,346,350
111173507,56384917,1570.663546895296,win,895.0,HIRE,0,0,3719,3630,0,-89,0,0
111173507,56384917,1570.663546895296,win,895.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111172393,56384917,1681.218084526815,loss,-4650.0,WHEAT,9623,10161,7032,6808,-538,-762,315,331
111172393,56384917,1681.218084526815,loss,-4650.0,CARROT,5940,4640,620,480,1300,1160,84,66
111172393,56384917,1681.218084526815,loss,-4650.0,TOMATO,0,0,0,0,0,0,0,0
111172393,56384917,1681.218084526815,loss,-4650.0,STRAWBERRY,9946,10751,3400,4300,-805,95,243,228
111172393,56384917,1681.218084526815,loss,-4650.0,MELON,14267,14267,960,1040,0,80,72,72
111172393,56384917,1681.218084526815,loss,-4650.0,EGG,0,0,0,0,0,0,0,0
111172393,56384917,1681.218084526815,loss,-4650.0,MILK,10537,7584,2400,1600,2953,2153,182,114
111172393,56384917,1681.218084526815,loss,-4650.0,WOOL,65364,73148,5500,6000,-7784,-7284,271,303
111172393,56384917,1681.218084526815,loss,-4650.0,FERTILIZER,14233,13559,1617,974,674,31,356,318
111172393,56384917,1681.218084526815,loss,-4650.0,HIRE,0,0,5028,4905,0,-123,0,0
111172393,56384917,1681.218084526815,loss,-4650.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111171254,56384917,1514.8917748397494,loss,-9120.0,WHEAT,12291,168014,7222,157858,-155723,-5087,314,4271
111171254,56384917,1514.8917748397494,loss,-9120.0,CARROT,6012,15828,620,1420,-9816,-9016,84,235
111171254,56384917,1514.8917748397494,loss,-9120.0,TOMATO,0,0,0,0,0,0,0,0
111171254,56384917,1514.8917748397494,loss,-9120.0,STRAWBERRY,30028,16634,3300,2400,13394,12494,249,174
111171254,56384917,1514.8917748397494,loss,-9120.0,MELON,15434,13728,960,1040,1706,1786,72,78
111171254,56384917,1514.8917748397494,loss,-9120.0,EGG,5760,19086,1500,3300,-13326,-11526,140,454
111171254,56384917,1514.8917748397494,loss,-9120.0,MILK,4582,3999,2400,2400,583,583,191,149
111171254,56384917,1514.8917748397494,loss,-9120.0,WOOL,6655,4508,3000,4000,2147,3147,160,156
111171254,56384917,1514.8917748397494,loss,-9120.0,FERTILIZER,12759,28606,1570,14662,-15847,-2755,346,701
111171254,56384917,1514.8917748397494,loss,-9120.0,HIRE,0,0,3630,4884,0,1254,0,0
111171254,56384917,1514.8917748397494,loss,-9120.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111170142,56384917,1642.7201105073204,loss,-4653.0,WHEAT,15317,59741,7327,47805,-44424,-3946,366,1321
111170142,56384917,1642.7201105073204,loss,-4653.0,CARROT,4082,4000,620,620,82,82,94,92
111170142,56384917,1642.7201105073204,loss,-4653.0,TOMATO,0,0,0,0,0,0,0,0
111170142,56384917,1642.7201105073204,loss,-4653.0,STRAWBERRY,13487,13530,3300,3300,-43,-43,249,251
111170142,56384917,1642.7201105073204,loss,-4653.0,MELON,14267,14267,960,960,0,0,72,72
111170142,56384917,1642.7201105073204,loss,-4653.0,EGG,4430,4818,900,900,-388,-388,76,83
111170142,56384917,1642.7201105073204,loss,-4653.0,MILK,22279,24303,3200,3200,-2024,-2024,227,242
111170142,56384917,1642.7201105073204,loss,-4653.0,WOOL,5473,5526,3000,3000,-53,-53,159,99
111170142,56384917,1642.7201105073204,loss,-4653.0,FERTILIZER,15370,15030,2234,3058,340,1164,352,334
111170142,56384917,1642.7201105073204,loss,-4653.0,HIRE,0,0,3986,4541,0,555,0,0
111170142,56384917,1642.7201105073204,loss,-4653.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111169014,56384917,1617.30125160813,win,2158.0,WHEAT,12672,16565,7304,10497,-3893,-700,310,435
111169014,56384917,1617.30125160813,win,2158.0,CARROT,3793,3885,620,620,-92,-92,84,86
111169014,56384917,1617.30125160813,win,2158.0,TOMATO,12214,0,500,0,12214,11714,80,0
111169014,56384917,1617.30125160813,win,2158.0,STRAWBERRY,41195,41675,3300,3300,-480,-480,249,249
111169014,56384917,1617.30125160813,win,2158.0,MELON,14267,14267,960,960,0,0,72,72
111169014,56384917,1617.30125160813,win,2158.0,EGG,4132,4121,900,900,11,11,78,78
111169014,56384917,1617.30125160813,win,2158.0,MILK,21175,21810,3200,3200,-635,-635,245,245
111169014,56384917,1617.30125160813,win,2158.0,WOOL,17551,17533,3000,3000,18,18,161,161
111169014,56384917,1617.30125160813,win,2158.0,FERTILIZER,14414,14556,1915,1895,-142,-162,344,355
111169014,56384917,1617.30125160813,win,2158.0,HIRE,0,0,7324,3808,0,-3516,0,0
111169014,56384917,1617.30125160813,win,2158.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0
111167907,56384917,1612.9574967511471,loss,-1978.0,WHEAT,12746,16478,7303,10498,-3732,-537,313,435
111167907,56384917,1612.9574967511471,loss,-1978.0,CARROT,4121,4286,620,620,-165,-165,83,86
111167907,56384917,1612.9574967511471,loss,-1978.0,TOMATO,0,0,0,0,0,0,0,0
111167907,56384917,1612.9574967511471,loss,-1978.0,STRAWBERRY,59028,59160,3300,3300,-132,-132,249,249
111167907,56384917,1612.9574967511471,loss,-1978.0,MELON,14267,14267,960,960,0,0,72,72
111167907,56384917,1612.9574967511471,loss,-1978.0,EGG,4549,4426,900,900,123,123,80,78
111167907,56384917,1612.9574967511471,loss,-1978.0,MILK,7175,7957,3200,3200,-782,-782,245,245
111167907,56384917,1612.9574967511471,loss,-1978.0,WOOL,8515,9006,3000,3000,-491,-491,161,161
111167907,56384917,1612.9574967511471,loss,-1978.0,FERTILIZER,14310,14542,1803,1863,-232,-172,351,355
111167907,56384917,1612.9574967511471,loss,-1978.0,HIRE,0,0,3630,3808,0,178,0,0
111167907,56384917,1612.9574967511471,loss,-1978.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111166796,56384917,1540.70384164773,loss,-3122.0,WHEAT,11701,18671,6692,6576,-6970,-7086,295,460
111166796,56384917,1540.70384164773,loss,-3122.0,CARROT,5009,5904,620,620,-895,-895,84,99
111166796,56384917,1540.70384164773,loss,-3122.0,TOMATO,0,0,0,0,0,0,0,0
111166796,56384917,1540.70384164773,loss,-3122.0,STRAWBERRY,38750,38012,3300,3300,738,738,245,239
111166796,56384917,1540.70384164773,loss,-3122.0,MELON,14267,14267,960,960,0,0,72,72
111166796,56384917,1540.70384164773,loss,-3122.0,EGG,3831,4071,900,900,-240,-240,74,78
111166796,56384917,1540.70384164773,loss,-3122.0,MILK,10686,9082,3200,3200,1604,1604,243,158
111166796,56384917,1540.70384164773,loss,-3122.0,WOOL,22358,22921,3000,3000,-563,-563,161,161
111166796,56384917,1540.70384164773,loss,-3122.0,FERTILIZER,15765,14392,2003,3039,1373,2409,353,322
111166796,56384917,1540.70384164773,loss,-3122.0,HIRE,0,0,3630,4541,0,911,0,0
111166796,56384917,1540.70384164773,loss,-3122.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111165700,56384917,1604.436946651501,win,4458.0,WHEAT,9704,10072,6873,6749,-368,-492,305,315
111165700,56384917,1604.436946651501,win,4458.0,CARROT,8238,8192,620,620,46,46,84,84
111165700,56384917,1604.436946651501,win,4458.0,TOMATO,0,0,0,0,0,0,0,0
111165700,56384917,1604.436946651501,win,4458.0,STRAWBERRY,15468,16613,3400,3400,-1145,-1145,243,247
111165700,56384917,1604.436946651501,win,4458.0,MELON,14267,14267,960,960,0,0,72,72
111165700,56384917,1604.436946651501,win,4458.0,EGG,0,0,0,0,0,0,0,0
111165700,56384917,1604.436946651501,win,4458.0,MILK,8516,8135,2400,2400,381,381,191,191
111165700,56384917,1604.436946651501,win,4458.0,WOOL,38376,32693,5500,5000,5683,5183,271,250
111165700,56384917,1604.436946651501,win,4458.0,FERTILIZER,14470,14001,1619,1635,469,485,354,340
111165700,56384917,1604.436946651501,win,4458.0,HIRE,0,0,5028,5028,0,0,0,0
111165700,56384917,1604.436946651501,win,4458.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111164613,56384917,1574.6179613350655,win,2212.0,WHEAT,14928,12942,7195,7633,1986,2424,362,321
111164613,56384917,1574.6179613350655,win,2212.0,CARROT,7861,4518,1080,620,3343,2883,146,84
111164613,56384917,1574.6179613350655,win,2212.0,TOMATO,0,0,0,0,0,0,0,0
111164613,56384917,1574.6179613350655,win,2212.0,STRAWBERRY,33007,32189,3300,3300,818,818,249,249
111164613,56384917,1574.6179613350655,win,2212.0,MELON,14267,14267,960,960,0,0,72,72
111164613,56384917,1574.6179613350655,win,2212.0,EGG,4151,4759,900,900,-608,-608,78,89
111164613,56384917,1574.6179613350655,win,2212.0,MILK,17223,17498,3600,3200,-275,-675,266,245
111164613,56384917,1574.6179613350655,win,2212.0,WOOL,6192,7952,2500,3000,-1760,-1260,91,161
111164613,56384917,1574.6179613350655,win,2212.0,FERTILIZER,14550,14675,2264,1841,-125,-548,343,345
111164613,56384917,1574.6179613350655,win,2212.0,HIRE,0,0,4452,3630,0,-822,0,0
111164613,56384917,1574.6179613350655,win,2212.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111163490,56384917,1738.3005418875111,loss,-3976.0,WHEAT,12207,18224,7127,6952,-6017,-6192,327,482
111163490,56384917,1738.3005418875111,loss,-3976.0,CARROT,9864,9343,620,620,521,521,111,105
111163490,56384917,1738.3005418875111,loss,-3976.0,TOMATO,0,0,0,0,0,0,0,0
111163490,56384917,1738.3005418875111,loss,-3976.0,STRAWBERRY,17082,17253,3300,3300,-171,-171,249,247
111163490,56384917,1738.3005418875111,loss,-3976.0,MELON,14267,14267,960,960,0,0,72,72
111163490,56384917,1738.3005418875111,loss,-3976.0,EGG,4447,3880,900,900,567,567,78,68
111163490,56384917,1738.3005418875111,loss,-3976.0,MILK,7504,7418,3200,3200,86,86,239,182
111163490,56384917,1738.3005418875111,loss,-3976.0,WOOL,5546,5488,3000,3000,58,58,160,101
111163490,56384917,1738.3005418875111,loss,-3976.0,FERTILIZER,14924,15162,2116,2865,-238,511,346,352
111163490,56384917,1738.3005418875111,loss,-3976.0,HIRE,0,0,4329,4973,0,644,0,0
111163490,56384917,1738.3005418875111,loss,-3976.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111162406,56384917,1585.8099354810288,win,876.0,WHEAT,12442,12190,7136,6921,252,37,311,304
111162406,56384917,1585.8099354810288,win,876.0,CARROT,3613,3537,620,620,76,76,84,83
111162406,56384917,1585.8099354810288,win,876.0,TOMATO,6983,6957,500,500,26,26,80,80
111162406,56384917,1585.8099354810288,win,876.0,STRAWBERRY,40358,40129,3300,3300,229,229,249,249
111162406,56384917,1585.8099354810288,win,876.0,MELON,14267,14267,960,960,0,0,72,72
111162406,56384917,1585.8099354810288,win,876.0,EGG,4208,4264,900,900,-56,-56,77,78
111162406,56384917,1585.8099354810288,win,876.0,MILK,38799,38189,3200,3200,610,610,245,245
111162406,56384917,1585.8099354810288,win,876.0,WOOL,5537,5542,3000,3000,-5,-5,161,161
111162406,56384917,1585.8099354810288,win,876.0,FERTILIZER,14465,14529,1903,1926,-64,-41,342,344
111162406,56384917,1585.8099354810288,win,876.0,HIRE,0,0,7324,7324,0,0,0,0
111162406,56384917,1585.8099354810288,win,876.0,BUY_LAND,0,0,7000,7000,0,0,0,0
111161231,56384917,1632.2463859574498,loss,-2261.0,WHEAT,11789,12328,7221,7618,-539,-142,317,335
111161231,56384917,1632.2463859574498,loss,-2261.0,CARROT,11187,12075,620,620,-888,-888,84,90
111161231,56384917,1632.2463859574498,loss,-2261.0,TOMATO,0,0,0,0,0,0,0,0
111161231,56384917,1632.2463859574498,loss,-2261.0,STRAWBERRY,13946,13662,3300,3300,284,284,243,249
111161231,56384917,1632.2463859574498,loss,-2261.0,MELON,14267,14267,960,960,0,0,72,72
111161231,56384917,1632.2463859574498,loss,-2261.0,EGG,4185,4028,900,900,157,157,81,78
111161231,56384917,1632.2463859574498,loss,-2261.0,MILK,12213,12338,3600,3200,-125,-525,266,242
111161231,56384917,1632.2463859574498,loss,-2261.0,WOOL,9862,11958,2500,3000,-2096,-1596,115,161
111161231,56384917,1632.2463859574498,loss,-2261.0,FERTILIZER,14427,14436,1793,1895,-9,93,350,350
111161231,56384917,1632.2463859574498,loss,-2261.0,HIRE,0,0,3630,3986,0,356,0,0
111161231,56384917,1632.2463859574498,loss,-2261.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111160174,56384917,1555.9102108859536,win,10802.0,WHEAT,13820,13097,7312,7099,723,510,322,304
111160174,56384917,1555.9102108859536,win,10802.0,CARROT,3804,3796,620,620,8,8,84,84
111160174,56384917,1555.9102108859536,win,10802.0,TOMATO,17278,0,500,0,17278,16778,80,0
111160174,56384917,1555.9102108859536,win,10802.0,STRAWBERRY,12109,9958,3300,3300,2151,2151,243,249
111160174,56384917,1555.9102108859536,win,10802.0,MELON,13565,14930,960,960,-1365,-1365,72,72
111160174,56384917,1555.9102108859536,win,10802.0,EGG,4100,4446,900,900,-346,-346,72,78
111160174,56384917,1555.9102108859536,win,10802.0,MILK,19046,17733,3200,3200,1313,1313,245,245
111160174,56384917,1555.9102108859536,win,10802.0,WOOL,5508,5552,3000,3000,-44,-44,154,161
111160174,56384917,1555.9102108859536,win,10802.0,FERTILIZER,14626,14508,2156,1817,118,-221,346,344
111160174,56384917,1555.9102108859536,win,10802.0,HIRE,0,0,7612,3630,0,-3982,0,0
111160174,56384917,1555.9102108859536,win,10802.0,BUY_LAND,0,0,7000,3000,0,-4000,0,0
111159037,56384917,1663.0197247251904,loss,-6457.0,WHEAT,10833,12678,5762,8167,-1845,560,309,361
111159037,56384917,1663.0197247251904,loss,-6457.0,CARROT,4912,4922,620,560,-10,-70,84,87
111159037,56384917,1663.0197247251904,loss,-6457.0,TOMATO,0,0,0,0,0,0,0,0
111159037,56384917,1663.0197247251904,loss,-6457.0,STRAWBERRY,27359,27880,3300,3300,-521,-521,247,246
111159037,56384917,1663.0197247251904,loss,-6457.0,MELON,14278,14231,960,960,47,47,72,72
111159037,56384917,1663.0197247251904,loss,-6457.0,EGG,0,0,0,0,0,0,0,0
111159037,56384917,1663.0197247251904,loss,-6457.0,MILK,36179,39896,2400,2400,-3717,-3717,173,191
111159037,56384917,1663.0197247251904,loss,-6457.0,WOOL,31647,35373,5000,5500,-3726,-3226,251,278
111159037,56384917,1663.0197247251904,loss,-6457.0,FERTILIZER,13629,13416,1090,805,213,-72,337,330
111159037,56384917,1663.0197247251904,loss,-6457.0,HIRE,0,0,4973,5515,0,542,0,0
111159037,56384917,1663.0197247251904,loss,-6457.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111157938,56384917,1476.4360260532126,win,199.0,WHEAT,12396,15135,7317,6529,-2739,-3527,311,369
111157938,56384917,1476.4360260532126,win,199.0,CARROT,3907,3369,620,580,538,498,84,72
111157938,56384917,1476.4360260532126,win,199.0,TOMATO,0,0,0,0,0,0,0,0
111157938,56384917,1476.4360260532126,win,199.0,STRAWBERRY,21960,22470,3300,3300,-510,-510,251,233
111157938,56384917,1476.4360260532126,win,199.0,MELON,14425,14079,960,960,346,346,72,72
111157938,56384917,1476.4360260532126,win,199.0,EGG,4500,8867,900,1500,-4367,-3767,78,154
111157938,56384917,1476.4360260532126,win,199.0,MILK,7863,7247,3200,2400,616,-184,245,156
111157938,56384917,1476.4360260532126,win,199.0,WOOL,30870,26067,3000,3000,4803,4803,161,133
111157938,56384917,1476.4360260532126,win,199.0,FERTILIZER,15326,14615,1910,2917,711,1718,349,334
111157938,56384917,1476.4360260532126,win,199.0,HIRE,0,0,3719,4541,0,822,0,0
111157938,56384917,1476.4360260532126,win,199.0,BUY_LAND,0,0,3000,3000,0,0,0,0
111156843,56384917,1532.5873973806877,win,2108.0,WHEAT,11489,18078,7098,11875,-6589,-1812,310,520
111156843,56384917,1532.5873973806877,win,2108.0,CARROT,5172,5187,620,620,-15,-15,84,84
111156843,56384917,1532.5873973806877,win,2108.0,TOMATO,0,0,0,0,0,0,0,0
111156843,56384917,1532.5873973806877,win,2108.0,STRAWBERRY,30076,27489,3300,3300,2587,2587,249,255
111156843,56384917,1532.5873973806877,win,2108.0,MELON,14267,14267,960,960,0,0,72,72
111156843,56384917,1532.5873973806877,win,2108.0,EGG,4163,7877,900,1500,-3714,-3114,78,148
111156843,56384917,1532.5873973806877,win,2108.0,MILK,8566,6120,3200,2400,2446,1646,245,153
111156843,56384917,1532.5873973806877,win,2108.0,WOOL,16739,15839,3000,3000,900,900,161,157
111156843,56384917,1532.5873973806877,win,2108.0,FERTILIZER,14622,14406,1808,2047,216,455,350,355
111156843,56384917,1532.5873973806877,win,2108.0,HIRE,0,0,3630,5091,0,1461,0,0
111156843,56384917,1532.5873973806877,win,2108.0,BUY_LAND,0,0,3000,3000,0,0,0,0
