arm,anchor,seed,seat,side,metric,count
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_ANIMAL:COW,8
round5_learned,v122,2026102208,1,opponent,market:BUY_ANIMAL:SHEEP,4
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_ANIMAL:SHEEP,6
round5_learned,v122,2026102208,1,opponent,actor:NORTH,896
round5_learned,v122,2026102208,1,opponent,actor:SOUTH,490
round5_learned,v122,2026102208,1,opponent,actor:PICKUP,201
round5_learned,v122,2026102208,1,opponent,actor:BUILD_PASTURE,14
round5_learned,v122,2026102208,1,opponent,actor:PLACE,97
round5_learned,v122,2026102208,1,opponent,actor:WEST,837
round5_learned,v122,2026102208,1,opponent,actor:CARE,415
round5_learned,v122,2026102208,1,opponent,market:BUY_SEED:MELON,7
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_SEED:MELON,12
round5_learned,v122,2026102208,1,opponent,actor:PLANT,239
round5_learned,v122,2026102208,1,opponent,actor:WATER,1110
round5_learned,v122,2026102208,1,opponent,actor:FEED,367
round5_learned,v122,2026102208,1,opponent,market:BUY_SEED:WHEAT,132
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_SEED:WHEAT,163
round5_learned,v122,2026102208,1,opponent,actor:COLLECT_FERTILIZER,367
round5_learned,v122,2026102208,1,opponent,market:SELL:FERTILIZER,93
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:FERTILIZER,1355
round5_learned,v122,2026102208,1,opponent,actor:EAST,559
round5_learned,v122,2026102208,1,opponent,actor:HARVEST,476
round5_learned,v122,2026102208,1,opponent,actor:DROP,48
round5_learned,v122,2026102208,1,opponent,market:EMPTY,41
round5_learned,v122,2026102208,1,opponent,market:BUY_SEED:STRAWBERRY,25
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v122,2026102208,1,opponent,market:SELL:WOOL,31
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:WOOL,173
round5_learned,v122,2026102208,1,opponent,market:BUY_LAND,2
round5_learned,v122,2026102208,1,opponent,market:BUY_PRODUCT:FERTILIZER,20
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_PRODUCT:FERTILIZER,46
round5_learned,v122,2026102208,1,opponent,market:SELL:MILK,48
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:MILK,1236
round5_learned,v122,2026102208,1,opponent,market:BUY_ANIMAL:GOOSE,2
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_ANIMAL:GOOSE,3
round5_learned,v122,2026102208,1,opponent,market:SELL:MELON,7
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:MELON,72
round5_learned,v122,2026102208,1,opponent,actor:BUILD_COOP,5
round5_learned,v122,2026102208,1,opponent,actor:FERTILIZE,61
round5_learned,v122,2026102208,1,opponent,market:SELL:EGG,19
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:EGG,3073
round5_learned,v122,2026102208,1,opponent,actor:DIG,35
round5_learned,v122,2026102208,1,opponent,market:SELL:STRAWBERRY,40
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:STRAWBERRY,264
round5_learned,v122,2026102208,1,opponent,market:BUY_SEED:CARROT,25
round5_learned,v122,2026102208,1,opponent,market_requested_units:BUY_SEED:CARROT,31
round5_learned,v122,2026102208,1,opponent,market:SELL:CARROT,8
round5_learned,v122,2026102208,1,opponent,market_requested_units:SELL:CARROT,3046
round5_learned,v123,2026102201,0,learner,market:BUY_PRODUCT:WHEAT,60
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_PRODUCT:WHEAT,180
round5_learned,v123,2026102201,0,learner,actor:PASS,105
round5_learned,v123,2026102201,0,learner,market:SELL:WHEAT,53
round5_learned,v123,2026102201,0,learner,market_requested_units:SELL:WHEAT,213
round5_learned,v123,2026102201,0,learner,market:HIRE,191
round5_learned,v123,2026102201,0,learner,actor:PICKUP,109
round5_learned,v123,2026102201,0,learner,market:BUY_SEED:MELON,12
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_SEED:MELON,24
round5_learned,v123,2026102201,0,learner,actor:NORTH,925
round5_learned,v123,2026102201,0,learner,actor:PLANT,80
round5_learned,v123,2026102201,0,learner,actor:WEST,1026
round5_learned,v123,2026102201,0,learner,actor:WATER,468
round5_learned,v123,2026102201,0,learner,market:BUY_SEED:WHEAT,165
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_SEED:WHEAT,165
round5_learned,v123,2026102201,0,learner,actor:EAST,921
round5_learned,v123,2026102201,0,learner,market:BUY_SEED:STRAWBERRY,64
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_SEED:STRAWBERRY,64
round5_learned,v123,2026102201,0,learner,actor:SOUTH,1337
round5_learned,v123,2026102201,0,learner,actor:HARVEST,66
round5_learned,v123,2026102201,0,learner,actor:DIG,29
round5_learned,v123,2026102201,0,learner,actor:DROP,3
round5_learned,v123,2026102201,0,learner,market:SELL:MELON,11
round5_learned,v123,2026102201,0,learner,market_requested_units:SELL:MELON,65
round5_learned,v123,2026102201,0,learner,market:BUY_SEED:TOMATO,3
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_SEED:TOMATO,3
round5_learned,v123,2026102201,0,learner,actor:PLACE,3
round5_learned,v123,2026102201,0,learner,market:SELL:STRAWBERRY,14
round5_learned,v123,2026102201,0,learner,market_requested_units:SELL:STRAWBERRY,39
round5_learned,v123,2026102201,0,learner,market:BUY_PRODUCT:FERTILIZER,1
round5_learned,v123,2026102201,0,learner,market_requested_units:BUY_PRODUCT:FERTILIZER,1
round5_learned,v123,2026102201,0,learner,market:SELL:FERTILIZER,1
round5_learned,v123,2026102201,0,learner,market_requested_units:SELL:FERTILIZER,1
round5_learned,v123,2026102201,0,opponent,market:BUY_PRODUCT:WHEAT,44
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_PRODUCT:WHEAT,161
round5_learned,v123,2026102201,0,opponent,market:SELL:WHEAT,53
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:WHEAT,8286
round5_learned,v123,2026102201,0,opponent,actor:PASS,423
round5_learned,v123,2026102201,0,opponent,market:HIRE,260
round5_learned,v123,2026102201,0,opponent,market:BUY_ANIMAL:COW,6
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_ANIMAL:COW,8
round5_learned,v123,2026102201,0,opponent,market:BUY_ANIMAL:SHEEP,4
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_ANIMAL:SHEEP,6
round5_learned,v123,2026102201,0,opponent,actor:NORTH,896
round5_learned,v123,2026102201,0,opponent,actor:SOUTH,490
round5_learned,v123,2026102201,0,opponent,actor:PICKUP,201
round5_learned,v123,2026102201,0,opponent,actor:BUILD_PASTURE,14
round5_learned,v123,2026102201,0,opponent,actor:PLACE,97
round5_learned,v123,2026102201,0,opponent,actor:WEST,839
round5_learned,v123,2026102201,0,opponent,actor:CARE,409
round5_learned,v123,2026102201,0,opponent,market:BUY_SEED:MELON,7
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_SEED:MELON,12
round5_learned,v123,2026102201,0,opponent,actor:PLANT,239
round5_learned,v123,2026102201,0,opponent,actor:WATER,1109
round5_learned,v123,2026102201,0,opponent,actor:FEED,364
round5_learned,v123,2026102201,0,opponent,market:BUY_SEED:WHEAT,132
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_SEED:WHEAT,163
round5_learned,v123,2026102201,0,opponent,actor:COLLECT_FERTILIZER,371
round5_learned,v123,2026102201,0,opponent,market:SELL:FERTILIZER,92
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:FERTILIZER,1363
round5_learned,v123,2026102201,0,opponent,actor:EAST,560
round5_learned,v123,2026102201,0,opponent,actor:HARVEST,478
round5_learned,v123,2026102201,0,opponent,actor:DROP,49
round5_learned,v123,2026102201,0,opponent,market:EMPTY,22
round5_learned,v123,2026102201,0,opponent,market:BUY_SEED:STRAWBERRY,25
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102201,0,opponent,market:SELL:WOOL,34
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:WOOL,185
round5_learned,v123,2026102201,0,opponent,market:BUY_LAND,2
round5_learned,v123,2026102201,0,opponent,market:BUY_PRODUCT:FERTILIZER,20
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_PRODUCT:FERTILIZER,46
round5_learned,v123,2026102201,0,opponent,market:SELL:MILK,53
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:MILK,2233
round5_learned,v123,2026102201,0,opponent,market:BUY_ANIMAL:GOOSE,2
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_ANIMAL:GOOSE,3
round5_learned,v123,2026102201,0,opponent,market:SELL:MELON,7
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:MELON,72
round5_learned,v123,2026102201,0,opponent,actor:BUILD_COOP,5
round5_learned,v123,2026102201,0,opponent,actor:FERTILIZE,64
round5_learned,v123,2026102201,0,opponent,market:SELL:EGG,18
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:EGG,12030
round5_learned,v123,2026102201,0,opponent,actor:DIG,35
round5_learned,v123,2026102201,0,opponent,market:SELL:STRAWBERRY,45
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:STRAWBERRY,293
round5_learned,v123,2026102201,0,opponent,market:BUY_SEED:CARROT,25
round5_learned,v123,2026102201,0,opponent,market_requested_units:BUY_SEED:CARROT,31
round5_learned,v123,2026102201,0,opponent,market:SELL:CARROT,10
round5_learned,v123,2026102201,0,opponent,market_requested_units:SELL:CARROT,3052
round5_learned,v123,2026102201,1,learner,market:BUY_PRODUCT:WHEAT,52
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_PRODUCT:WHEAT,156
round5_learned,v123,2026102201,1,learner,actor:PASS,115
round5_learned,v123,2026102201,1,learner,market:SELL:WHEAT,68
round5_learned,v123,2026102201,1,learner,market_requested_units:SELL:WHEAT,274
round5_learned,v123,2026102201,1,learner,market:HIRE,202
round5_learned,v123,2026102201,1,learner,actor:PICKUP,138
round5_learned,v123,2026102201,1,learner,market:BUY_SEED:MELON,10
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_SEED:MELON,20
round5_learned,v123,2026102201,1,learner,actor:NORTH,958
round5_learned,v123,2026102201,1,learner,actor:PLANT,164
round5_learned,v123,2026102201,1,learner,actor:WEST,1081
round5_learned,v123,2026102201,1,learner,actor:WATER,627
round5_learned,v123,2026102201,1,learner,market:BUY_SEED:WHEAT,189
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_SEED:WHEAT,189
round5_learned,v123,2026102201,1,learner,actor:EAST,868
round5_learned,v123,2026102201,1,learner,actor:SOUTH,1219
round5_learned,v123,2026102201,1,learner,market:BUY_SEED:STRAWBERRY,36
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_SEED:STRAWBERRY,36
round5_learned,v123,2026102201,1,learner,actor:HARVEST,100
round5_learned,v123,2026102201,1,learner,actor:DIG,33
round5_learned,v123,2026102201,1,learner,market:SELL:MELON,9
round5_learned,v123,2026102201,1,learner,market_requested_units:SELL:MELON,52
round5_learned,v123,2026102201,1,learner,market:BUY_LAND,1
round5_learned,v123,2026102201,1,learner,actor:DROP,6
round5_learned,v123,2026102201,1,learner,market:BUY_SEED:CARROT,54
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_SEED:CARROT,324
round5_learned,v123,2026102201,1,learner,market:BUY_SEED:TOMATO,4
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_SEED:TOMATO,4
round5_learned,v123,2026102201,1,learner,market:SELL:CARROT,8
round5_learned,v123,2026102201,1,learner,market_requested_units:SELL:CARROT,28
round5_learned,v123,2026102201,1,learner,market:SELL:STRAWBERRY,7
round5_learned,v123,2026102201,1,learner,market_requested_units:SELL:STRAWBERRY,19
round5_learned,v123,2026102201,1,learner,market:BUY_PRODUCT:FERTILIZER,2
round5_learned,v123,2026102201,1,learner,market_requested_units:BUY_PRODUCT:FERTILIZER,2
round5_learned,v123,2026102201,1,learner,market:SELL:FERTILIZER,2
round5_learned,v123,2026102201,1,learner,market_requested_units:SELL:FERTILIZER,2
round5_learned,v123,2026102201,1,opponent,market:BUY_PRODUCT:WHEAT,44
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_PRODUCT:WHEAT,161
round5_learned,v123,2026102201,1,opponent,market:SELL:WHEAT,52
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:WHEAT,7286
round5_learned,v123,2026102201,1,opponent,actor:PASS,426
round5_learned,v123,2026102201,1,opponent,market:HIRE,260
round5_learned,v123,2026102201,1,opponent,market:BUY_ANIMAL:COW,6
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_ANIMAL:COW,8
round5_learned,v123,2026102201,1,opponent,market:BUY_ANIMAL:SHEEP,4
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_ANIMAL:SHEEP,6
round5_learned,v123,2026102201,1,opponent,actor:NORTH,896
round5_learned,v123,2026102201,1,opponent,actor:SOUTH,490
round5_learned,v123,2026102201,1,opponent,actor:PICKUP,201
round5_learned,v123,2026102201,1,opponent,actor:BUILD_PASTURE,14
round5_learned,v123,2026102201,1,opponent,actor:PLACE,97
round5_learned,v123,2026102201,1,opponent,actor:WEST,837
round5_learned,v123,2026102201,1,opponent,actor:CARE,415
round5_learned,v123,2026102201,1,opponent,market:BUY_SEED:MELON,7
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_SEED:MELON,12
round5_learned,v123,2026102201,1,opponent,actor:PLANT,239
round5_learned,v123,2026102201,1,opponent,actor:WATER,1110
round5_learned,v123,2026102201,1,opponent,actor:FEED,367
round5_learned,v123,2026102201,1,opponent,market:BUY_SEED:WHEAT,132
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_SEED:WHEAT,163
round5_learned,v123,2026102201,1,opponent,actor:COLLECT_FERTILIZER,367
round5_learned,v123,2026102201,1,opponent,market:SELL:FERTILIZER,95
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:FERTILIZER,1354
round5_learned,v123,2026102201,1,opponent,actor:EAST,559
round5_learned,v123,2026102201,1,opponent,actor:HARVEST,476
round5_learned,v123,2026102201,1,opponent,actor:DROP,48
round5_learned,v123,2026102201,1,opponent,market:EMPTY,36
round5_learned,v123,2026102201,1,opponent,market:BUY_SEED:STRAWBERRY,25
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102201,1,opponent,market:SELL:WOOL,31
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:WOOL,173
round5_learned,v123,2026102201,1,opponent,market:BUY_LAND,2
round5_learned,v123,2026102201,1,opponent,market:BUY_PRODUCT:FERTILIZER,20
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_PRODUCT:FERTILIZER,46
round5_learned,v123,2026102201,1,opponent,market:SELL:MILK,47
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:MILK,1233
round5_learned,v123,2026102201,1,opponent,market:BUY_ANIMAL:GOOSE,2
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_ANIMAL:GOOSE,3
round5_learned,v123,2026102201,1,opponent,market:SELL:MELON,7
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:MELON,72
round5_learned,v123,2026102201,1,opponent,actor:BUILD_COOP,5
round5_learned,v123,2026102201,1,opponent,actor:FERTILIZE,61
round5_learned,v123,2026102201,1,opponent,market:SELL:EGG,19
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:EGG,3073
round5_learned,v123,2026102201,1,opponent,actor:DIG,35
round5_learned,v123,2026102201,1,opponent,market:SELL:STRAWBERRY,39
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:STRAWBERRY,258
round5_learned,v123,2026102201,1,opponent,market:BUY_SEED:CARROT,25
round5_learned,v123,2026102201,1,opponent,market_requested_units:BUY_SEED:CARROT,31
round5_learned,v123,2026102201,1,opponent,market:SELL:CARROT,8
round5_learned,v123,2026102201,1,opponent,market_requested_units:SELL:CARROT,3046
round5_learned,v123,2026102202,0,learner,market:BUY_PRODUCT:WHEAT,52
round5_learned,v123,2026102202,0,learner,market_requested_units:BUY_PRODUCT:WHEAT,156
round5_learned,v123,2026102202,0,learner,actor:PASS,120
round5_learned,v123,2026102202,0,learner,market:SELL:WHEAT,43
round5_learned,v123,2026102202,0,learner,market_requested_units:SELL:WHEAT,165
round5_learned,v123,2026102202,0,learner,market:HIRE,237
round5_learned,v123,2026102202,0,learner,actor:PICKUP,154
round5_learned,v123,2026102202,0,learner,market:BUY_SEED:MELON,10
round5_learned,v123,2026102202,0,learner,market_requested_units:BUY_SEED:MELON,20
round5_learned,v123,2026102202,0,learner,actor:NORTH,1198
round5_learned,v123,2026102202,0,learner,actor:PLANT,111
round5_learned,v123,2026102202,0,learner,actor:WEST,1217
round5_learned,v123,2026102202,0,learner,actor:WATER,762
round5_learned,v123,2026102202,0,learner,market:BUY_SEED:WHEAT,82
round5_learned,v123,2026102202,0,learner,market_requested_units:BUY_SEED:WHEAT,82
round5_learned,v123,2026102202,0,learner,actor:EAST,1331
round5_learned,v123,2026102202,0,learner,market:BUY_SEED:STRAWBERRY,103
round5_learned,v123,2026102202,0,learner,market_requested_units:BUY_SEED:STRAWBERRY,103
round5_learned,v123,2026102202,0,learner,actor:SOUTH,1079
round5_learned,v123,2026102202,0,learner,actor:HARVEST,88
round5_learned,v123,2026102202,0,learner,actor:DIG,42
round5_learned,v123,2026102202,0,learner,actor:DROP,2
round5_learned,v123,2026102202,0,learner,market:SELL:MELON,8
round5_learned,v123,2026102202,0,learner,market_requested_units:SELL:MELON,48
round5_learned,v123,2026102202,0,learner,actor:PLACE,12
round5_learned,v123,2026102202,0,learner,market:BUY_SEED:TOMATO,3
round5_learned,v123,2026102202,0,learner,market_requested_units:BUY_SEED:TOMATO,3
round5_learned,v123,2026102202,0,learner,market:SELL:STRAWBERRY,20
round5_learned,v123,2026102202,0,learner,market_requested_units:SELL:STRAWBERRY,67
round5_learned,v123,2026102202,0,learner,market:BUY_LAND,1
round5_learned,v123,2026102202,0,opponent,market:BUY_PRODUCT:WHEAT,47
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_PRODUCT:WHEAT,149
round5_learned,v123,2026102202,0,opponent,market:SELL:WHEAT,61
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:WHEAT,8356
round5_learned,v123,2026102202,0,opponent,actor:PASS,457
round5_learned,v123,2026102202,0,opponent,market:HIRE,266
round5_learned,v123,2026102202,0,opponent,market:BUY_ANIMAL:COW,7
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_ANIMAL:COW,9
round5_learned,v123,2026102202,0,opponent,market:BUY_ANIMAL:SHEEP,3
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_ANIMAL:SHEEP,5
round5_learned,v123,2026102202,0,opponent,actor:NORTH,917
round5_learned,v123,2026102202,0,opponent,actor:SOUTH,493
round5_learned,v123,2026102202,0,opponent,actor:PICKUP,207
round5_learned,v123,2026102202,0,opponent,actor:BUILD_PASTURE,14
round5_learned,v123,2026102202,0,opponent,actor:PLACE,99
round5_learned,v123,2026102202,0,opponent,actor:WEST,864
round5_learned,v123,2026102202,0,opponent,actor:CARE,405
round5_learned,v123,2026102202,0,opponent,market:BUY_SEED:MELON,7
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_SEED:MELON,12
round5_learned,v123,2026102202,0,opponent,actor:PLANT,238
round5_learned,v123,2026102202,0,opponent,actor:WATER,1100
round5_learned,v123,2026102202,0,opponent,actor:FEED,334
round5_learned,v123,2026102202,0,opponent,market:BUY_SEED:WHEAT,130
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_SEED:WHEAT,163
round5_learned,v123,2026102202,0,opponent,actor:COLLECT_FERTILIZER,377
round5_learned,v123,2026102202,0,opponent,market:SELL:FERTILIZER,95
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:FERTILIZER,3347
round5_learned,v123,2026102202,0,opponent,actor:EAST,582
round5_learned,v123,2026102202,0,opponent,actor:HARVEST,476
round5_learned,v123,2026102202,0,opponent,actor:DROP,51
round5_learned,v123,2026102202,0,opponent,market:EMPTY,1
round5_learned,v123,2026102202,0,opponent,market:BUY_SEED:STRAWBERRY,25
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102202,0,opponent,market:SELL:WOOL,28
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:WOOL,128
round5_learned,v123,2026102202,0,opponent,market:BUY_LAND,2
round5_learned,v123,2026102202,0,opponent,market:BUY_PRODUCT:FERTILIZER,29
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_PRODUCT:FERTILIZER,85
round5_learned,v123,2026102202,0,opponent,market:SELL:MILK,55
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:MILK,1254
round5_learned,v123,2026102202,0,opponent,market:BUY_ANIMAL:GOOSE,2
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_ANIMAL:GOOSE,3
round5_learned,v123,2026102202,0,opponent,market:SELL:MELON,7
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:MELON,72
round5_learned,v123,2026102202,0,opponent,actor:BUILD_COOP,5
round5_learned,v123,2026102202,0,opponent,actor:DIG,37
round5_learned,v123,2026102202,0,opponent,actor:FERTILIZE,110
round5_learned,v123,2026102202,0,opponent,market:SELL:EGG,21
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:EGG,2083
round5_learned,v123,2026102202,0,opponent,market:SELL:STRAWBERRY,47
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:STRAWBERRY,256
round5_learned,v123,2026102202,0,opponent,market:BUY_SEED:CARROT,25
round5_learned,v123,2026102202,0,opponent,market_requested_units:BUY_SEED:CARROT,31
round5_learned,v123,2026102202,0,opponent,market:SELL:CARROT,10
round5_learned,v123,2026102202,0,opponent,market_requested_units:SELL:CARROT,2066
round5_learned,v123,2026102202,1,learner,market:BUY_PRODUCT:WHEAT,50
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_PRODUCT:WHEAT,150
round5_learned,v123,2026102202,1,learner,actor:PASS,153
round5_learned,v123,2026102202,1,learner,market:SELL:WHEAT,83
round5_learned,v123,2026102202,1,learner,market_requested_units:SELL:WHEAT,389
round5_learned,v123,2026102202,1,learner,market:HIRE,204
round5_learned,v123,2026102202,1,learner,actor:PICKUP,142
round5_learned,v123,2026102202,1,learner,market:BUY_SEED:MELON,9
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_SEED:MELON,18
round5_learned,v123,2026102202,1,learner,actor:NORTH,859
round5_learned,v123,2026102202,1,learner,actor:PLANT,318
round5_learned,v123,2026102202,1,learner,actor:WEST,1045
round5_learned,v123,2026102202,1,learner,actor:WATER,987
round5_learned,v123,2026102202,1,learner,market:BUY_SEED:WHEAT,194
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_SEED:WHEAT,194
round5_learned,v123,2026102202,1,learner,actor:EAST,770
round5_learned,v123,2026102202,1,learner,actor:SOUTH,807
round5_learned,v123,2026102202,1,learner,market:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102202,1,learner,actor:HARVEST,200
round5_learned,v123,2026102202,1,learner,actor:DIG,76
round5_learned,v123,2026102202,1,learner,actor:DROP,6
round5_learned,v123,2026102202,1,learner,market:SELL:MELON,8
round5_learned,v123,2026102202,1,learner,market_requested_units:SELL:MELON,47
round5_learned,v123,2026102202,1,learner,market:BUY_LAND,2
round5_learned,v123,2026102202,1,learner,market:BUY_SEED:TOMATO,4
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_SEED:TOMATO,4
round5_learned,v123,2026102202,1,learner,market:SELL:STRAWBERRY,10
round5_learned,v123,2026102202,1,learner,market_requested_units:SELL:STRAWBERRY,29
round5_learned,v123,2026102202,1,learner,market:BUY_SEED:CARROT,48
round5_learned,v123,2026102202,1,learner,market_requested_units:BUY_SEED:CARROT,288
round5_learned,v123,2026102202,1,learner,market:SELL:CARROT,10
round5_learned,v123,2026102202,1,learner,market_requested_units:SELL:CARROT,65
round5_learned,v123,2026102202,1,learner,market:SELL:TOMATO,2
round5_learned,v123,2026102202,1,learner,market_requested_units:SELL:TOMATO,2
round5_learned,v123,2026102202,1,opponent,market:BUY_PRODUCT:WHEAT,33
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_PRODUCT:WHEAT,117
round5_learned,v123,2026102202,1,opponent,market:SELL:WHEAT,57
round5_learned,v123,2026102202,1,opponent,market_requested_units:SELL:WHEAT,8320
round5_learned,v123,2026102202,1,opponent,actor:PASS,506
round5_learned,v123,2026102202,1,opponent,market:HIRE,273
round5_learned,v123,2026102202,1,opponent,market:BUY_ANIMAL:COW,4
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_ANIMAL:COW,6
round5_learned,v123,2026102202,1,opponent,market:BUY_ANIMAL:SHEEP,8
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_ANIMAL:SHEEP,10
round5_learned,v123,2026102202,1,opponent,actor:NORTH,936
round5_learned,v123,2026102202,1,opponent,actor:SOUTH,519
round5_learned,v123,2026102202,1,opponent,actor:PICKUP,200
round5_learned,v123,2026102202,1,opponent,actor:BUILD_PASTURE,17
round5_learned,v123,2026102202,1,opponent,actor:PLACE,102
round5_learned,v123,2026102202,1,opponent,actor:WEST,879
round5_learned,v123,2026102202,1,opponent,actor:CARE,409
round5_learned,v123,2026102202,1,opponent,market:BUY_SEED:MELON,7
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_SEED:MELON,12
round5_learned,v123,2026102202,1,opponent,actor:PLANT,238
round5_learned,v123,2026102202,1,opponent,actor:WATER,1099
round5_learned,v123,2026102202,1,opponent,actor:FEED,334
round5_learned,v123,2026102202,1,opponent,market:BUY_SEED:WHEAT,132
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_SEED:WHEAT,166
round5_learned,v123,2026102202,1,opponent,actor:COLLECT_FERTILIZER,374
round5_learned,v123,2026102202,1,opponent,market:SELL:FERTILIZER,73
round5_learned,v123,2026102202,1,opponent,market_requested_units:SELL:FERTILIZER,2320
round5_learned,v123,2026102202,1,opponent,actor:EAST,632
round5_learned,v123,2026102202,1,opponent,actor:HARVEST,475
round5_learned,v123,2026102202,1,opponent,actor:DROP,39
round5_learned,v123,2026102202,1,opponent,market:EMPTY,4
round5_learned,v123,2026102202,1,opponent,market:BUY_SEED:STRAWBERRY,23
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_SEED:STRAWBERRY,33
round5_learned,v123,2026102202,1,opponent,market:SELL:WOOL,25
round5_learned,v123,2026102202,1,opponent,market_requested_units:SELL:WOOL,146
round5_learned,v123,2026102202,1,opponent,market:BUY_LAND,2
round5_learned,v123,2026102202,1,opponent,market:BUY_PRODUCT:FERTILIZER,24
round5_learned,v123,2026102202,1,opponent,market_requested_units:BUY_PRODUCT:FERTILIZER,84
round5_learned,v123,2026102202,1,opponent,market:SELL:MILK,29
round5_learned,v123,2026102202,1,opponent,market_requested_units:SELL:MILK,1157
round5_learned,v123,2026102202,1,opponent,actor:DIG,44
round5_learned,v123,2026102202,1,opponent,market:SELL:MELON,4
round5_learned,v123,2026102202,1,opponent,market_requested_units:SELL:MELON,1048
round5_learned,v123,2026102202,1,opponent,actor:BUILD_COOP,2
